pcode,name,governorate_name,region_name,n_neighbours,island_bridged,region_cluster,region_saied_mean,region_zammel_mean,region_maghzaoui_mean,saied_lisa_class,saied_lisa_i,saied_lisa_p,saied_lisa_sig,saied_gi_z,saied_gi_p,saied_gi_sig,zammel_lisa_class,zammel_lisa_i,zammel_lisa_p,zammel_lisa_sig,zammel_gi_z,zammel_gi_p,zammel_gi_sig,maghzaoui_lisa_class,maghzaoui_lisa_i,maghzaoui_lisa_p,maghzaoui_lisa_sig,maghzaoui_gi_z,maghzaoui_gi_p,maghzaoui_gi_sig
TN426255,El Araar,Kassérine,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.348867,0.171900,0,1.227839,0.171900,0,ns,0.347106,0.203800,0,-1.115904,0.203700,0,ns,0.057447,0.190200,0,-0.982677,0.190200,0
TN426256,Hanachi,Kassérine,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.669423,0.115900,0,1.432401,0.115900,0,ns,0.608265,0.144800,0,-1.298032,0.144800,0,ns,0.271712,0.136000,0,-1.183920,0.136000,0
TN426257,Garet En-Naam,Kassérine,Centre West,8,0,0,95.2446,3.5100,1.2454,ns,0.619473,0.077400,0,1.667847,0.077400,0,ns,0.490666,0.124500,0,-1.406248,0.124500,0,ns,0.441150,0.043300,0,-1.735453,0.043300,0
TN426258,Bouchebka,Kassérine,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.684791,0.055300,0,1.826007,0.055300,0,ns,0.599123,0.066300,0,-1.693667,0.066300,0,ns,0.348879,0.085800,0,-1.377084,0.085800,0
TN426259,Om Ali,Kassérine,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.853000,0.056600,0,1.759147,0.056600,0,ns,0.673513,0.054000,0,-1.726001,0.054000,0,ns,0.548050,0.179400,0,-0.975840,0.179400,0
TN426260,Bouhaya,Kassérine,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.588248,0.069600,0,1.666077,0.069600,0,ns,0.504526,0.067900,0,-1.643472,0.067900,0,ns,0.299411,0.233100,0,-0.894957,0.233100,0
TN426261,Telept,Kassérine,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.289610,0.269700,0,1.002889,0.269700,0,ns,0.205386,0.286600,0,-0.957116,0.286600,0,ns,0.249228,0.392100,0,-0.638660,0.392100,0
TN426262,Abdeladhim,Kassérine,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.615132,0.057500,0,1.804882,0.057500,0,ns,0.638097,0.068100,0,-1.685290,0.068100,0,ns,0.063278,0.092900,0,-1.341976,0.092900,0
TN426351,Majel Bel Abbes Nord,Kassérine,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.180083,0.225600,0,1.134232,0.225600,0,ns,0.213955,0.200700,0,-1.165414,0.200700,0,ns,0.000030,0.545900,0,-0.481716,0.545900,0
TN426352,Majel Bel Abbes Sud,Kassérine,Centre West,8,0,0,95.2446,3.5100,1.2454,ns,0.267084,0.074900,0,1.706395,0.074900,0,ns,0.258048,0.063000,0,-1.768957,0.063000,0,ns,0.075905,0.392500,0,-0.676272,0.392500,0
TN426353,Oum Laksab,Kassérine,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.361011,0.291000,0,0.996108,0.291000,0,ns,0.409049,0.231900,0,-1.105538,0.231900,0,ns,0.026000,0.850200,0,-0.153181,0.850200,0
TN426354,Ennadhour,Kassérine,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.024400,0.248300,0,1.081461,0.248300,0,ns,-0.003923,0.129700,0,-1.390127,0.129700,0,ns,-0.042711,0.566700,0,0.461636,0.566700,0
TN426355,Henchir Oum El Khir,Kassérine,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.139934,0.438600,0,0.750381,0.438600,0,ns,0.291958,0.338900,0,-0.913383,0.338900,0,ns,0.050763,0.844400,0,0.158104,0.844400,0
TN426356,Soula,Kassérine,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.262838,0.195000,0,1.206668,0.195000,0,ns,0.263053,0.188400,0,-1.201254,0.188400,0,ns,0.066883,0.428400,0,-0.624719,0.428400,0
TN426357,Groua El Jedra,Kassérine,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.162903,0.561900,0,0.552603,0.561900,0,ns,0.294579,0.420100,0,-0.766961,0.420100,0,ns,0.054486,0.610000,0,0.409603,0.610000,0
TN435151,Sidi Bouzid,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.020185,0.851700,0,0.181352,0.851700,0,ns,0.053836,0.688000,0,-0.375680,0.688000,0,ns,0.013481,0.490800,0,0.558349,0.490800,0
TN435152,Ennour,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,-0.004602,0.969600,0,0.038112,0.969600,0,ns,-0.016426,0.793800,0,-0.249495,0.793800,0,ns,0.148900,0.384200,0,0.659572,0.384200,0
TN435153,Sidi Salem,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.011620,0.799300,0,0.244315,0.799300,0,ns,0.028655,0.653700,0,-0.435165,0.653700,0,ns,0.017937,0.535200,0,0.483872,0.535200,0
TN435154,El Hichria,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.677107,0.051200,0,1.861322,0.051200,0,ns,0.635290,0.050500,0,-1.868471,0.050500,0,ns,0.238412,0.243600,0,-0.927164,0.243600,0
TN435155,El Friou,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.749670,0.068200,0,1.679214,0.068200,0,ns,0.692194,0.063900,0,-1.678617,0.063900,0,ns,0.285211,0.277200,0,-0.862287,0.277200,0
TN435156,Sadakia,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,-0.052772,0.228600,0,1.086786,0.228600,0,ns,-0.019469,0.224700,0,-1.072376,0.224700,0,ns,-0.072373,0.446600,0,-0.593670,0.446600,0
TN435157,Oum El Adham (1),Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.514194,0.236900,0,1.086398,0.236900,0,ns,0.462482,0.212400,0,-1.107520,0.212500,0,ns,0.201554,0.542400,0,-0.488507,0.542400,0
TN435158,Oum El Adham (2),Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.482958,0.085000,0,1.556436,0.085000,0,ns,0.427954,0.103600,0,-1.456347,0.103600,0,ns,0.232712,0.144800,0,-1.133347,0.144800,0
TN435159,Ettouila,Sidi Bou Zid,Centre West,13,0,0,95.2446,3.5100,1.2454,ns,0.105464,0.169300,0,1.334584,0.169300,0,ns,0.123552,0.125300,0,-1.476094,0.125300,0,ns,0.005479,0.800300,0,-0.219240,0.800300,0
TN435160,Ennasr,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.617689,0.054300,0,1.857451,0.054300,0,ns,0.612447,0.047200,0,-1.914047,0.047200,0,ns,0.159561,0.320500,0,-0.777895,0.320500,0
TN435161,Sidi Bouzid Sud,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,-0.028705,0.773100,0,0.271719,0.773100,0,ns,-0.023760,0.554400,0,-0.550273,0.554400,0,ns,0.180540,0.312900,0,0.807062,0.312900,0
TN435162,Sidi Bouzid Ouest,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.005937,0.972000,0,-0.033124,0.972000,0,ns,0.000559,0.906100,0,-0.118567,0.906100,0,ns,0.254869,0.522500,0,0.477319,0.522500,0
TN435251,El Ahouaz,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.212498,0.336900,0,0.912559,0.336900,0,ns,0.293114,0.292800,0,-0.989399,0.292800,0,ns,-0.018444,0.790700,0,-0.213444,0.790700,0
TN435252,Bennour,Sidi Bou Zid,Centre West,10,0,0,95.2446,3.5100,1.2454,ns,0.406339,0.070000,0,1.739353,0.070000,0,ns,0.419129,0.071300,0,-1.720096,0.071300,0,ns,0.079677,0.230600,0,-0.977170,0.230600,0
TN435253,Faiedh,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.273328,0.279100,0,1.029250,0.279100,0,ns,0.282721,0.303900,0,-0.965759,0.303900,0,ns,0.034341,0.364600,0,-0.714052,0.364600,0
TN435254,El Assouad,Sidi Bou Zid,Centre West,9,0,0,95.2446,3.5100,1.2454,ns,0.089326,0.175100,0,1.290013,0.175100,0,ns,0.088203,0.119400,0,-1.457374,0.119400,0,ns,0.007134,0.902300,0,-0.099184,0.902300,0
TN435255,El Amra,Sidi Bou Zid,Centre West,8,0,0,95.2446,3.5100,1.2454,ns,0.420226,0.104300,0,1.521356,0.104300,0,ns,0.365801,0.081000,0,-1.617071,0.081000,0,ns,0.138988,0.575300,0,-0.455647,0.575300,0
TN435256,El Makarem,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.471111,0.093600,0,1.568130,0.093600,0,ns,0.473498,0.104000,0,-1.476897,0.104000,0,ns,0.096633,0.164600,0,-1.090876,0.164600,0
TN435257,El Makarem Est,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.554933,0.063900,0,1.742316,0.063900,0,ns,0.565570,0.073400,0,-1.639547,0.073400,0,ns,0.090742,0.112800,0,-1.233840,0.112800,0
TN435258,El Okla,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.399765,0.176000,0,1.214506,0.176000,0,ns,0.338975,0.178100,0,-1.187178,0.178100,0,ns,0.216980,0.357500,0,-0.700097,0.357500,0
TN435259,Ain Rebaou,Sidi Bou Zid,Centre West,9,0,0,95.2446,3.5100,1.2454,ns,0.391464,0.067400,0,1.739234,0.067400,0,ns,0.378648,0.063100,0,-1.757028,0.063100,0,ns,0.119257,0.307000,0,-0.830789,0.307000,0
TN435260,El Henia Abazid,Sidi Bou Zid,Centre West,6,0,1,90.3080,7.2373,2.4547,ns,0.226109,0.188700,0,1.225503,0.188700,0,ns,0.291646,0.188800,0,-1.194851,0.188800,0,ns,-0.072872,0.355800,0,-0.734548,0.355800,0
TN435261,Garet Hadid,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.226299,0.130400,0,1.364180,0.130400,0,ns,0.303625,0.121500,0,-1.366395,0.121500,0,ns,-0.063534,0.395000,0,-0.701920,0.395000,0
TN435262,Ezzitouna,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.484088,0.084500,0,1.623409,0.084500,0,ns,0.479759,0.069200,0,-1.699573,0.069200,0,ns,0.115950,0.473000,0,-0.570115,0.473000,0
TN435351,Jilma Est,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.382542,0.160700,0,1.255242,0.160700,0,ns,0.222799,0.257400,0,-1.017530,0.257400,0,ns,0.604370,0.062900,0,-1.319596,0.062900,0
TN435352,Jilma Ouest,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.165857,0.099800,0,1.490504,0.099800,0,ns,0.135603,0.128000,0,-1.347232,0.128000,0,ns,0.109941,0.113600,0,-1.234752,0.113600,0
TN435353,Lazirek,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.571776,0.096900,0,1.547900,0.096900,0,ns,0.551377,0.086700,0,-1.553253,0.086700,0,ns,0.177771,0.343600,0,-0.760268,0.343600,0
TN435354,Selta,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.624733,0.027000,0,2.294962,0.027000,0,ns,0.529851,0.039000,0,-2.063239,0.039000,0,ns,0.357271,0.032000,0,-1.967870,0.032000,0
TN435355,Zoghmar,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.666081,0.073300,0,1.636360,0.073300,0,ns,0.558740,0.118900,0,-1.379417,0.118900,0,ns,0.349709,0.043900,0,-1.628656,0.043900,0
TN435356,Ghedir Ezzitoun,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.519507,0.075800,0,1.685445,0.075800,0,ns,0.456930,0.078100,0,-1.663549,0.078100,0,ns,0.243678,0.239800,0,-0.930255,0.239800,0
TN435357,Baten Elghezel Sud,Sidi Bou Zid,Centre West,8,0,0,95.2446,3.5100,1.2454,ns,0.400737,0.038400,0,2.063639,0.038400,0,ns,0.192273,0.050300,0,-1.877400,0.050300,0,ns,0.650728,0.045300,0,-1.627217,0.045300,0
TN435358,Baten Elghezel Nord,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.734830,0.062500,0,1.720430,0.062500,0,ns,0.566100,0.091400,0,-1.517918,0.091400,0,ns,0.593532,0.056000,0,-1.540290,0.056000,0
TN435359,El Adhla,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.574088,0.048400,0,1.879304,0.048400,0,ns,0.457660,0.084600,0,-1.559128,0.084600,0,ns,0.379387,0.031300,0,-1.953544,0.031300,0
TN435360,El Hamima,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.317566,0.059700,0,1.767843,0.059700,0,ns,0.484479,0.061100,0,-1.737858,0.061100,0,ns,-0.226318,0.195300,0,-0.999609,0.195300,0
TN435361,El Abaiedh,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.731812,0.036300,0,2.097063,0.036300,0,ns,0.586963,0.041000,0,-1.996475,0.041000,0,ns,0.488724,0.079400,0,-1.358587,0.079400,0
TN435451,Cebalet,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.134299,0.062700,0,1.740876,0.062700,0,ns,0.158614,0.064600,0,-1.705724,0.064600,0,ns,-0.011756,0.188000,0,-1.015275,0.188000,0
TN435452,El Amra,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.481298,0.147900,0,1.341544,0.147900,0,ns,0.445534,0.135800,0,-1.352801,0.135800,0,ns,0.179388,0.400900,0,-0.637621,0.400900,0
TN435453,Essed,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.568290,0.054000,0,1.871077,0.054000,0,ns,0.630308,0.048400,0,-1.901354,0.048400,0,ns,0.055712,0.285500,0,-0.856137,0.285500,0
TN435454,Meghila,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.735096,0.057900,0,1.823095,0.057900,0,ns,0.728793,0.060600,0,-1.749375,0.060600,0,ns,0.186314,0.138000,0,-1.140076,0.138000,0
TN435455,El Ayoun,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.648654,0.075100,0,1.647954,0.075100,0,ns,0.506964,0.106800,0,-1.467114,0.106800,0,ns,0.500784,0.071500,0,-1.438498,0.071500,0
TN435551,Bir El Hafey,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.259331,0.256700,0,1.043193,0.256800,0,ns,0.293062,0.240200,0,-1.062112,0.240200,0,ns,0.016391,0.550500,0,-0.477517,0.550500,0
TN435552,El Mohamdia,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.375808,0.239600,0,1.096352,0.239600,0,ns,0.425308,0.275900,0,-1.007391,0.275900,0,ns,-0.072931,0.277000,0,-0.830469,0.276900,0
TN435553,El Ksar,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.465947,0.122000,0,1.372718,0.122000,0,ns,0.583632,0.111600,0,-1.377796,0.111600,0,ns,-0.060454,0.394500,0,-0.684997,0.394500,0
TN435554,Bir Amama,Sidi Bou Zid,Centre West,10,0,0,95.2446,3.5100,1.2454,ns,0.629071,0.029600,0,2.220616,0.029600,0,ns,0.616790,0.030200,0,-2.208643,0.030200,0,ns,0.181690,0.155100,0,-1.201437,0.155100,0
TN435555,El Mezara,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.297868,0.233200,0,1.114600,0.233200,0,ns,0.338008,0.219700,0,-1.128425,0.219700,0,ns,0.016262,0.518000,0,-0.522628,0.518000,0
TN435556,Essalama,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.082800,0.043900,0,1.964568,0.043900,0,ns,0.175719,0.044300,0,-1.956893,0.044300,0,ns,-0.133523,0.192700,0,-1.044411,0.192700,0
TN435557,Ourgha,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.406038,0.156400,0,1.294109,0.156400,0,ns,0.402523,0.131100,0,-1.355245,0.131100,0,ns,0.098334,0.556300,0,-0.459154,0.556300,0
TN435558,Rahal,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.420313,0.253300,0,1.055806,0.253300,0,ns,0.453924,0.174300,0,-1.224181,0.174300,0,ns,-0.001688,0.996900,0,0.002549,0.996900,0
TN435559,Bir Bousbiaa,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.593651,0.138500,0,1.330425,0.138500,0,ns,0.552150,0.119000,0,-1.382879,0.119000,0,ns,0.196876,0.504400,0,-0.547209,0.504400,0
TN435651,Sidi Ali Ben Aoun,Sidi Bou Zid,Centre West,8,0,0,95.2446,3.5100,1.2454,ns,0.417609,0.032500,0,2.155774,0.032500,0,ns,0.377607,0.035200,0,-2.123792,0.035200,0,ns,0.177527,0.126400,0,-1.242239,0.126400,0
TN435652,Errabta,Sidi Bou Zid,Centre West,8,0,0,95.2446,3.5100,1.2454,ns,0.308584,0.161500,0,1.329649,0.161500,0,ns,0.318208,0.122200,0,-1.448942,0.122200,0,ns,0.047724,0.700700,0,-0.311010,0.700700,0
TN435653,Essahla,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.589737,0.072300,0,1.677631,0.072300,0,ns,0.497487,0.085800,0,-1.568003,0.085800,0,ns,0.346783,0.113500,0,-1.129993,0.113500,0
TN435654,El Ouaara,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.428379,0.299300,0,0.966590,0.299300,0,ns,0.353185,0.325100,0,-0.903527,0.325100,0,ns,0.270254,0.380800,0,-0.689785,0.380800,0
TN435655,Ouled Brahim,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.381557,0.327900,0,0.922089,0.327900,0,ns,0.294610,0.335500,0,-0.895279,0.335500,0,ns,0.263906,0.491500,0,-0.540260,0.491500,0
TN435656,El Mansoura Est,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.165727,0.591400,0,0.517077,0.591400,0,ns,0.241152,0.434900,0,-0.737162,0.434900,0,ns,-0.066173,0.573900,0,0.424333,0.573900,0
TN435657,El Mansoura Ouest,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.315954,0.060000,0,1.766269,0.060000,0,ns,0.319714,0.073100,0,-1.629037,0.073100,0,ns,0.047569,0.088400,0,-1.361881,0.088400,0
TN435751,Menzel Bouzaiane,Sidi Bou Zid,Centre West,2,0,0,95.2446,3.5100,1.2454,ns,0.026919,0.672600,0,0.411969,0.672600,0,ns,0.357280,0.298100,0,-0.875186,0.298100,0,ns,1.382839,0.075700,0,1.318025,0.075700,0
TN435752,En-Nouamer,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.015871,0.472900,0,0.692246,0.472900,0,ns,0.298905,0.099600,0,-1.535248,0.099600,0,ns,1.269919,0.017200,0,2.279305,0.017200,0
TN435753,Kallel,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.118960,0.315300,0,0.964402,0.315300,0,ns,0.228050,0.146400,0,-1.362787,0.146400,0,ns,0.062799,0.321200,0,0.798382,0.321200,0
TN435754,El Khorchef,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.143766,0.224800,0,1.144080,0.224800,0,ns,0.294894,0.109600,0,-1.489869,0.109600,0,ns,0.091277,0.518600,0,0.526775,0.518600,0
TN435755,El Kharrouba,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.021396,0.600000,0,0.507026,0.600000,0,ns,0.144946,0.162600,0,-1.259326,0.162600,0,ns,0.461609,0.022500,0,2.190115,0.022500,0
TN435756,El Omria,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,-0.047689,0.493800,0,0.663965,0.493800,0,ns,0.250202,0.276600,0,-1.019063,0.276600,0,ns,0.838990,0.304300,0,0.824910,0.304300,0
TN435757,El Omrane,Sidi Bou Zid,Centre West,10,0,0,95.2446,3.5100,1.2454,ns,0.173283,0.276500,0,1.050059,0.276500,0,ns,0.431660,0.056800,0,-1.845428,0.056800,0,ns,0.273122,0.023400,0,2.062252,0.023400,0
TN435851,El Jebbes,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.276815,0.375000,0,0.855177,0.375000,0,ns,0.520931,0.154700,0,-1.334802,0.154700,0,ns,0.051593,0.154000,0,1.096945,0.154000,0
TN435852,Gheris Ouest,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.411537,0.138800,0,1.370583,0.138800,0,ns,0.530007,0.073500,0,-1.636019,0.073500,0,ns,-0.011355,0.855900,0,0.141361,0.855900,0
TN435853,Mech,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.242313,0.474300,0,0.668687,0.474300,0,ns,0.540812,0.154100,0,-1.238473,0.154100,0,ns,0.087227,0.060300,0,1.434230,0.060300,0
TN435854,Meknassy Est,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,-0.025743,0.245100,0,1.089163,0.245100,0,ns,0.297379,0.087500,0,-1.575292,0.087500,0,ns,0.690975,0.193600,0,1.016289,0.193600,0
TN435855,Meknassy Ouest,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,-0.152199,0.449800,0,0.722676,0.449800,0,ns,0.150093,0.136100,0,-1.343996,0.136100,0,ns,1.873333,0.044700,0,1.563816,0.044700,0
TN435856,Meknassy Nord,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,-0.083274,0.548200,0,0.576320,0.548200,0,ns,0.103147,0.115900,0,-1.406001,0.115900,0,ns,1.807430,0.019600,0,2.222164,0.019600,0
TN435857,Ezzouaraa,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.078397,0.074200,0,1.664032,0.074200,0,ns,0.205878,0.070800,0,-1.642018,0.070800,0,ns,-0.214346,0.215800,0,-0.895416,0.215800,0
TN435858,El Mabrouka,Sidi Bou Zid,Centre West,8,0,0,95.2446,3.5100,1.2454,ns,0.199688,0.287600,0,1.020826,0.287600,0,ns,0.393516,0.090600,0,-1.591888,0.090600,0,ns,0.082829,0.100600,0,1.252321,0.100600,0
TN435859,Ennasr,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.071478,0.664600,0,0.426420,0.664600,0,ns,0.343888,0.146500,0,-1.312884,0.146500,0,ns,0.602667,0.012400,0,2.702524,0.012400,0
TN435951,Souk Jedid,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.376710,0.037700,0,2.070243,0.037700,0,ns,0.374306,0.048100,0,-1.919906,0.048100,0,ns,0.077490,0.061300,0,-1.575075,0.061300,0
TN435952,Ghiriouis,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.689316,0.071000,0,1.630172,0.071000,0,ns,0.552447,0.082500,0,-1.525089,0.082500,0,ns,0.475678,0.123400,0,-1.210107,0.123400,0
TN435953,Ksaira,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.504759,0.061800,0,1.776854,0.061800,0,ns,0.472282,0.057800,0,-1.801723,0.057800,0,ns,0.177840,0.279800,0,-0.829444,0.279800,0
TN435954,Sekdal,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.683905,0.096400,0,1.485051,0.096400,0,ns,0.581964,0.113100,0,-1.392289,0.113100,0,ns,0.388032,0.158600,0,-1.048738,0.158600,0
TN435955,Erremelia,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.302735,0.064100,0,1.758041,0.064100,0,ns,0.282703,0.048100,0,-1.911724,0.048100,0,ns,0.065903,0.617100,0,-0.396979,0.617100,0
TN435956,Ezzafzaf,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.534440,0.146900,0,1.358683,0.146900,0,ns,0.568382,0.111600,0,-1.479799,0.111600,0,ns,0.070349,0.701700,0,-0.309295,0.701600,0
TN435957,Bir Badr,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.670334,0.052000,0,1.871616,0.052000,0,ns,0.620025,0.057700,0,-1.775267,0.057700,0,ns,0.264121,0.109700,0,-1.242652,0.109700,0
TN436051,Mezzouna,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.217072,0.191600,0,1.203054,0.191600,0,ns,0.174236,0.229700,0,-1.111318,0.229700,0,ns,0.151583,0.231700,0,-0.900460,0.231700,0
TN436052,El Founi,Sidi Bou Zid,Centre West,8,0,1,90.3080,7.2373,2.4547,ns,0.001557,0.908000,0,-0.113774,0.908000,0,ns,0.001754,0.938200,0,0.075276,0.938200,0,ns,-0.004533,0.822400,0,0.181571,0.822400,0
TN436053,Bou Hedma,Sidi Bou Zid,Centre West,8,0,0,95.2446,3.5100,1.2454,ns,0.361111,0.225500,0,1.148474,0.225500,0,ns,0.548524,0.058400,0,-1.802466,0.058400,0,ns,-0.291216,0.055200,0,1.604749,0.055200,0
TN436054,El Gheris Est,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.358461,0.255300,0,1.081682,0.255300,0,ns,0.398286,0.169300,0,-1.274819,0.169300,0,ns,-0.020316,0.911300,0,0.091629,0.911300,0
TN436055,Khobna,Sidi Bou Zid,Centre West,8,0,0,95.2446,3.5100,1.2454,ns,0.290190,0.298400,0,1.000214,0.298400,0,ns,0.386715,0.149800,0,-1.341035,0.149800,0,ns,-0.091596,0.465200,0,0.571592,0.465200,0
TN436056,Eddaouara,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.207880,0.122800,0,1.414088,0.122800,0,ns,0.184925,0.089100,0,-1.547201,0.089100,0,ns,0.051934,0.691400,0,-0.315279,0.691400,0
TN436057,El Khaoui,Sidi Bou Zid,Centre West,5,0,1,90.3080,7.2373,2.4547,ns,0.038040,0.201900,0,1.167002,0.201900,0,ns,0.056860,0.249700,0,-1.049537,0.249700,0,ns,-0.052872,0.202500,0,-0.985467,0.202500,0
TN436058,El Besbes,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.275360,0.298100,0,0.989510,0.298100,0,ns,0.230217,0.265400,0,-1.044340,0.265400,0,ns,0.103751,0.690400,0,-0.317619,0.690400,0
TN436059,Essed,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.444786,0.109100,0,1.424066,0.109100,0,ns,0.428633,0.139100,0,-1.295201,0.139100,0,ns,0.111391,0.128400,0,-1.139937,0.128400,0
TN436151,Regueb,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,-0.096950,0.074200,0,1.617874,0.074200,0,ns,-0.147468,0.090400,0,-1.484117,0.090400,0,ns,0.120761,0.093800,0,-1.254330,0.093800,0
