election,round,governorate,delegation,constituency,candidate,votes,vote_source,votes_digits_ocr,votes_words_ocr,year,source_file,drive_id
locales_2023,1,نابل 1,نابل,النور- (نابل) يتقدم الها,صبرين العساكره ماثه,29,digits-wrong,129,وتسعه وعشرون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,النور- (نابل) يتقدم الها,فايز الرياحي,294,digits-wrong,204,مايتان واربعه وتسعون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,الهادي شاكر - (نابل),لطفي الخفيفي,161,agree,161,مايه وواحد وستون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,الهادي شاكر - (نابل),شاكر بن سامي,184,agree,184,مايه واربعه وثمانون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,الهادي شاكر - (نابل),حياه بن علي,71,agree,71,واحد وسبعون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,بير شلوف يتقدم البها,سامي ابن الحاج,259,agree,259,مايتان وتسعه وخمسون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,بير شلوف يتقدم البها,الجيلاني سلمان,424,agree,424,اربعمايه واربعه وعشرون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,بير شلوف يتقدم البها,ماهر غلاب,183,digits-wrong,163,مايه وثلاثه وثمانون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,بير شلوف يتقدم البها,سوسن الشلي,332,agree,332,ثلاثمايه واثنان وثلاثون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,نيابوليس يتقدم البها,سليم الزواري,374,agree,374,ثلاثمايه واربعه وسبعون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,نيابوليس يتقدم البها,اريج سلمان,261,agree,261,مايتان وواحد وستون,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,1,نابل 1,نابل,نيابوليس يتقدم البها,احمد لبواق,305,agree,305,ثلاثمايه وخمسه,2023,قرار الهيئة لمعتمدية نابل__110__نابل 1.PDF,1rWlFwHtEus9tTE8wHNYXf8vsbH0YiSVv
locales_2023,2,بن عروس,المحمديه,حي النسيم - (المحمديه),ايمن حسني,361,agree,361,ثلاثمايه وواحد وستون,2023,المحمدية.PDF,1a0eAcuuN1QWcWrhY30AmcIVUXw4pUND5
locales_2023,2,بن عروس,المحمديه,حي النسيم - (المحمديه),ايمن الطرابلسي,272,agree,272,مايتان واثنان وسبعون,2023,المحمدية.PDF,1a0eAcuuN1QWcWrhY30AmcIVUXw4pUND5
locales_2023,2,بن عروس,المحمديه,المحمديه - (المحمديه),موسمسي ساحلي,397,digits-wrong,3237,ثلاثمايه وسبعه وتسعون,2023,المحمدية.PDF,1a0eAcuuN1QWcWrhY30AmcIVUXw4pUND5
locales_2023,2,بن عروس,المحمديه,المحمديه - (المحمديه),نجوي سويري,399,digits-wrong,2309,ثلاثمايه وتسعه وتسعون,2023,المحمدية.PDF,1a0eAcuuN1QWcWrhY30AmcIVUXw4pUND5
locales_2023,2,بن عروس,المحمديه,المحمديه - (المحمديه),تونس في 27 فيفري,2024,digits-only,2024,,2023,المحمدية.PDF,1a0eAcuuN1QWcWrhY30AmcIVUXw4pUND5
locales_2023,2,بن عروس,فوشانه,المضاب,نجيب طبوبي,323,agree,323,ثلاثمايه وثلاثه وعشرون,2023,فوشانة.PDF,1QryzfAWV4YRCxkzlG7n0cf0Qno9fOupr
locales_2023,2,بن عروس,فوشانه,المضاب,ندي هرماسي,238,agree,238,مايتان وثمانيه وثلاثون,2023,فوشانة.PDF,1QryzfAWV4YRCxkzlG7n0cf0Qno9fOupr
locales_2023,2,بن عروس,فوشانه,حي المستقبلء تصرح البييه العليا,رشيد بن قوته ثلاثماثه,44,digits-wrong,244,واربعه واربعون,2023,فوشانة.PDF,1QryzfAWV4YRCxkzlG7n0cf0Qno9fOupr
locales_2023,2,بن عروس,فوشانه,حي المستقبلء تصرح البييه العليا,غايه بن شتعبان - ماتتاخ وسبعهوتلاتوق,237,digits-only,237,,2023,فوشانة.PDF,1QryzfAWV4YRCxkzlG7n0cf0Qno9fOupr
locales_2023,2,بن عروس,فوشانه,شبده,وجدي حمراوي2,349,digits-wrong,2349,ثلاثمايه وتسعه واربعون,2023,فوشانة.PDF,1QryzfAWV4YRCxkzlG7n0cf0Qno9fOupr
locales_2023,2,بن عروس,فوشانه,نعسانء تصرح البييه العليا المستقله,جلال الرويسي,490,digits-wrong,450,اربعمايه وتسعون,2023,فوشانة.PDF,1QryzfAWV4YRCxkzlG7n0cf0Qno9fOupr
locales_2023,2,بن عروس,فوشانه,نعسانء تصرح البييه العليا المستقله,علي الماجري اربعماثه,15,digits-wrong,415,وخمسه عشر,2023,فوشانة.PDF,1QryzfAWV4YRCxkzlG7n0cf0Qno9fOupr
locales_2023,2,بن عروس,فوشانه,نعسانء تصرح البييه العليا المستقله,اله,1,digits-only,1,,2023,فوشانة.PDF,1QryzfAWV4YRCxkzlG7n0cf0Qno9fOupr
locales_2023,2,بن عروس,فوشانه,نعسانء تصرح البييه العليا المستقله,تونس في 27 فيفري,2024,digits-only,2024,,2023,فوشانة.PDF,1QryzfAWV4YRCxkzlG7n0cf0Qno9fOupr
locales_2023,2,بن عروس,مرناق,الزاويه - (مرناق)؛ تصرح البييه,مريم الارباني 2,329,agree,329,ثلاثمايه وتسعه وعشرون,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,السلام - (مرناق),فوزي الساسي,267,agree,267,مايتان وسبعه وستون,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,السلام - (مرناق),سماح العجيلي,232,agree,232,مايتان واثنان وثلاثون,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,القصيبيء تصرح البييه العليا المستقله,امين المرغني,207,agree,207,مايتان وسبعه,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,القصيبيء تصرح البييه العليا المستقله,هيثم النوالي ثلاثمايه واثنان 0200302 *,513,digits-only,0513,,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,الكبوطيء تصرح البييه العليا المستقله,حمده التوالي,444,agree,444,اربعمايه واربعه واربعون,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,الكبوطيء تصرح البييه العليا المستقله,عزالدين الحزامي,166,agree,166,مايه وسته وستون,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,جبل الرصاص,معز الوصيف ماثتان,58,digits-wrong,258,وثمانيه وخمسون,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,جبل الرصاص,وليد المجربي,133,agree,133,مايه وثلاثه وثلاثون,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,سيدي سعد,زهير خيشي,172,agree,172,مايه واثنان وسبعون,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,سيدي سعد,وداد الجبنوني ماثه,88,digits-wrong,168,وثمانيه وثمانون,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,مرناق الغربيه,ايه العلاقي,227,agree,227,مايتان وسبعه وعشرون,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,مرناق الغربيه,اسماء الدريدي,289,digits-wrong,269,مايتان وتسعه وثمانون,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,مرناق» تصرح البييه العليا المستقله,محمد بوزيان,183,digits-wrong,1563,مايه وثلاثه وثمانون,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,مرناق» تصرح البييه العليا المستقله,احمد الباروني,267,agree,267,مايتان وسبعه وستون,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,بن عروس,مرناق,مرناق» تصرح البييه العليا المستقله,تونس في 27 فيفري,2024,digits-only,2024,,2023,مرناق.PDF,1NImOL27VVXnhIwbi1LjjXX69RZlrzA6t
locales_2023,2,أريانة,رواد,"المدينه الفاضله, تصرح البييه العليا",سالمه المناعي,217,digits-wrong,27,مايتان وسبعه عشر,2023,رواد.PDF,19Wu1XxYeiqF2kE18-baBbGnOE-iH4_25
locales_2023,2,أريانة,رواد,"المدينه الفاضله, تصرح البييه العليا",فوزي الحزامي,163,agree,163,مايه وثلاثه وستون,2023,رواد.PDF,19Wu1XxYeiqF2kE18-baBbGnOE-iH4_25
locales_2023,2,أريانة,رواد,النخيلات,محمد بريكي,186,digits-wrong,1686,مايه وسته وثمانون,2023,رواد.PDF,19Wu1XxYeiqF2kE18-baBbGnOE-iH4_25
locales_2023,2,أريانة,رواد,النخيلات,سنال الشايب . «مايتان وحمسون,250,digits-only,250,,2023,رواد.PDF,19Wu1XxYeiqF2kE18-baBbGnOE-iH4_25
locales_2023,2,أريانة,رواد,برج الطويلء تصرح البييه العليا المستقله,حمزه بن حرب,163,agree,163,مايه وثلاثه وستون,2023,رواد.PDF,19Wu1XxYeiqF2kE18-baBbGnOE-iH4_25
locales_2023,2,أريانة,رواد,جعفر,ياسين قيش,196,digits-wrong,156,مايه وسته وتسعون,2023,رواد.PDF,19Wu1XxYeiqF2kE18-baBbGnOE-iH4_25
locales_2023,2,أريانة,رواد,رواد,علاء الدين درمول,251,agree,251,مايتان وواحد وخمسون,2023,رواد.PDF,19Wu1XxYeiqF2kE18-baBbGnOE-iH4_25
locales_2023,2,أريانة,رواد,رواد,ناجي نفيظ,258,agree,258,مايتان وثمانيه وخمسون,2023,رواد.PDF,19Wu1XxYeiqF2kE18-baBbGnOE-iH4_25
locales_2023,2,أريانة,رواد,سيدي عمر بوخطيوه,فرحات البوغديري,377,agree,377,ثلاثمايه وسبعه وسبعون,2023,رواد.PDF,19Wu1XxYeiqF2kE18-baBbGnOE-iH4_25
locales_2023,2,أريانة,رواد,سيدي عمر بوخطيوه,المنصف العبدلي ماثه,84,digits-wrong,1864,واربعه وثمانون,2023,رواد.PDF,19Wu1XxYeiqF2kE18-baBbGnOE-iH4_25
locales_2023,2,أريانة,رواد,سيدي عمر بوخطيوه,تونس في 27 فيفري,2024,digits-only,2024,,2023,رواد.PDF,19Wu1XxYeiqF2kE18-baBbGnOE-iH4_25
locales_2023,2,أريانة,سكره,التعمير الخامس,عايمان بن رجب,435,agree,435,اربعمايه وخمسه وثلاثون,2023,سكرة.PDF,14ZR3SDlm55sJtePiHxjZq61azVE0IIMy
locales_2023,2,أريانة,سكره,التعمير الخامس,الطاهر كشيده,363,digits-wrong,35308,ثلاثمايه وثلاثه وستون,2023,سكرة.PDF,14ZR3SDlm55sJtePiHxjZq61azVE0IIMy
locales_2023,2,أريانة,سكره,النسيم - (سكره),ايمن غرسلي2,331,digits-wrong,3501,ثلاثمايه وواحد وثلاثون,2023,سكرة.PDF,14ZR3SDlm55sJtePiHxjZq61azVE0IIMy
locales_2023,2,أريانة,سكره,النسيم - (سكره),سليمه البدوي,211,agree,211,مايتان واحد عشره,2023,سكرة.PDF,14ZR3SDlm55sJtePiHxjZq61azVE0IIMy
locales_2023,2,أريانة,سكره,سكره - (سكره),مكرم مراد,237,digits-wrong,257,مايتان وسبعه وثلاثون,2023,سكرة.PDF,14ZR3SDlm55sJtePiHxjZq61azVE0IIMy
locales_2023,2,أريانة,سكره,سكره - (سكره),الممدي بركه,177,agree,177,مايه وسبعه وسبعون,2023,سكرة.PDF,14ZR3SDlm55sJtePiHxjZq61azVE0IIMy
locales_2023,2,أريانة,سكره,شطرانه؛ تصرح البييه العليا,محمد صويدي,301,agree,301,ثلاثمايه وواحد,2023,سكرة.PDF,14ZR3SDlm55sJtePiHxjZq61azVE0IIMy
locales_2023,2,أريانة,سكره,شطرانه؛ تصرح البييه العليا,سمي للجمهوريه التونسيه وبالموه ا ترود,3,digits-only,3,,2023,سكرة.PDF,14ZR3SDlm55sJtePiHxjZq61azVE0IIMy
locales_2023,2,أريانة,سكره,شطرانه؛ تصرح البييه العليا,تونس 27 فيفري,2024,digits-only,2024,,2023,سكرة.PDF,14ZR3SDlm55sJtePiHxjZq61azVE0IIMy
locales_2023,2,منوبة,الجديده,الجديده - (الجديده)؛ تصرح,اليج لجان >---- تلاتمانهومعنهزوتسدون,367,digits-only,367,,2023,الجديدة.PDF,10B0OSIos8q0ziHm2pRcGxkb0uvOiunbg
locales_2023,2,منوبة,الجديده,الجديده - (الجديده)؛ تصرح,عبدالقادر الفرجاني,245,agree,245,مايتان وخمسه واربعون,2023,الجديدة.PDF,10B0OSIos8q0ziHm2pRcGxkb0uvOiunbg
locales_2023,2,منوبة,الجديده,الحبيبيه,ابراهيم الغربي,130,agree,130,مايه وثلاثون,2023,الجديدة.PDF,10B0OSIos8q0ziHm2pRcGxkb0uvOiunbg
locales_2023,2,منوبة,الجديده,الحبيبيه,العربي العياري,95,digits-wrong,595,خمسه وتسعون,2023,الجديدة.PDF,10B0OSIos8q0ziHm2pRcGxkb0uvOiunbg
locales_2023,2,منوبة,الجديده,الحبيبيه,تونس في 27 فيفري,2024,digits-only,2024,,2023,الجديدة.PDF,10B0OSIos8q0ziHm2pRcGxkb0uvOiunbg
locales_2023,2,منوبة,برج العامري,المساعدين,عبد اللطيف بن زايد,234,agree,234,مايتان واربعه وثلاثون,2023,برج العامري.PDF,13RBhcIZSMKAcUHcrEnHrshBc3Kejnu8f
locales_2023,2,منوبة,برج العامري,المساعدين,يوسف الورتاني,74,agree,74,اربعه وسبعون,2023,برج العامري.PDF,13RBhcIZSMKAcUHcrEnHrshBc3Kejnu8f
locales_2023,2,منوبة,برج العامري,برج العامري 1,عاشور عزعوزي,343,digits-wrong,3243,ثلاثمايه وثلاثه واربعون,2023,برج العامري.PDF,13RBhcIZSMKAcUHcrEnHrshBc3Kejnu8f
locales_2023,2,منوبة,برج العامري,برج العامري 1,محمد الجلاصي,367,agree,367,ثلاثمايه وسبعه وستون,2023,برج العامري.PDF,13RBhcIZSMKAcUHcrEnHrshBc3Kejnu8f
locales_2023,2,منوبة,برج العامري,"برج العامري 2, تصرح البييه العليا",كريم فرجاني,222,digits-wrong,22,مايتان واثنان وعشرون,2023,برج العامري.PDF,13RBhcIZSMKAcUHcrEnHrshBc3Kejnu8f
locales_2023,2,منوبة,برج العامري,"برج العامري 2, تصرح البييه العليا",مروان الاسود,182,digits-wrong,162,مايه واثنان وثمانون,2023,برج العامري.PDF,13RBhcIZSMKAcUHcrEnHrshBc3Kejnu8f
locales_2023,2,منوبة,برج العامري,"منزل الحبيب - (برج العامري),",منير مبارك,263,agree,263,مايتان وثلاثه وستون,2023,برج العامري.PDF,13RBhcIZSMKAcUHcrEnHrshBc3Kejnu8f
locales_2023,2,منوبة,برج العامري,"منزل الحبيب - (برج العامري),",تونس في 27 فيفري,2024,digits-only,2024,,2023,برج العامري.PDF,13RBhcIZSMKAcUHcrEnHrshBc3Kejnu8f
locales_2023,2,منوبة,دوار هيشر,حي الشباب - (دوار هيشر)ء تصرح,طارق جبري ثلاثماثه,80,digits-wrong,30,وثمانون,2023,دوار هيشر.PDF,1DmLm1m8DyFL0Q20NriPbc_GwK7D48H8n
locales_2023,2,منوبة,دوار هيشر,حي الشباب - (دوار هيشر)ء تصرح,كوثر الجربوعي,289,digits-wrong,269,مايتان وتسعه وثمانون,2023,دوار هيشر.PDF,1DmLm1m8DyFL0Q20NriPbc_GwK7D48H8n
locales_2023,2,منوبة,دوار هيشر,خالد بن الوليد,درصاف مرزوقي ماثتان,44,digits-wrong,244,واربعه واربعون,2023,دوار هيشر.PDF,1DmLm1m8DyFL0Q20NriPbc_GwK7D48H8n
locales_2023,2,منوبة,دوار هيشر,دوارهيشر,محمد امين العيادي,358,digits-wrong,3258,ثلاثمايه وثمانيه وخمسون,2023,دوار هيشر.PDF,1DmLm1m8DyFL0Q20NriPbc_GwK7D48H8n
