constituency,rank,rank_check,list_name,list_name_source,list_name_ocr,list_name_text_layer,votes,share_pct,share_recomputed,share_decimals,share_check,constituency_valid_votes_lists,share_over,source_pages
بن عروس,9,agree,قائمة الاتحاد من أجل تونس,ocr,قائمة الاتحاد من أجل تونس,قائمة الاتحاد من أجل تونس,1984,0.9,0.9,1,agree,216231,219336,42 43
بن عروس,10,agree,قائمة فجر البناء,ocr,قائمة فجر البناء,قائمة فجرالبناء,1808,0.8,0.8,1,agree,216231,219336,42 43
بن عروس,11,agree,قائمة حزب المبادرة,decision,قائمة حزب المبادرة,قائمة حزب ر المباد ة,1742,0.8,0.8,1,agree,216231,219336,42 43
بن عروس,12,agree,قائمة حركة وفاء,ocr,قائمة حركة وفاء,قائمة حركة وفاء,1443,0.7,0.7,1,agree,216231,219336,42 43
بن عروس,13,agree,قائمة حزب التكتل,ocr,قائمة حزب التكتل,قائمة حزب التكتل,1377,0.6,0.6,1,agree,216231,219336,42 43
بن عروس,14,agree,قائمة حزب التحالف الديمقراطي,decision,قائمة حزب التحالف الديمقراضص,قائمة حزب التحالف الديمقراطي,1372,0.6,0.6,1,agree,216231,219336,42 43
بن عروس,15,agree,قائمة نداء قرطاج,ocr,قائمة نداء قرطاج,قائمة نداء قرطاج,1099,0.5,0.5,1,agree,216231,219336,42 43
بن عروس,16,agree,قائمة تيار المحبة,decision,قائمة تيارالمحبة,قائمة تيــــــــاراملحبة,945,0.4,0.4,1,agree,216231,219336,42 43
بن عروس,17,agree,قائمة حزب حركة الشعب,decision,قائمة حركة الشعب,قائمة حركة الشعب,863,0.4,0.4,1,agree,216231,219336,42 43
بن عروس,18,agree,قائمة المهنيين,ocr,قائمة المهنيين,قائمة المهنيين,730,0.3,0.3,1,agree,216231,219336,42 43
بن عروس,19,agree,قائمة الائتلاف الديمقراط للعمل والتنمية,ocr,قائمة الاتتلاف الديمقراط للعمل والتنمية,قائمة الائتلاف الديمقراطي للعمل والتنمية,673,0.3,0.3,1,agree,216231,219336,42 43
بن عروس,20,agree,قائمة القوى المستقلة ببن عروس,ocr,قائمة القوى المستقلة ببن عروس,قائمة القوى المستقلة ببن و عر س,669,0.3,0.3,1,agree,216231,219336,42 43
بن عروس,21,agree,قائمة حزب الإصلاح والتنمية,ocr,قائمة حزب الإصلاح والتنمية,قائمة حزب الإصالح والتنمية,649,0.3,0.3,1,agree,216231,219336,42 43
بن عروس,22,agree,قائمة حركة الشباب الوطني التونسي,ocr,قائمة حركة الشباب الوطنى التونسى,قائمة حركة الشباب الوطني التونسي,626,0.3,0.3,1,agree,216231,219336,42 43
بن عروس,23,agree,قائمة حزب حركة التونسي,ocr,قائمة حزب حركة التونسى,قائمة حزب حركة التونسي,589,0.3,0.3,1,agree,216231,219336,42 43
بن عروس,24,agree,قائمة الحركة الدستورية,ocr,قائمة الحركة الدستورية,قائمة الحركة ر الدستو ية,533,0.2,0.2,1,agree,216231,219336,42 43
بن عروس,25,agree,قائمة حزب المجد,ocr,قائمة حزب المجد,قائمة حزب المجد,528,0.2,0.2,1,agree,216231,219336,42 43
بن عروس,26,agree,قائمة نورالمستقبل,ocr,قائمة نورالمستقبل,قائمة ر نو المستقبل,486,0.2,0.2,1,agree,216231,219336,42 43
بن عروس,27,agree,قائمة حركة الديمقراطيين الاشتراكيين,ocr,قائمة حركة الديمقراطيين الاشتراكيين,قائمة حركة الديمقراطيين الاشتراكيين,475,0.2,0.2,1,agree,216231,219336,42 43
بن عروس,28,agree,قائمة أمل تونس,ocr,قائمة أمل تونس,قائمة أمل تونس,475,0.2,0.2,1,agree,216231,219336,42 43
بن عروس,29,agree,قائمة الحزب الاشتراى,ocr,قائمة الحزب الاشتراى,قائمة الحزب الاشتراكي,366,0.2,0.2,1,agree,216231,219336,42 43
بن عروس,30,agree,قائمة حزب صوت شعب تونس,ocr,قائمة حزب صوت شعب تونس,قائمة حزب صوت شعب تونس,420,0.2,0.2,1,agree,216231,219336,42 43
بن عروس,31,agree,قائمة حزب العدالة والتنمية,ocr,قائمة حزب العدالة والتنمية,قائمة حزب العدالة والتنمية,403,0.2,0.2,1,agree,216231,219336,42 43
بن عروس,32,agree,قائمة حزب الجبهة الوطنية التونسية,ocr,قائمة حزب الجهة الوطنية التونسية,قائمة حزب الجبهة الوطنية التونسية,378,0.2,0.2,1,agree,216231,219336,42 43
بن عروس,33,agree,قائمة الصمود,ocr,قائمة الصمود,قائمة الصمود,365,0.2,0.2,1,agree,216231,219336,42 43
بن عروس,34,agree,قائمة الوفاء لمشروع الشهيد,ocr,قائمة الوفاء لمشروع الشهيد,قائمة الوفاء و ملشر ع الشهيد,340,0.2,0.2,1,agree,216231,219336,42 43
بن عروس,35,agree,قائمة حزب المؤتمر الشعبى,ocr,قائمة حزب المؤتمر الشعبى,قائمة حزب المؤتمرالشعبي,333,0.2,0.2,1,agree,216231,219336,42 43
بن عروس,36,agree,قائمة حزب الأمان,ocr,قائمة حزب الأمان,قائمة حزب الأمان,331,0.2,0.2,1,agree,216231,219336,42 43
بن عروس,37,agree,قائمة حزب العمل التونيسى,ocr,قائمة حزب العمل التونبسي,قائمة حزب العمل التونسي,324,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,38,agree,قائمة حزب الخضر,ocr,قائمة حزب الخضر,قائمة حزب الخضر,275,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,39,agree,قائمة حزب حركة الديمقراطيين الاجتماعيين,decision,قائمة حركة الديمقراطيين الاجتماعيين,قائمة حركة الديمقراطيين الاجتماعيين,273,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,40,agree,قائمة الأغلبية الصامتة,ocr,قائمة الأغلبية الصامتة,قائمة الأغلبية الصامتة,261,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,41,agree,قائمة حزب البناء الوطنى,ocr,قائمة حزب البناء الوطنى,قائمة حزب البناء الوطني,227,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,42,agree,قائمة حزب الأمة للحرية والعدالة,ocr,قائمة حزب الأمة للحرية والعدالة,قائمة حزب الأمة للحرية والعدالة,225,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,43,agree,قائمة الشباب الموحد لغد أفضل,ocr,قائمة الشباب الموحد لغد أفضل,قائمة الشباب الموحد لغد أفضل,217,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,44,agree,قائمة البيئة تجمعنا,ocr,قائمة البيئة تجمعنا,قائمة البيئة تجمعنا,198,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,45,agree,قائمة أمان,ocr,قائمة أمان,قائمة أمان,182,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,46,agree,قائمة السيادة,ocr,قائمة السيادة,قائمة السيادة,180,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,47,agree,قائمة حزب الكرامة والمساوة,ocr,قائمة حزب الكرامة والمساوة,قائمة حزب الكرامة واملساوة,178,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,48,agree,قائمة اتحاد القوى الشبابية,ocr,قائمة اتحاد القوى الشبابية,قائمة اتحاد القوى الشبابية,176,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,49,agree,قائمة حزب الحداثة والأصالة,ocr,قائمة حزب الحداثة والأصالة,قائمة حزب الحداثة الأصالةو,148,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,50,agree,قائمة الربيع العربي لتحقيق السيادة الاقتصادية,ocr,قائمة الربيع العربى لتحقيق السيادة الاقتصادية,قائمة الربيع العربي لتحقيق السيادة الاقتصادية,137,0.1,0.1,1,agree,216231,219336,42 43
بن عروس,51,agree,قائمة الوعد الصادق,ocr,قائمة الوعد الصادق,قائمة الوعد الصادق,94,0.0,0.0,1,agree,216231,219336,42 43
منوبة,1,agree,قائمة حزب حركة نداء تونس,decision,قائمة حركة نداء تونس,قائمة حركة نداء تونس,38009,32.91,32.91,2,agree,112912,115501,44 45
منوبة,2,agree,قائمة حزب حركة النهضة,decision,قائمة حزب حركة الهضة,قائمة حزب حركة النهضة,33064,28.63,28.63,2,agree,112912,115501,44 45
منوبة,3,agree,قائمة حزب الاتحاد الوطني الحر,decision,قائمة حزب الاتحاد الوطنى الحر,قائمة حزب الاتحاد الوطني الحر,9460,8.19,8.19,2,agree,112912,115501,44 45
منوبة,4,agree,قائمة الجبهة الشعبية,decision,قائمة الجهة الشعبية,قائمة الجبهة الشعبية,2981,2.58,2.58,2,agree,112912,115501,44 45
منوبة,5,agree,قائمة حزب آفاق تونس,decision,قائمة حزب آفاق تونس,قائمة حزب آفاق تونس,2927,2.53,2.53,2,agree,112912,115501,44 45
منوبة,6,agree,قائمة حزب التيار الديمقراطي,decision,قائمة حزب التيار الديمقراطي,قائمة حزب التيارالديمقراطي,2825,2.45,2.45,2,agree,112912,115501,44 45
منوبة,7,agree,قائمة حزب المؤتمر من أجل الجمهورية,decision,قائمة حزب المؤتمرمن أجل الجمهورية,قائمة حزب المؤتمرمن أجل ر الجمهو ية,1515,1.31,1.31,2,agree,112912,115501,44 45
منوبة,8,agree,قائمة الحزب الجمهوري,decision,قائمة الحزب الجمبوري,قائمة الحزب ر الجمهو ي,1465,1.27,1.27,2,agree,112912,115501,44 45
منوبة,9,agree,قائمة حزب المبادرة,decision,قائمة حزب المبادرة,قائمة حزب ر المباد ة,1302,1.13,1.13,2,agree,112912,115501,44 45
منوبة,10,agree,قائمة حزب حركة الشعب,decision,قائمة حركة الشعب,قائمة حركة الشعب,1279,1.11,1.11,2,agree,112912,115501,44 45
منوبة,11,agree,قائمة النجاح,ocr,قائمة النجاح,قائمة النجاح,975,0.84,0.84,2,agree,112912,115501,44 45
منوبة,12,agree,|[ قائمة الاتتلاف الديمقراطي للعمل والتنمية ‏,ocr,|[ قائمة الاتتلاف الديمقراطي للعمل والتنمية ‏,قائمة الائتلاف الديمقراطي للعمل والتنمية,931,0.81,0.81,2,agree,112912,115501,44 45
منوبة,13,agree,قائمة حركة وفاء,ocr,قائمة حركة وفاء,قائمة حركة وفاء,918,0.79,0.79,2,agree,112912,115501,44 45
منوبة,14,agree,قائمة حزب التحالف الديمقراطي,decision,قائمة حزب التحالف الديمقراضص,قائمة حزب التحالف الديمقراطي,882,0.76,0.76,2,agree,112912,115501,44 45
منوبة,15,agree,قائمة حزب التكتل,ocr,قائمة حزب التكتل,قائمة حزب التكتل,861,0.75,0.75,2,agree,112912,115501,44 45
منوبة,16,agree,القائمة البورقيبية,ocr,القائمة البورقيبية,القائمة ر البو قيبية,750,0.65,0.65,2,agree,112912,115501,44 45
منوبة,17,agree,قائمة تيار المحبة,decision,قائمة تيار المحبة,قائمة تياراملحبة,735,0.64,0.64,2,agree,112912,115501,44 45
منوبة,18,agree,قائمة الاتحاد من أجل تونس,ocr,قائمة الاتحاد من أجل تونس,قائمة الاتحاد من أجل تونس,679,0.59,0.59,2,agree,112912,115501,44 45
منوبة,19,agree,قائمة حزب العمل التونيسى,ocr,قائمة حزب العمل التونبسي,قائمة حزب العمل التونسي,550,0.48,0.48,2,agree,112912,115501,44 45
منوبة,20,agree,قائمة تونس الغد,ocr,قائمة تونس الغد,قائمة تونس الغد,526,0.46,0.46,2,agree,112912,115501,44 45
منوبة,21,agree,قائمة أمل وعمل,ocr,قائمة أمل وعمل,قائمة أمل وعمل,478,0.41,0.41,2,agree,112912,115501,44 45
منوبة,22,agree,قائمة حزب المجد,ocr,قائمة حزب المجد,قائمة حزب المجد,476,0.41,0.41,2,agree,112912,115501,44 45
منوبة,23,agree,قائمة نداء قرطاج,ocr,قائمة نداء قرطاج,قائمة نداء قرطاج,426,0.37,0.37,2,agree,112912,115501,44 45
منوبة,24,agree,|[ قائمة اتحاد الشباب الديمقراطى التونيسى 2,ocr,|[ قائمة اتحاد الشباب الديمقراطى التونيسى 2,قائمة اتحاد الشباب الديمقراطي التونسي,378,0.33,0.33,2,agree,112912,115501,44 45
منوبة,25,agree,قائمة الأمل,ocr,قائمة الأمل,قائمة الأمل,360,0.31,0.31,2,agree,112912,115501,44 45
منوبة,26,agree,القائمة المستقلة للعين الساهرة,ocr,القائمة المستقلة للعين الساهرة,القائمة المستقلة للعين الساهرة,356,0.31,0.31,2,agree,112912,115501,44 45
