bureau_code,isie_code,governorate_ar,delegation_ar,sector_ar,polling_centre_ar,governorate_name,delegation_name,region_name,id_delegation,adm3_pcode,imada_name_ar,imada_name,adm4_pcode,imada_match_score,imada_match_method,registered,voters,valid,blank,spoilt,votes_certified,complete,saied,saied_share_pct,saied_margin_pp,zammel,zammel_share_pct,zammel_margin_pp,maghzaoui,maghzaoui_share_pct,maghzaoui_margin_pp,candidate_sum,winner,runner_up,margin_pp,turnout_basis,turnout_pct
01020810101,0102,تونس,الحرائرية,طارق بن زياد,م إبتدائية حي بوزيان الزهور - طارق بن زياد,Tunis,Hrairia,North East,1163,TN1163,طارق بن زياد,Tarak Ibn Ziad,TN116358,1.0000,scoped,1067,500,478,4,18,1,1,440,92.0502,85.7741,30,6.2762,-85.7741,8,1.6736,-90.3766,478,saied,zammel,85.7741,1,46.8604
01020810102,0102,تونس,الحرائرية,طارق بن زياد,م إبتدائية حي بوزيان الزهور - طارق بن زياد,Tunis,Hrairia,North East,1163,TN1163,طارق بن زياد,Tarak Ibn Ziad,TN116358,1.0000,scoped,1066,440,423,7,10,1,1,399,94.3262,90.5437,16,3.7825,-90.5437,8,1.8913,-92.4350,423,saied,zammel,90.5437,1,41.2758
01020910101,0102,تونس,الحرائرية,غدير القلة,م إبتدائية غدير القلة,Tunis,Hrairia,North East,1163,TN1163,غدير القلة,Ghedir El Golla,TN116355,1.0000,scoped,1002,391,350,9,32,1,1,325,92.8571,88.0000,17,4.8571,-88.0000,8,2.2857,-90.5714,350,saied,zammel,88.0000,1,39.0220
01020910102,0102,تونس,الحرائرية,غدير القلة,م إبتدائية غدير القلة,Tunis,Hrairia,North East,1163,TN1163,غدير القلة,Ghedir El Golla,TN116355,1.0000,scoped,1072,351,339,5,7,1,1,327,96.4602,92.9204,12,3.5398,-92.9204,0,0.0000,-96.4602,339,saied,zammel,92.9204,1,32.7425
01020910103,0102,تونس,الحرائرية,غدير القلة,م إبتدائية غدير القلة,Tunis,Hrairia,North East,1163,TN1163,غدير القلة,Ghedir El Golla,TN116355,1.0000,scoped,1072,314,296,1,17,1,1,279,94.2568,89.5270,14,4.7297,-89.5270,3,1.0135,-93.2432,296,saied,zammel,89.5270,1,29.2910
01030110101,0103,تونس,الزهور,الزهور,م إبتدائية حي الزهور 1 نهج الاكليل - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,الزهور,Ezzouhour,TN116251,1.0000,scoped,1177,248,228,7,13,1,1,206,90.3509,83.7719,15,6.5789,-83.7719,7,3.0702,-87.2807,228,saied,zammel,83.7719,1,21.0705
01030110102,0103,تونس,الزهور,الزهور,م إبتدائية حي الزهور 1 نهج الاكليل - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,الزهور,Ezzouhour,TN116251,1.0000,scoped,1177,317,301,5,11,1,1,271,90.0332,81.7276,25,8.3056,-81.7276,5,1.6611,-88.3721,301,saied,zammel,81.7276,1,26.9329
01030110103,0103,تونس,الزهور,الزهور,م إبتدائية حي الزهور 1 نهج الاكليل - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,الزهور,Ezzouhour,TN116251,1.0000,scoped,1177,289,264,3,22,1,1,235,89.0152,79.1667,26,9.8485,-79.1667,3,1.1364,-87.8788,264,saied,zammel,79.1667,1,24.5540
01030110104,0103,تونس,الزهور,الزهور,م إبتدائية حي الزهور 1 نهج الاكليل - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,الزهور,Ezzouhour,TN116251,1.0000,scoped,1177,287,269,2,16,1,1,250,92.9368,87.3606,15,5.5762,-87.3606,4,1.4870,-91.4498,269,saied,zammel,87.3606,1,24.3840
01030110105,0103,تونس,الزهور,الزهور,م إبتدائية حي الزهور 1 نهج الاكليل - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,الزهور,Ezzouhour,TN116251,1.0000,scoped,1177,271,259,1,11,1,1,234,90.3475,82.2394,21,8.1081,-82.2394,4,1.5444,-88.8031,259,saied,zammel,82.2394,1,23.0246
01030110106,0103,تونس,الزهور,الزهور,م إبتدائية حي الزهور 1 نهج الاكليل - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,الزهور,Ezzouhour,TN116251,1.0000,scoped,1177,231,221,5,5,1,1,194,87.7828,77.3756,23,10.4072,-77.3756,4,1.8100,-85.9729,221,saied,zammel,77.3756,1,19.6262
01030110107,0103,تونس,الزهور,الزهور,م إبتدائية حي الزهور 1 نهج الاكليل - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,الزهور,Ezzouhour,TN116251,1.0000,scoped,1177,274,267,3,4,1,1,238,89.1386,80.5243,23,8.6142,-80.5243,6,2.2472,-86.8914,267,saied,zammel,80.5243,1,23.2795
01030110108,0103,تونس,الزهور,الزهور,م إبتدائية حي الزهور 1 نهج الاكليل - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,الزهور,Ezzouhour,TN116251,1.0000,scoped,1177,203,199,1,3,1,1,185,92.9648,87.9397,10,5.0251,-87.9397,4,2.0101,-90.9548,199,saied,zammel,87.9397,1,17.2472
01030110109,0103,تونس,الزهور,الزهور,م إبتدائية حي الزهور 1 نهج الاكليل - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,الزهور,Ezzouhour,TN116251,1.0000,scoped,1177,267,251,2,14,1,1,221,88.0478,78.4861,24,9.5618,-78.4861,6,2.3904,-85.6574,251,saied,zammel,78.4861,1,22.6848
01030110110,0103,تونس,الزهور,الزهور,م إبتدائية حي الزهور 1 نهج الاكليل - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,الزهور,Ezzouhour,TN116251,1.0000,scoped,,,197,0,5,1,1,174,88.3249,79.1878,18,9.1371,-79.1878,5,2.5381,-85.7868,197,saied,zammel,79.1878,,
01030210101,0103,تونس,الزهور,الزهور الرابع,م إبتدائية حي الزهور 4 نهج 4200 - الزهور الرابع,Tunis,Ezzouhour,North East,1162,TN1162,الزهور الرابع,Ezzouhour IV,TN116252,1.0000,scoped,1187,434,419,7,8,1,1,378,90.2148,81.8616,35,8.3532,-81.8616,6,1.4320,-88.7828,419,saied,zammel,81.8616,1,36.5628
01030210102,0103,تونس,الزهور,الزهور الرابع,م إبتدائية حي الزهور 4 نهج 4200 - الزهور الرابع,Tunis,Ezzouhour,North East,1162,TN1162,الزهور الرابع,Ezzouhour IV,TN116252,1.0000,scoped,1183,410,394,2,14,1,1,350,88.8325,78.6802,40,10.1523,-78.6802,4,1.0152,-87.8173,394,saied,zammel,78.6802,1,34.6577
01030210103,0103,تونس,الزهور,الزهور الرابع,م إبتدائية حي الزهور 4 نهج 4200 - الزهور الرابع,Tunis,Ezzouhour,North East,1162,TN1162,الزهور الرابع,Ezzouhour IV,TN116252,1.0000,scoped,1185,400,384,9,7,1,1,345,89.8438,80.9896,34,8.8542,-80.9896,5,1.3021,-88.5417,384,saied,zammel,80.9896,1,33.7553
01030310101,0103,تونس,الزهور,السعادة,م إبتدائية العمارية نهج 4157 - السعادة - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,السعادة,Es-Saada,TN116253,1.0000,scoped,1086,456,429,0,27,1,1,369,86.0140,75.0583,47,10.9557,-75.0583,13,3.0303,-82.9837,429,saied,zammel,75.0583,1,41.9890
01030310102,0103,تونس,الزهور,السعادة,م إبتدائية العمارية نهج 4157 - السعادة - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,السعادة,Es-Saada,TN116253,1.0000,scoped,1086,396,378,3,15,1,1,330,87.3016,77.2487,38,10.0529,-77.2487,10,2.6455,-84.6561,378,saied,zammel,77.2487,1,36.4641
01030410101,0103,تونس,الزهور,السمران,م إبتدائية السمران نهج 4137 - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,السمران,Es-Soumrane,TN116254,1.0000,scoped,1223,385,374,1,10,1,1,349,93.3155,87.9679,20,5.3476,-87.9679,5,1.3369,-91.9786,374,saied,zammel,87.9679,1,31.4800
01030410102,0103,تونس,الزهور,السمران,م إبتدائية السمران نهج 4137 - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,السمران,Es-Soumrane,TN116254,1.0000,scoped,1223,392,376,2,14,1,1,350,93.0851,87.2340,22,5.8511,-87.2340,4,1.0638,-92.0213,376,saied,zammel,87.2340,1,32.0523
01030410103,0103,تونس,الزهور,السمران,م إبتدائية السمران نهج 4137 - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,السمران,Es-Soumrane,TN116254,1.0000,scoped,1223,311,298,5,8,1,1,277,92.9530,86.5772,19,6.3758,-86.5772,2,0.6711,-92.2819,298,saied,zammel,86.5772,1,25.4293
01030410104,0103,تونس,الزهور,السمران,م إبتدائية السمران نهج 4137 - الزهور,Tunis,Ezzouhour,North East,1162,TN1162,السمران,Es-Soumrane,TN116254,1.0000,scoped,1221,273,265,4,4,1,1,243,91.6981,85.2830,17,6.4151,-85.2830,5,1.8868,-89.8113,265,saied,zammel,85.2830,1,22.3587
01030510101,0103,تونس,الزهور,باش حانبة,م إبتدائية باش حامبة 2 - باش حامبة,Tunis,Ezzouhour,North East,1162,TN1162,باش حانبة,Bach-Hamba,TN116256,1.0000,scoped,1078,516,500,11,5,1,1,455,91.0000,84.6000,32,6.4000,-84.6000,13,2.6000,-88.4000,500,saied,zammel,84.6000,1,47.8664
01030510102,0103,تونس,الزهور,باش حانبة,م إبتدائية باش حامبة 2 - باش حامبة,Tunis,Ezzouhour,North East,1162,TN1162,باش حانبة,Bach-Hamba,TN116256,1.0000,scoped,1078,452,405,18,29,1,1,378,93.3333,87.6543,23,5.6790,-87.6543,4,0.9877,-92.3457,405,saied,zammel,87.6543,1,41.9295
01030510103,0103,تونس,الزهور,باش حانبة,م إبتدائية باش حامبة 2 - باش حامبة,Tunis,Ezzouhour,North East,1162,TN1162,باش حانبة,Bach-Hamba,TN116256,1.0000,scoped,1078,455,442,6,7,1,1,411,92.9864,86.4253,29,6.5611,-86.4253,2,0.4525,-92.5339,442,saied,zammel,86.4253,1,42.2078
01030510201,0103,تونس,الزهور,باش حانبة,م إبتدائية حي بن سديرة - باش حامبة,Tunis,Ezzouhour,North East,1162,TN1162,باش حانبة,Bach-Hamba,TN116256,1.0000,scoped,819,361,348,7,6,1,1,327,93.9655,88.7931,18,5.1724,-88.7931,3,0.8621,-93.1034,348,saied,zammel,88.7931,1,44.0781
01030610101,0103,تونس,الزهور,حي الطيران,م إبتدائية حي الطيران 1 - حي الطيران,Tunis,Ezzouhour,North East,1162,TN1162,حي الطيران,Cite Tayarane,TN116255,1.0000,scoped,1043,440,425,3,12,1,1,385,90.5882,84.0000,28,6.5882,-84.0000,12,2.8235,-87.7647,425,saied,zammel,84.0000,1,42.1860
01030610102,0103,تونس,الزهور,حي الطيران,م إبتدائية حي الطيران 1 - حي الطيران,Tunis,Ezzouhour,North East,1162,TN1162,حي الطيران,Cite Tayarane,TN116255,1.0000,scoped,1043,383,345,3,35,1,1,323,93.6232,88.1159,19,5.5072,-88.1159,3,0.8696,-92.7536,345,saied,zammel,88.1159,1,36.7210
01030610103,0103,تونس,الزهور,حي الطيران,م إبتدائية حي الطيران 1 - حي الطيران,Tunis,Ezzouhour,North East,1162,TN1162,حي الطيران,Cite Tayarane,TN116255,1.0000,scoped,1043,336,307,6,23,1,1,293,95.4397,92.1824,10,3.2573,-92.1824,4,1.3029,-94.1368,307,saied,zammel,92.1824,1,32.2148
01030610201,0103,تونس,الزهور,حي الطيران,م إبتدائية حي الطيران 2 - حي الطيران,Tunis,Ezzouhour,North East,1162,TN1162,حي الطيران,Cite Tayarane,TN116255,1.0000,scoped,885,366,347,2,17,1,1,313,90.2017,83.2853,24,6.9164,-83.2853,10,2.8818,-87.3199,347,saied,zammel,83.2853,1,41.3559
01030610202,0103,تونس,الزهور,حي الطيران,م إبتدائية حي الطيران 2 - حي الطيران,Tunis,Ezzouhour,North East,1162,TN1162,حي الطيران,Cite Tayarane,TN116255,1.0000,scoped,885,297,287,5,5,1,1,269,93.7282,88.8502,14,4.8780,-88.8502,4,1.3937,-92.3345,287,saied,zammel,88.8502,1,33.5593
01030610301,0103,تونس,الزهور,حي الطيران,م إبتدائية حي الطيران 3 - حي الطيران,Tunis,Ezzouhour,North East,1162,TN1162,حي الطيران,Cite Tayarane,TN116255,1.0000,scoped,745,233,223,3,7,1,1,211,94.6188,89.6861,11,4.9327,-89.6861,1,0.4484,-94.1704,223,saied,zammel,89.6861,1,31.2752
01040110101,0104,تونس,السيجومي,الملاسين,المدرسة الإعدادية السيجومي,Tunis,Sijoumi,North East,1161,TN1161,الملاسين,Mellassine,TN116156,1.0000,scoped,1212,107,100,1,6,1,1,93,93.0000,87.0000,6,6.0000,-87.0000,1,1.0000,-92.0000,100,saied,zammel,87.0000,1,8.8284
01040110102,0104,تونس,السيجومي,الملاسين,المدرسة الإعدادية السيجومي,Tunis,Sijoumi,North East,1161,TN1161,الملاسين,Mellassine,TN116156,1.0000,scoped,1212,118,104,2,12,1,1,100,96.1538,92.3077,4,3.8462,-92.3077,0,0.0000,-96.1538,104,saied,zammel,92.3077,1,9.7360
01040110103,0104,تونس,السيجومي,الملاسين,المدرسة الإعدادية السيجومي,Tunis,Sijoumi,North East,1161,TN1161,الملاسين,Mellassine,TN116156,1.0000,scoped,1212,112,107,0,5,1,1,104,97.1963,95.3271,2,1.8692,-95.3271,1,0.9346,-96.2617,107,saied,zammel,95.3271,1,9.2409
01040110104,0104,تونس,السيجومي,الملاسين,المدرسة الإعدادية السيجومي,Tunis,Sijoumi,North East,1161,TN1161,الملاسين,Mellassine,TN116156,1.0000,scoped,1212,119,112,2,5,1,1,107,95.5357,91.0714,5,4.4643,-91.0714,0,0.0000,-95.5357,112,saied,zammel,91.0714,1,9.8185
01040110105,0104,تونس,السيجومي,الملاسين,المدرسة الإعدادية السيجومي,Tunis,Sijoumi,North East,1161,TN1161,الملاسين,Mellassine,TN116156,1.0000,scoped,1210,107,104,2,1,1,1,100,96.1538,94.2308,2,1.9231,-94.2308,2,1.9231,-94.2308,104,saied,maghzaoui,94.2308,1,8.8430
01040210101,0104,تونس,السيجومي,النجاح,م إبتدائية النجاح الملاسين,Tunis,Sijoumi,North East,1161,TN1161,النجاح,En-Najah,TN116153,1.0000,scoped,1095,323,306,2,15,1,1,288,94.1176,89.5425,14,4.5752,-89.5425,4,1.3072,-92.8105,306,saied,zammel,89.5425,1,29.4977
01040210102,0104,تونس,السيجومي,النجاح,م إبتدائية النجاح الملاسين,Tunis,Sijoumi,North East,1161,TN1161,النجاح,En-Najah,TN116153,1.0000,scoped,1094,252,245,2,5,1,1,234,95.5102,91.4286,10,4.0816,-91.4286,1,0.4082,-95.1020,245,saied,zammel,91.4286,1,23.0347
01040210201,0104,تونس,السيجومي,النجاح,م إبتدائية باب خالد الملاسين - النجاح,Tunis,Sijoumi,North East,1161,TN1161,النجاح,En-Najah,TN116153,1.0000,scoped,800,307,293,5,9,1,1,269,91.8089,85.3242,19,6.4846,-85.3242,5,1.7065,-90.1024,293,saied,zammel,85.3242,1,38.3750
01040210202,0104,تونس,السيجومي,النجاح,م إبتدائية باب خالد الملاسين - النجاح,Tunis,Sijoumi,North East,1161,TN1161,النجاح,En-Najah,TN116153,1.0000,scoped,799,277,262,11,4,1,1,245,93.5115,87.7863,15,5.7252,-87.7863,2,0.7634,-92.7481,262,saied,zammel,87.7863,1,34.6683
01040310101,0104,تونس,السيجومي,بئر عنيبة,القاعة الرياضية ببئر عنيبة,Tunis,Sijoumi,North East,1161,TN1161,بئر عنيبة,Bir Anniba,TN116155,1.0000,scoped,370,128,123,1,4,1,1,117,95.1220,91.0569,5,4.0650,-91.0569,1,0.8130,-94.3089,123,saied,zammel,91.0569,1,34.5946
01040410101,0104,تونس,السيجومي,حي الشهداء,مكتب بريد حي الشهداء - السيجومي,Tunis,Sijoumi,North East,1161,TN1161,حي الشهداء,Cite Des Martyrs,TN116154,1.0000,scoped,831,350,324,2,24,1,1,314,96.9136,94.4444,8,2.4691,-94.4444,2,0.6173,-96.2963,324,saied,zammel,94.4444,1,42.1179
01040510101,0104,تونس,السيجومي,حي هلال,م إبتدائية حي هلال 1 - السيدة المنوبية,Tunis,Sijoumi,North East,1161,TN1161,حي هلال,Cite Helel,TN116151,1.0000,scoped,1541,411,383,11,17,1,1,360,93.9948,88.7728,20,5.2219,-88.7728,3,0.7833,-93.2115,383,saied,zammel,88.7728,1,26.6710
01040510102,0104,تونس,السيجومي,حي هلال,م إبتدائية حي هلال 1 - السيدة المنوبية,Tunis,Sijoumi,North East,1161,TN1161,حي هلال,Cite Helel,TN116151,1.0000,scoped,1541,384,367,5,12,1,1,352,95.9128,92.3706,13,3.5422,-92.3706,2,0.5450,-95.3678,367,saied,zammel,92.3706,1,24.9189
01040510103,0104,تونس,السيجومي,حي هلال,م إبتدائية حي هلال 1 - السيدة المنوبية,Tunis,Sijoumi,North East,1161,TN1161,حي هلال,Cite Helel,TN116151,1.0000,scoped,1591,360,330,8,22,1,1,315,95.4545,91.2121,14,4.2424,-91.2121,1,0.3030,-95.1515,330,saied,zammel,91.2121,1,22.6273
01040510104,0104,تونس,السيجومي,حي هلال,م إبتدائية حي هلال 1 - السيدة المنوبية,Tunis,Sijoumi,North East,1161,TN1161,حي هلال,Cite Helel,TN116151,1.0000,scoped,1541,313,297,9,7,1,1,279,93.9394,88.5522,16,5.3872,-88.5522,2,0.6734,-93.2660,297,saied,zammel,88.5522,1,20.3115
01040510105,0104,تونس,السيجومي,حي هلال,م إبتدائية حي هلال 1 - السيدة المنوبية,Tunis,Sijoumi,North East,1161,TN1161,حي هلال,Cite Helel,TN116151,1.0000,scoped,1538,327,309,3,15,1,1,286,92.5566,87.0550,17,5.5016,-87.0550,6,1.9417,-90.6149,309,saied,zammel,87.0550,1,21.2614
01040610101,0104,تونس,السيجومي,علي البلهوان - (السيجومي),م إبتدائية 2مارس 34 - علي البلهوان,Tunis,Sijoumi,North East,1161,TN1161,علي البلهوان,Ali Belhouane,TN116152,1.0000,scoped,1254,373,353,1,19,1,1,325,92.0680,85.8357,22,6.2323,-85.8357,6,1.6997,-90.3683,353,saied,zammel,85.8357,1,29.7448
01040610102,0104,تونس,السيجومي,علي البلهوان - (السيجومي),م إبتدائية 2مارس 34 - علي البلهوان,Tunis,Sijoumi,North East,1161,TN1161,علي البلهوان,Ali Belhouane,TN116152,1.0000,scoped,1254,359,348,2,9,1,1,320,91.9540,85.0575,24,6.8966,-85.0575,4,1.1494,-90.8046,348,saied,zammel,85.0575,1,28.6284
01040610103,0104,تونس,السيجومي,علي البلهوان - (السيجومي),م إبتدائية 2مارس 34 - علي البلهوان,Tunis,Sijoumi,North East,1161,TN1161,علي البلهوان,Ali Belhouane,TN116152,1.0000,scoped,1254,357,343,5,9,1,1,325,94.7522,90.3790,15,4.3732,-90.3790,3,0.8746,-93.8776,343,saied,zammel,90.3790,1,28.4689
01040610104,0104,تونس,السيجومي,علي البلهوان - (السيجومي),م إبتدائية 2مارس 34 - علي البلهوان,Tunis,Sijoumi,North East,1161,TN1161,علي البلهوان,Ali Belhouane,TN116152,1.0000,scoped,1254,330,317,6,7,1,1,298,94.0063,88.6435,17,5.3628,-88.6435,2,0.6309,-93.3754,317,saied,zammel,88.6435,1,26.3158
01040610105,0104,تونس,السيجومي,علي البلهوان - (السيجومي),م إبتدائية 2مارس 34 - علي البلهوان,Tunis,Sijoumi,North East,1161,TN1161,علي البلهوان,Ali Belhouane,TN116152,1.0000,scoped,1254,273,263,4,6,1,1,252,95.8175,92.0152,10,3.8023,-92.0152,1,0.3802,-95.4373,263,saied,zammel,92.0152,1,21.7703
01040610106,0104,تونس,السيجومي,علي البلهوان - (السيجومي),م إبتدائية 2مارس 34 - علي البلهوان,Tunis,Sijoumi,North East,1161,TN1161,علي البلهوان,Ali Belhouane,TN116152,1.0000,scoped,1245,268,256,9,3,1,1,233,91.0156,83.2031,20,7.8125,-83.2031,3,1.1719,-89.8438,256,saied,zammel,83.2031,1,21.5261
01050110101,0105,تونس,العمران,الجبل الأحمر,دائرة التموين للشركة الوطنية لاستغلال و توزيع المياه الجبل الأحمر,Tunis,Omrane,North East,1155,TN1155,الجبل الأحمر,Djebel El Ahmar,TN115552,1.0000,scoped,1196,144,129,1,14,1,1,122,94.5736,89.9225,6,4.6512,-89.9225,1,0.7752,-93.7984,129,saied,zammel,89.9225,1,12.0401
01050110102,0105,تونس,العمران,الجبل الأحمر,دائرة التموين للشركة الوطنية لاستغلال و توزيع المياه الجبل الأحمر,Tunis,Omrane,North East,1155,TN1155,الجبل الأحمر,Djebel El Ahmar,TN115552,1.0000,scoped,1196,134,130,1,3,1,1,127,97.6923,96.1538,1,0.7692,-96.9231,2,1.5385,-96.1538,130,saied,maghzaoui,96.1538,1,11.2040
