governorate_ar,constituency_ar,delegation_ar,imada_ar,centre_name_ar,centre_name_fr,ussd_code,governorate,source_page
تونس,تونس 2,باردو,باردو الجنون,م إبتدائية نهج الهادي شاكر - باردو الجنون,E.P.RUE HEDI CHAKER -BARDO SUD,1171,تونس,4
تونس,تونس 2,باردو,باردو الشمال,م إبتدائية ح الرياض - باردو,E.P.CITE RIADH -BARDO,1172,تونس,4
تونس,تونس 2,باردو,باردو الشمال,م.إعدادية ح فطومة بورقيبة بـاردو,C. CITÉ FATTOUMA BOURGUIBA BARDO,1173,تونس,4
تونس,تونس 2,باردو,بوشوشة,م إبتدائية نهج اليتقال - بوشوشة,E.P.R.DES ORANGERS -BOUCHOUCHA,1174,تونس,4
تونس,تونس 2,باردو,بوشوشة,م إبتدائية نهج تازركة باردو - بوشوشة,E.P.RUE TAZARKA BARDO -BOUCHOUCHA,1175,تونس,4
تونس,تونس 2,باردو,خزندار,م إبتدائية السعيدية عن النخيل - خزندار,E.P.ESSAIDIA PAR ENNAKHIL -KHAZNADAR,1176,تونس,4
تونس,تونس 2,باردو,خزندار,م إبتدائية نهج مدنري عدد 12 باردو - خزندار,E.P.RUE MEDENINE N.21 BARDO KHAZNADAR,1177,تونس,4
تونس,تونس 2,باردو,قض ال يطال,م إبتدائية قض السعيد 1 - قض السعيد,E.P.KSAR SAID 1,1178,تونس,4
تونس,تونس 2,باردو,قض السعيد الثان,م إبتدائية 2مارس 43 قض السعيد 2,E.P.2 MARS 34 KSAR SAID 2,1179,تونس,4
تونس,تونس 2,باردو,قض السعيد الثان,م إبتدائية قض السعيد 3 باردو - قض السعيد الثان,E.P.KSAR SAID 3 BARDO  KSAR SAID 2,1180,تونس,4
تونس,تونس 2,حلق الوادي,الطيب المهريي,م إبتدائية العوينة ح الطيب المهريي,E.P.AOUINA CITE MHIRI,1181,تونس,4
تونس,تونس 2,حلق الوادي,الطيب المهريي,م إبتدائية العوينة طريق سكرة - الطيب المهريي العوينة,E.P.AOUINA RTE SOUKRA -T. MHIRI AOUINA,1182,تونس,4
تونس,تونس 2,حلق الوادي,الطيب المهريي,م إبتدائية ح العمارات العوينة - الطيب المهريي العوينة,E.P.CITE DES IMMEUBLES,1183,تونس,4
تونس,تونس 2,حلق الوادي,الطيب المهريي,معهد العوينة - الطيب المهريي العوينة,COLLÈGE AOUINA,1184,تونس,4
تونس,تونس 2,حلق الوادي,حلق الوادي,م إبتدائية 9نهج 2 مارس حلق الوادي,E.P.9 RUE 2 MARS LA GOULETTE,1185,تونس,4
تونس,تونس 2,حلق الوادي,خري الدين,م إبتدائية خري الدين نهج أبو تمام,E.P.KHEIREDDINE RUE ABOU TEMMAM,1186,تونس,4
تونس,تونس 2,ح الخضاء,البحرية,م إبتدائية ضفاف البحرية,E.P. BERGES DU LAC,1187,تونس,4
تونس,تونس 2,ح الخضاء,ح الحدائق,م إبتدائية نهج كلود برنار - ح الحدائق,E.P.RUE CLAUDE BERNARD CITE LES JARDINS,1188,تونس,4
تونس,تونس 2,ح الخضاء,ح الخضاء,المعهد الثانوي ح الخضاء,LYCÉE SECONDAIRE CITE KHADHRA,1189,تونس,4
تونس,تونس 2,ح الخضاء,عل البلهوان - (ح الخضاء),م إبتدائية الح الاولمب المن ح سليم - عل البلهوان,E.P.CITE OLYM.MONGI SLIM,1190,تونس,4
تونس,تونس 2,ح الخضاء,عل البلهوان - (ح الخضاء),م إبتدائية محمود بن شبعان 41 / 1 - عل البلهوان,E.P.MAHMOUD B CHABAAN14-1,1191,تونس,4
تونس,تونس 2,ح الخضاء,فرحات حشاد - (ح الخضاء),م إبتدائية 2مارس 43 ح الخضاء 6 - فرحات حشاد,E.P.2 MARS34 CITE KHADRA 6 FARHAT HACHED,1192,تونس,4
تونس,تونس 2,قرطاج,الياسمينة,م إبتدائية قرطاج الياسمينة,E.P.CARTHAGE YASMINA,1193,تونس,4
تونس,تونس 2,قرطاج,أميلكار,م إبتدائية نهج ابن خلدون أميلكار,E.P.RUE IBN KHALDOUN AMILCAR,1194,تونس,4
تونس,تونس 2,قرطاج,ح محمد عل,م إبتدائية ح محمد عل قرطاج,E.P.CITE MOHAMED ALI CARTHAGE,1195,تونس,4
تونس,تونس 2,قرطاج,سيدي بوسعيد,م إبتدائية نهج2مارس4391 سيدي بوسعيد - سيدي بوسعيد,E.P. RUE 2 MARS1934 SIDI BOUSAID,1196,تونس,4
تونس,تونس 2,قرطاج,قرطاج الشاطىء,م إبتدائية صلامبو نهج بلوتارك - قرطاج الشارطى,E.P.RUE PLUTARQUE CARTHAGE SALAMBO,1197,تونس,4
تونس,تونس 2,قرطاج,قرطاج بيصا ر,م إبتدائية 2 نهج تانيت قرطاج - قرطاج بيصا ر,E.P.2 RUE TANIT CARTHAGE BYRSA,1198,تونس,4
تونس,تونس 2,قرطاج,قرطاج بيصا ر,م إبتدائية عقبة بن نافع قرطاج بيصا ر,E.P.OKBA IBNOU NAFAA CARTHAGE BYRSA,1199,تونس,4
بن عروس,بن عروس,الزهراء,81جانف,م .إعدادية المنح سليم بالزهراء - 81جانف,C. MONGI SLIM EZZAHRA - 18 JANVIER,1200,بن عروس,4
بن عروس,بن عروس,الزهراء,81جانف,م إبتدائية شارع فرحات حشاد الزهراء - 81جانف,E.P.AV.FARHAT HACHED ZAHRAA 18 JAN,1201,بن عروس,4
بن عروس,بن عروس,الزهراء,الزهراء المدينة,م إبتدائية شارع الجمهورية الزهراء - الزهراء المدينة,E.P.AV.LA REPUBLIQUE ZAHRAA VILLE,1202,بن عروس,4
بن عروس,بن عروس,الزهراء,برج الوزير,م إبتدائية برج الوزير الزهراء,E.P. BORJ EL WAZIR ZAHRAA,1203,بن عروس,4
بن عروس,بن عروس,الزهراء,ح الحبيب,م إبتدائية ح الحبيب الزهراء,E.P.CITE EL HABIB EZZAHRA,1204,بن عروس,4
بن عروس,بن عروس,الزهراء,ح الحبيب,م إبتدائية شارع خزندار الزهراء - ح الحبيب,E.P.RUE KHAZNADAR -CITE EL HABIB,1205,بن عروس,4
بن عروس,بن عروس,المحمدية,المحمدية,م إبتدائية المحمدية 1 - المحمدية المدينة,E.P.MHAMDIA 1,1206,بن عروس,4
بن عروس,بن عروس,المحمدية,المحمدية,م إبتدائية المحمدية 2 - المحمدية المدينة,E.P.MHAMDIA 2,1207,بن عروس,4
بن عروس,بن عروس,المحمدية,المحمدية,م إبتدائية الهناء2 - المحمدية المدينة,E.P. EL HANA 2 MHAMDIA LA MEDINA,1208,بن عروس,4
بن عروس,بن عروس,المحمدية,المحمدية,م إبتدائية ح القض - المحمدية المدينة,E.P.CITE KSAR MHAMDIA LA MEDINA,1209,بن عروس,4
بن عروس,بن عروس,المحمدية,المحمدية,م إبتدائية ح النض المحمدية,E.P.CITE ENNASR MHAMDIA,1210,بن عروس,4
بن عروس,بن عروس,المحمدية,المن ح سليم,م إبتدائية الطيب المهريي المحمدية - المن ح سليم,E.P.TAIEB M'HIRI MHAMDIA MONJI SLIM,1211,بن عروس,4
بن عروس,بن عروس,المحمدية,المن ح سليم,م إبتدائية ح المن ح سليم,E.P.CITE MONJI SLIM,1212,بن عروس,5
بن عروس,بن عروس,المحمدية,المن ح سليم,م إبتدائية ح الهناء1 - المن ح سليم,E.P.CITE EL HANA1 MONJI SLIM,1213,بن عروس,5
بن عروس,بن عروس,المحمدية,المن ح سليم,م إبتدائية ح حشاد المحمدية - المن ح سليم,E.P.CITE HACHED MHAMDIA MONGI SLIM,1214,بن عروس,5
بن عروس,بن عروس,المحمدية,ح السعادة,م إبتدائية ح السعادة 2 المحمدية - السعادة,E.P.CITE ESSAADA 2 MHAMDIA,1215,بن عروس,5
بن عروس,بن عروس,المحمدية,ح السعادة,م إبتدائية ح السعادة 3 - السعادة,E.P.CITE ESSAADA 3 ESSAADA,1216,بن عروس,5
بن عروس,بن عروس,المحمدية,ح السعادة,م إبتدائية ح السعادة1 المحمدية - السعادة,E.P.CITE ESSAADA 1 MHAMDIA -ESSAADA,1217,بن عروس,5
بن عروس,بن عروس,المحمدية,ح السعادة,م إبتدائية ح العلم المحمدية - السعادة,E.P.CITE EL ILMI MHAMDIA ESSAADA,1218,بن عروس,5
بن عروس,بن عروس,المحمدية,ح السعادة,م إبتدائية سبالة الشيخ - أوذنة,E.P.CITE SEBELET ECHIKH OUDHNA,1219,بن عروس,5
بن عروس,بن عروس,المحمدية,ح النسيم,م إبتدائية ح النسيم 1 المحمدية - النسيم,E.P.CITE ENNASSIME 1,1220,بن عروس,5
بن عروس,بن عروس,المحمدية,ح النسيم,م إبتدائية ح النسيم 2 - النسيم,E.P.CITE ENNASIM 2 ENNASSIM,1221,بن عروس,5
بن عروس,بن عروس,المحمدية,سيدي فرج,م إبتدائية أوذنة المحمدية,E.P.OUEDHNA MHAMDIA,1222,بن عروس,5
بن عروس,بن عروس,المحمدية,سيدي فرج,م إبتدائية سيدي فرج - سيدي فرج,E.P.SIDI FREDJ -SIDI FREDJ,1223,بن عروس,5
بن عروس,بن عروس,المدينة الجديدة,الرابطة,م إبتدائية المدينة الجديدة3 - الرابطة,E.P.EL MEDINA EL JADIDA 3 RABTA,1224,بن عروس,5
بن عروس,بن عروس,المدينة الجديدة,الرابطة,م إبتدائية ح الرمانة - الرابطة,E.P.CITE ROMMANA RABTA,1225,بن عروس,5
بن عروس,بن عروس,المدينة الجديدة,المدينة الجديدة 1,م إبتدائية 2مارس 43 المدينة الجديدة1,E.P.2 MARS 34/ NLLE MADINA1,1226,بن عروس,5
بن عروس,بن عروس,المدينة الجديدة,المدينة الجديدة2,م إبتدائية المدينة الجديدة 2,E.P.MEDINA NEUVE 2,1227,بن عروس,5
بن عروس,بن عروس,المدينة الجديدة,الياسمينات,م إبتدائية الياسمينات 1 - الياسمينات,E.P.ELYASMINETTE 1,1228,بن عروس,5
بن عروس,بن عروس,المدينة الجديدة,الياسمينات,م إبتدائية الياسمينات 2 - الياسمينات,E.P.YASSMINET 2 YASSMINET,1229,بن عروس,5
بن عروس,بن عروس,المدينة الجديدة,الياسمينات,م إبتدائية الياسمينات 3 المدينة الجديدة - الياسمينات,E.P.YASSMINET 3 NELLE MEDINA YASSMINET,1230,بن عروس,5
بن عروس,بن عروس,المدينة الجديدة,الياسمينات,م إبتدائية برج غربال المدينة الجديدة - الياسمينات,E.P.BORJ GHORBEL,1231,بن عروس,5
بن عروس,بن عروس,المدينة الجديدة,سيدي مصباح,م إبتدائية ح مصباح 1 - سيدي مصباح,E.P.CITE MOUSBAH 1 SIDI MOSBAH,1232,بن عروس,5
بن عروس,بن عروس,المدينة الجديدة,سيدي مصباح,م إبتدائية ح مصباح 2 صفاء - سيدي مصباح,E.P.C.MOSBAH 2-SAFA -SIDI MOSBAH,1233,بن عروس,5
بن عروس,بن عروس,المدينة الجديدة,سيدي مصباح,م إبتدائية ح مصباح الجديد,E.P.CITE MOUSBAH NOUVELLE,1234,بن عروس,5
بن عروس,بن عروس,المدينة الجديدة,سيدي مصباح,م.إ.  الامام سحنون المدينة الجديدة - سيدي مصباح,E.P. CITE SPROLS 14 JANVIER M JEDIDA,1235,بن عروس,5
بن عروس,بن عروس,المروج,المروج 1,م إبتدائية 2مارس 43 المروج - المروج (1),E.P.2 MARS 34 EL MOUROUJ MOUROUJ1,1236,بن عروس,5
بن عروس,بن عروس,المروج,المروج 1,م إبتدائية ابن منظور المروج - المروج (1),E.P.IBN MANDHOUR -MOUROUJ 1,1237,بن عروس,5
بن عروس,بن عروس,المروج,المروج 1,م.إ. شارع فرحات حشاد المروج,E.P AVENUE FARHAT HACCHAD EL MOUROUJ MOUROUJ1,1238,بن عروس,5
بن عروس,بن عروس,المروج,المروج 3,م إبتدائية ابن رشيق نهج الجزائر - المروج (3),E.P.IBN RACHIK RUE D'ALGER MOUROUJ3,1239,بن عروس,5
بن عروس,بن عروس,المروج,المروج 3,م إبتدائية ح الرياض المروج 3,E.P. CTE RIADH EL MOUROUJE 3,1240,بن عروس,5
بن عروس,بن عروس,المروج,المروج 3,م إبتدائية ح النض المروج - المروج (3),E.P.CITE ENNASR EL MOUROUJ MOUROUJ3,1241,بن عروس,5
بن عروس,بن عروس,المروج,المروج 3,م إبتدائية خري الدين باشا المروج 3,E.P.KHEIREDDINE PACHA MOUROUJ 3,1242,بن عروس,5
بن عروس,بن عروس,المروج,المروج 4,م إبتدائية الطاهر الحداد المروج - المروج (4),E.P.TAHAR HADDED MOUROUJ 4,1243,بن عروس,5
بن عروس,بن عروس,المروج,المروج 4,م إبتدائية الفوز 2 المروج 4,E.P.EL FAOUZ 2 MOUROUJ 4,1244,بن عروس,5
بن عروس,بن عروس,المروج,المروج 5,م إبتدائية ابن سينا المروج الخامس,E.P.AVICENNE MOUROUJ 5,1245,بن عروس,5
بن عروس,بن عروس,المروج,المروج 5,م إبتدائية الفوز 3 المروج 5,E.P.EL FAOUZ 3 MOUROUJ 5,1246,بن عروس,5
بن عروس,بن عروس,المروج,المروج 5,م إبتدائية الفوز1 المروج 5,E.P.EL FAOUZ 1 MOUROUJ 5,1247,بن عروس,5
بن عروس,بن عروس,المروج,المروج 5,م إبتدائية ح الفل بريم التونس - المروج (5),E.P. CITE ELFOL-BEYREM ETTOUNSI MOUROUJ5,1248,بن عروس,5
بن عروس,بن عروس,المروج,المروج 5,م إبتدائية ح برشى المروج 4 - المروج (5),E.P.CITE BOUCHRA MOUROUJ 4 MOUROUJ,1249,بن عروس,5
بن عروس,بن عروس,المروج,بي القصعة,م إبتدائية الأمل البسات ي المروج - بي القصعة ر,E.P.EL AMEL EL BESSETINE - BIR KASAA,1250,بن عروس,5
بن عروس,بن عروس,المروج,فرحات حشاد,م إبتدائية ح عمر اللوان - فرحات حشاد,E.P.CITE AMOR LOUATI,1251,بن عروس,5
بن عروس,بن عروس,المروج,فرحات حشاد,م إبتدائية ح فيالة - فرحات حشاد,E.P.CITE FAYALA FARHAT HACHED,1252,بن عروس,5
بن عروس,بن عروس,بن عروس,المهيي ر,م إبتدائية ح الملعب بن عروس - الطيب المهيي ر,E.P.CITE DU STADE B. AROUS -TAIEB MHIRI,1253,بن عروس,5
بن عروس,بن عروس,بن عروس,بن عروس الرشقية,م إبتدائية نهج القيوان بن عروس - بن عروس الرشقية ر,E.P.RUE DE KAIROUAN BEN AROUS EST,1254,بن عروس,5
بن عروس,بن عروس,بن عروس,ر بن عروس الشقية,ر م إبتدائية نهج بيرت بن عروس - بن عروس الشقية,E.P.RUE DE BIZERTE BEN AROUS EST,1255,بن عروس,5
بن عروس,بن عروس,بن عروس,بن عروس الغربية,م إبتدائية نهج غرة ماي بن عروس - بن عروس الغربية,E.P.RUE DU 1 MAI -B. AROUS OUEST,1256,بن عروس,5
بن عروس,بن عروس,بن عروس,ح الاسكان,م إبتدائية بي القصعة حشاد - ح الاسكان,E.P.BIR KASSAA F.HACHED CITE ISKEN,1257,بن عروس,5
بن عروس,بن عروس,بن عروس,ح الاسكان,م إبتدائية معهد النور بي القصعة - ح الاسكان,E.P.INST. ENNOUR BIR ELKASAA -CITE ISKEN,1258,بن عروس,5
بن عروس,بن عروس,بن عروس,سيدي بن عروس,م إبتدائية نهج التآلف بن عروس - سيدي بن عروس,E.P.RUE DE LA CONCORDE,1259,بن عروس,5
بن عروس,بن عروس,بن عروس,سيدي بن عروس,م إبتدائية نهج خري الدين بن عروس - سيدي بن عروس,E.P.RUE KHEIREDDINE BEN AROUSS B.AROUS,1260,بن عروس,5
بن عروس,بن عروس,بن عروس,سيدي بن عروس,م إبتدائية نهج شارل نيكول بن عروس - سيدي بن عروس,E.P.RUE CHARLES NICOLLE -B. AROUS,1261,بن عروس,5
بن عروس,بن عروس,بومهل البساتري,البساتري,م إبتدائية البساتري 2 بومهل - البساتري,E.P.EL BESSETINE 2 -BOU M'HEL BESSETINE,1262,بن عروس,5
بن عروس,بن عروس,بومهل البساتري,البساتري,م إبتدائية ح البساتري 1 بومهل - البساتري,E.P.CITE EL BESSETINE 1,1263,بن عروس,5
