adm4_pcode,imada_name,imada_name_ar,adm3_pcode,delegation_name,governorate_name,region_name,lat,lon,area_sqkm,n_stations,n_certified,registered,voters,valid,blank,spoilt,turnout_stations,turnout_registered,turnout_voters,saied,saied_share_pct,saied_margin_pp,zammel,zammel_share_pct,zammel_margin_pp,maghzaoui,maghzaoui_share_pct,maghzaoui_margin_pp,candidate_sum,winner,runner_up,margin_pp,turnout_pct,turnout_coverage_pct
TN175355,Sidi Ameur,سيدي عامر,TN1753,Bizerte Sud,Bizerte,North East,37.21655377,9.61511645,59.33771775,2,2,1004,285,271,1,13,2,1004,285,261,96.3100,93.3579,8,2.9520,-93.3579,2,0.7380,-95.5720,271,saied,zammel,93.3579,28.3865,100.0000
TN175356,Louata,اللواتة,TN1753,Bizerte Sud,Bizerte,North East,37.21442198,9.71975002,65.32016614,6,6,5487,1662,1531,24,107,6,5487,1662,1470,96.0157,93.0111,46,3.0046,-93.0111,15,0.9798,-95.0359,1531,saied,zammel,93.0111,30.2898,100.0000
TN175357,Bab Mateur,باب ماطر,TN1753,Bizerte Sud,Bizerte,North East,37.26848735,9.84212682,0.87316354,5,5,5917,1344,1265,27,52,5,5917,1344,1209,95.5731,92.0158,45,3.5573,-92.0158,11,0.8696,-94.7036,1265,saied,zammel,92.0158,22.7142,100.0000
TN175358,Cite El Jala,حي الجلاء,TN1753,Bizerte Sud,Bizerte,North East,37.27232484,9.84926731,1.97859183,3,3,1714,903,853,11,39,2,1714,672,776,90.9730,84.0563,59,6.9168,-84.0563,18,2.1102,-88.8628,853,saied,zammel,84.0563,39.2065,66.6667
TN175359,El Massida,المصيدة,TN1753,Bizerte Sud,Bizerte,North East,37.25516383,9.82575875,7.88167186,5,5,6305,1882,1778,17,87,5,6305,1882,1692,95.1631,91.4511,66,3.7120,-91.4511,20,1.1249,-94.0382,1778,saied,zammel,91.4511,29.8493,100.0000
TN175360,Sidi Ahmed,سيدي أحمد,TN1753,Bizerte Sud,Bizerte,North East,37.25138866,9.74940085,50.53878469,5,5,4526,1277,1194,15,68,5,4526,1277,1148,96.1474,93.3836,33,2.7638,-93.3836,13,1.0888,-95.0586,1194,saied,zammel,93.3836,28.2148,100.0000
TN175451,Sedjnane,سجنان,TN1754,Sejnane,Bizerte,North East,37.04595777,9.24034803,54.05915072,9,9,8244,2485,2351,27,107,8,8244,2363,2237,95.1510,91.4504,87,3.7006,-91.4504,27,1.1484,-94.0026,2351,saied,zammel,91.4504,28.6633,88.8889
TN175452,El Maalia,المعالية,TN1754,Sejnane,Bizerte,North East,37.06588215,9.3123545,59.90655765,5,5,2850,1004,924,13,67,4,2850,732,908,98.2684,97.1861,10,1.0823,-97.1861,6,0.6494,-97.6190,924,saied,zammel,97.1861,25.6842,80.0000
TN175453,El Ababssa,العبابسة,TN1754,Sejnane,Bizerte,North East,37.15372282,9.374739,103.16346663,3,3,2001,445,413,5,27,3,2001,445,404,97.8208,96.6102,4,0.9685,-96.8523,5,1.2107,-96.6102,413,saied,maghzaoui,96.6102,22.2389,100.0000
TN175454,El Hachachna,الحشاشنة,TN1754,Sejnane,Bizerte,North East,37.12935842,9.28578788,56.29876697,5,5,5088,1099,1168,17,61,4,4244,1099,1139,97.5171,95.9760,11,0.9418,-96.5753,18,1.5411,-95.9760,1168,saied,maghzaoui,95.9760,25.8954,80.0000
TN175455,Sehabna,السحابنة,TN1754,Sejnane,Bizerte,North East,37.09392281,9.14108632,81.10907922,6,6,3466,1250,1172,15,63,5,3466,1081,1124,95.9044,93.7713,25,2.1331,-93.7713,23,1.9625,-93.9420,1172,saied,zammel,93.7713,31.1887,83.3333
TN175456,Sidi Mechrek,سيدي مشرق,TN1754,Sejnane,Bizerte,North East,37.16287083,9.15525045,77.37283789,3,3,2486,932,868,6,58,3,2486,932,847,97.5806,96.3134,10,1.1521,-96.4286,11,1.2673,-96.3134,868,saied,maghzaoui,96.3134,37.4899,100.0000
TN175457,Amaden,أمادن,TN1754,Sejnane,Bizerte,North East,37.21220809,9.35376604,145.75827548,5,5,2858,907,858,8,41,5,2858,907,834,97.2028,95.2214,17,1.9814,-95.2214,7,0.8159,-96.3869,858,saied,zammel,95.2214,31.7355,100.0000
TN175458,Mechargua,المشارقة,TN1754,Sejnane,Bizerte,North East,37.13602868,9.20881851,49.17057682,4,4,3275,914,853,10,51,4,3275,914,833,97.6553,96.3658,9,1.0551,-96.6002,11,1.2896,-96.3658,853,saied,maghzaoui,96.3658,27.9084,100.0000
TN175551,Ouled Ghanem,أولاد غانم,TN1755,Joumine,Bizerte,North East,36.99000841,9.36518074,63.20184148,3,3,3346,1236,1120,15,101,3,3346,1236,1102,98.3929,97.2321,13,1.1607,-97.2321,5,0.4464,-97.9464,1120,saied,zammel,97.2321,36.9396,100.0000
TN175552,Essemman,السمان,TN1755,Joumine,Bizerte,North East,36.91365167,9.37900997,67.83519883,4,4,2158,673,624,7,42,4,2158,673,602,96.4744,93.9103,16,2.5641,-93.9103,6,0.9615,-95.5128,624,saied,zammel,93.9103,31.1863,100.0000
TN175553,Chenana,الشنانة,TN1755,Joumine,Bizerte,North East,36.93663609,9.33135539,17.97331541,2,2,1901,788,687,7,94,2,1901,788,672,97.8166,96.2154,11,1.6012,-96.2154,4,0.5822,-97.2344,687,saied,zammel,96.2154,41.4519,100.0000
TN175554,Tahent,تاهنت,TN1755,Joumine,Bizerte,North East,36.89733405,9.50014401,84.22129735,3,3,1759,564,525,5,34,3,1759,564,513,97.7143,96.3810,7,1.3333,-96.3810,5,0.9524,-96.7619,525,saied,zammel,96.3810,32.0637,100.0000
TN175555,Kef Ghrab,كاف غراب,TN1755,Joumine,Bizerte,North East,36.86912657,9.44264876,98.69130602,3,3,1528,532,502,4,26,3,1528,532,483,96.2151,93.2271,15,2.9880,-93.2271,4,0.7968,-95.4183,502,saied,zammel,93.2271,34.8168,100.0000
TN175556,Berraies,بالرايس,TN1755,Joumine,Bizerte,North East,36.79183846,9.43622102,113.55099618,3,3,701,264,244,5,15,2,701,178,242,99.1803,98.7705,1,0.4098,-98.7705,1,0.4098,-98.7705,244,saied,maghzaoui,98.7705,25.3923,66.6667
TN175557,Touajnia,الطواجنية,TN1755,Joumine,Bizerte,North East,36.97493279,9.24007695,47.75341596,5,5,2775,1034,979,15,40,5,2775,1034,962,98.2635,97.3442,9,0.9193,-97.3442,8,0.8172,-97.4464,979,saied,zammel,97.3442,37.2613,100.0000
TN175558,Bazina,بازينة,TN1755,Joumine,Bizerte,North East,36.95821075,9.29869171,17.47456206,6,6,6429,1523,1417,22,84,6,6429,1523,1366,96.4008,94.1426,32,2.2583,-94.1426,19,1.3409,-95.0600,1417,saied,zammel,94.1426,23.6895,100.0000
TN175559,Rouaha,رواحة,TN1755,Joumine,Bizerte,North East,36.90656308,9.3000742,41.4236084,3,3,2305,741,708,12,21,3,2305,741,694,98.0226,96.7514,9,1.2712,-96.7514,5,0.7062,-97.3164,708,saied,zammel,96.7514,32.1475,100.0000
TN175651,Mateur,ماطر,TN1756,Mateur,Bizerte,North East,37.03706206,9.68122493,8.34027328,11,11,9675,2797,2931,28,110,8,8383,2185,2792,95.2576,91.4023,113,3.8553,-91.4023,26,0.8871,-94.3705,2931,saied,zammel,91.4023,26.0647,72.7273
TN175652,Banlieue De Mateur,أحواز ماطر,TN1756,Mateur,Bizerte,North East,37.07826852,9.6726091,47.10433596,3,3,3167,1281,1192,19,70,3,3167,1281,1158,97.1477,95.5537,19,1.5940,-95.5537,15,1.2584,-95.8893,1192,saied,zammel,95.5537,40.4484,100.0000
TN175653,Mateur Sud,ماطر الجنوبية,TN1756,Mateur,Bizerte,North East,37.03962384,9.660135,0.26230117,5,5,5432,1998,1882,24,92,5,5432,1998,1791,95.1647,91.4984,69,3.6663,-91.4984,22,1.1690,-93.9957,1882,saied,zammel,91.4984,36.7820,100.0000
TN175654,Cite En Nasr,حي النصر,TN1756,Mateur,Bizerte,North East,37.05337463,9.61950769,26.8282725,3,3,3008,1018,947,12,59,3,3008,1018,915,96.6209,94.5090,20,2.1119,-94.5090,12,1.2672,-95.3537,947,saied,zammel,94.5090,33.8431,100.0000
TN175655,Nefat,نفات,TN1756,Mateur,Bizerte,North East,37.04771264,9.74935895,76.55238174,4,4,2207,699,654,8,37,4,2207,699,639,97.7064,96.1774,10,1.5291,-96.1774,5,0.7645,-96.9419,654,saied,zammel,96.1774,31.6720,100.0000
TN175656,Cite Essadaka,حي الصداقة,TN1756,Mateur,Bizerte,North East,37.04527763,9.65316779,0.98223873,3,3,3463,1299,1229,11,59,3,3463,1299,1152,93.7347,89.3409,54,4.3938,-89.3409,23,1.8714,-91.8633,1229,saied,zammel,89.3409,37.5108,100.0000
TN175657,Targuellache,ترقلاش,TN1756,Mateur,Bizerte,North East,36.95589289,9.76252937,105.27196952,3,3,1025,336,406,2,16,2,1025,336,395,97.2906,95.8128,6,1.4778,-95.8128,5,1.2315,-96.0591,406,saied,zammel,95.8128,32.7805,66.6667
TN175658,Arab Majour,عرب ماجور,TN1756,Mateur,Bizerte,North East,36.95408124,9.67225697,122.99806867,3,3,1476,688,648,8,32,2,1476,427,631,97.3765,95.3704,13,2.0062,-95.3704,4,0.6173,-96.7593,648,saied,zammel,95.3704,28.9295,66.6667
TN175659,Behaya,بهاية,TN1756,Mateur,Bizerte,North East,36.94364405,9.56743022,118.98939521,2,2,2362,499,477,3,19,2,2362,499,471,98.7421,97.9036,4,0.8386,-97.9036,2,0.4193,-98.3229,477,saied,zammel,97.9036,21.1262,100.0000
TN175660,Boumkhila,بومخيلة,TN1756,Mateur,Bizerte,North East,37.00427371,9.56701746,57.07280716,3,3,2091,630,604,3,23,3,2091,630,597,98.8411,98.1788,3,0.4967,-98.3444,4,0.6623,-98.1788,604,saied,maghzaoui,98.1788,30.1291,100.0000
TN175751,Ghezala,غزالة,TN1757,Ghazala,Bizerte,North East,37.10645557,9.5838744,61.75039615,6,6,3914,1775,1675,10,90,4,3914,1129,1649,98.4478,97.5522,15,0.8955,-97.5522,11,0.6567,-97.7910,1675,saied,zammel,97.5522,28.8452,66.6667
TN175752,El Arab,العرب,TN1757,Ghazala,Bizerte,North East,37.15582771,9.54808834,52.76635208,3,3,2128,472,439,5,28,3,2128,472,426,97.0387,95.2164,8,1.8223,-95.2164,5,1.1390,-95.8998,439,saied,zammel,95.2164,22.1805,100.0000
TN175753,Dheouaouda,الذواودة,TN1757,Ghazala,Bizerte,North East,37.02088409,9.402942,42.43383946,4,4,2454,451,538,5,40,3,1758,451,516,95.9108,93.3086,14,2.6022,-93.3086,8,1.4870,-94.4238,538,saied,zammel,93.3086,25.6542,75.0000
TN175754,Hached,حشاد,TN1757,Ghazala,Bizerte,North East,37.05711639,9.57443825,32.29174934,4,4,3447,991,910,16,65,4,3447,991,890,97.8022,96.2637,14,1.5385,-96.2637,6,0.6593,-97.1429,910,saied,zammel,96.2637,28.7496,100.0000
TN175755,Ouled El May,أولاد الماي,TN1757,Ghazala,Bizerte,North East,37.14162691,9.43404664,62.20451001,1,1,675,229,213,0,16,1,675,229,206,96.7136,94.8357,3,1.4085,-95.3052,4,1.8779,-94.8357,213,saied,maghzaoui,94.8357,33.9259,100.0000
TN175756,Sidi Aissa,سيدي عيسى,TN1757,Ghazala,Bizerte,North East,37.11291121,9.48265166,39.12453298,4,4,1930,778,674,23,81,4,1930,778,663,98.3680,97.4777,5,0.7418,-97.6261,6,0.8902,-97.4777,674,saied,maghzaoui,97.4777,40.3109,100.0000
TN175757,Rakb,ركب,TN1757,Ghazala,Bizerte,North East,37.04272416,9.49041879,48.08484181,3,3,1620,622,578,11,33,3,1620,622,567,98.0969,97.0588,6,1.0381,-97.0588,5,0.8651,-97.2318,578,saied,zammel,97.0588,38.3951,100.0000
TN175758,Bou Jerir,بوجرير,TN1757,Ghazala,Bizerte,North East,37.06406071,9.38095317,24.86334193,2,2,1422,300,269,4,27,2,1422,300,255,94.7955,91.8216,8,2.9740,-91.8216,6,2.2305,-92.5651,269,saied,zammel,91.8216,21.0970,100.0000
TN175759,Sidi Mansour,سيدي منصور,TN1757,Ghazala,Bizerte,North East,36.99305585,9.47561812,46.27361484,2,2,1459,316,288,12,16,2,1459,316,283,98.2639,97.2222,2,0.6944,-97.5694,3,1.0417,-97.2222,288,saied,maghzaoui,97.2222,21.6587,100.0000
TN175851,En-Najah (1),النجاح 1,TN1758,Menzel Bourguiba,Bizerte,North East,37.15207219,9.77885198,0.9541092,6,6,6256,1947,1849,14,84,6,6256,1947,1759,95.1325,91.4008,69,3.7317,-91.4008,21,1.1357,-93.9968,1849,saied,zammel,91.4008,31.1221,100.0000
TN175852,Gabtna (1),قبطنة 1,TN1758,Menzel Bourguiba,Bizerte,North East,37.12000286,9.88004973,47.25808828,2,2,1017,375,341,2,32,2,1017,375,326,95.6012,92.3754,11,3.2258,-92.3754,4,1.1730,-94.4282,341,saied,zammel,92.3754,36.8732,100.0000
TN175853,Gabtna (2),قبطنة 2,TN1758,Menzel Bourguiba,Bizerte,North East,37.08552845,9.82388559,60.09557557,4,4,3517,1149,1067,18,64,4,3517,1149,1039,97.3758,95.5951,19,1.7807,-95.5951,9,0.8435,-96.5323,1067,saied,zammel,95.5951,32.6699,100.0000
TN175854,Cite Etthaoura,حي الثورة,TN1758,Menzel Bourguiba,Bizerte,North East,37.14637912,9.79422322,0.54241256,5,5,5429,1903,1791,31,81,5,5429,1903,1722,96.1474,93.2998,51,2.8476,-93.2998,18,1.0050,-95.1424,1791,saied,zammel,93.2998,35.0525,100.0000
TN175855,En-Najah (2),النجاح 2,TN1758,Menzel Bourguiba,Bizerte,North East,37.14212921,9.77712276,1.9852213,7,7,5372,2085,2912,30,141,5,5372,2085,2806,96.3599,93.4409,85,2.9190,-93.4409,21,0.7212,-95.6387,2912,saied,zammel,93.4409,38.8124,71.4286
TN175856,El Medina,المدينة,TN1758,Menzel Bourguiba,Bizerte,North East,37.14981121,9.80264485,8.32865413,17,17,18582,4125,3885,36,204,16,18386,3828,3566,91.7889,85.2510,254,6.5380,-85.2510,65,1.6731,-90.1158,3885,saied,zammel,85.2510,20.8202,94.1176
TN175857,Chelagmia,الشلاغمية,TN1758,Menzel Bourguiba,Bizerte,North East,37.13483394,9.79291031,7.05568867,4,4,4227,1320,1263,16,41,4,4227,1320,1221,96.6746,93.9826,34,2.6920,-93.9826,8,0.6334,-96.0412,1263,saied,zammel,93.9826,31.2278,100.0000
TN175858,Cite Jardins,حي الحدائق,TN1758,Menzel Bourguiba,Bizerte,North East,37.16298825,9.78750725,2.27887687,2,2,1500,626,599,4,23,2,1500,626,572,95.4925,91.9866,21,3.5058,-91.9866,6,1.0017,-94.4908,599,saied,zammel,91.9866,41.7333,100.0000
TN175951,Tinja,تينجة,TN1759,Tinja,Bizerte,North East,37.14847483,9.76198217,6.95755968,9,9,10536,2856,2718,38,100,9,10536,2856,2532,93.1567,87.4540,155,5.7027,-87.4540,31,1.1405,-92.0162,2718,saied,zammel,87.4540,27.1071,100.0000
TN175952,Guengla,قنقلة,TN1759,Tinja,Bizerte,North East,37.17308089,9.77787433,4.07930305,5,5,4298,1988,1878,33,77,4,4298,1549,1765,93.9830,88.9244,95,5.0586,-88.9244,18,0.9585,-93.0245,1878,saied,zammel,88.9244,36.0400,80.0000
TN175953,Ez-Zarour,الزعرور,TN1759,Tinja,Bizerte,North East,37.10789306,9.74716611,49.79232725,3,3,1761,621,574,14,33,3,1761,621,565,98.4321,97.5610,4,0.6969,-97.7352,5,0.8711,-97.5610,574,saied,maghzaoui,97.5610,35.2641,100.0000
TN176051,Utique,أوتيك,TN1760,Utique,Bizerte,North East,37.05821447,10.05492746,53.73976752,5,5,4591,1301,1222,16,63,5,4591,1301,1161,95.0082,91.4894,43,3.5188,-91.4894,18,1.4730,-93.5352,1222,saied,zammel,91.4894,28.3381,100.0000
TN176052,Nouvelle Utique,أوتيك الجديدة,TN1760,Utique,Bizerte,North East,37.11601917,10.11786189,42.0507958,2,2,2248,693,642,4,47,2,2248,693,604,94.0810,89.5639,29,4.5171,-89.5639,9,1.4019,-92.6791,642,saied,zammel,89.5639,30.8274,100.0000
TN176053,Besbassia,البسباسية,TN1760,Utique,Bizerte,North East,37.06778741,9.92594035,32.19021607,2,2,1743,507,480,5,22,2,1743,507,467,97.2917,95.4167,9,1.8750,-95.4167,4,0.8333,-96.4583,480,saied,zammel,95.4167,29.0878,100.0000
TN176054,El Houidh,الحويض,TN1760,Utique,Bizerte,North East,37.07311886,9.97668558,43.25714831,2,2,0,459,418,5,12,0,0,0,411,98.3254,97.3684,4,0.9569,-97.3684,3,0.7177,-97.6077,418,saied,zammel,97.3684,,0.0000
TN176055,El Mabtouh,المطبوح,TN1760,Utique,Bizerte,North East,36.97890098,9.93786819,99.21747761,1,1,807,299,285,5,9,1,807,299,268,94.0351,89.1228,14,4.9123,-89.1228,3,1.0526,-92.9825,285,saied,zammel,89.1228,37.0508,100.0000
TN176056,Ain Ghelal,عين غلال,TN1760,Utique,Bizerte,North East,37.03217782,9.86478504,45.06985216,3,3,1366,608,568,8,32,2,1366,404,555,97.7113,96.3028,5,0.8803,-96.8310,8,1.4085,-96.3028,568,saied,maghzaoui,96.3028,29.5754,66.6667
TN176057,Sidi Othman,سيدي عثمان,TN1760,Utique,Bizerte,North East,36.97271921,9.87174314,26.67067378,1,1,958,355,325,5,25,1,958,355,306,94.1538,89.5385,15,4.6154,-89.5385,4,1.2308,-92.9231,325,saied,zammel,89.5385,37.0564,100.0000
TN176058,Bach Hamba,باش حانبة,TN1760,Utique,Bizerte,North East,36.95823207,9.98611186,39.15296372,3,3,1720,658,629,4,25,3,1720,658,602,95.7075,92.2099,22,3.4976,-92.2099,5,0.7949,-94.9126,629,saied,zammel,92.2099,38.2558,100.0000
TN176151,Ghar El Meleh,غار الملح,TN1761,Ghar El Melh,Bizerte,North East,37.16775046,10.23719928,14.04598886,5,5,4095,1300,1231,21,48,4,3971,1013,1060,86.1089,73.7612,152,12.3477,-73.7612,19,1.5435,-84.5654,1231,saied,zammel,73.7612,25.5099,80.0000
TN176152,Bajou,باجو,TN1761,Ghar El Melh,Bizerte,North East,37.16451242,10.13022546,17.12727215,3,3,3158,848,812,6,30,3,3158,848,779,95.9360,92.7340,26,3.2020,-92.7340,7,0.8621,-95.0739,812,saied,zammel,92.7340,26.8524,100.0000
TN176153,Ousja,عوسجة,TN1761,Ghar El Melh,Bizerte,North East,37.16881354,10.07853868,39.57004003,7,7,5690,1604,1514,24,66,6,5690,1399,1392,91.9419,84.9406,106,7.0013,-84.9406,16,1.0568,-90.8851,1514,saied,zammel,84.9406,24.5870,85.7143
TN176154,Zouaouine,الزواوين,TN1761,Ghar El Melh,Bizerte,North East,37.11580826,10.02719355,21.58402869,3,3,1478,993,934,16,43,2,1478,653,858,91.8630,84.7966,66,7.0664,-84.7966,10,1.0707,-90.7923,934,saied,zammel,84.7966,44.1813,66.6667
TN176251,Menzel Djemil Est,منزل جميل الشرقية,TN1762,Menzel Jemil,Bizerte,North East,37.22094563,9.98570838,39.62178927,14,14,13754,2692,3071,33,127,12,13754,2692,2774,90.3289,82.1231,252,8.2058,-82.1231,45,1.4653,-88.8636,3071,saied,zammel,82.1231,19.5725,85.7143
TN176252,Menzel Djemil Ouest,منزل جميل الغربية,TN1762,Menzel Jemil,Bizerte,North East,37.23453839,9.90162796,7.27393315,7,7,3578,1928,1851,11,66,5,3578,1346,1714,92.5986,86.4398,114,6.1588,-86.4398,23,1.2426,-91.3560,1851,saied,zammel,86.4398,37.6188,71.4286
TN176253,Menzel Abderrahmen Est,منزل عبد الرحمان الشرقية,TN1762,Menzel Jemil,Bizerte,North East,37.24342438,9.8700406,3.43940283,8,8,9228,1985,1900,20,65,8,9228,1985,1772,93.2632,88.0000,100,5.2632,-88.0000,28,1.4737,-91.7895,1900,saied,zammel,88.0000,21.5106,100.0000
TN176254,Menzel Abderrahmen Ouest,منزل عبد الرحمان الغربية,TN1762,Menzel Jemil,Bizerte,North East,37.23841838,9.85021432,6.23154971,6,6,5225,1883,2268,25,142,5,5225,1883,2071,91.3139,84.5238,154,6.7901,-84.5238,43,1.8959,-89.4180,2268,saied,zammel,84.5238,36.0383,83.3333
TN176255,El Azib,العزيب,TN1762,Menzel Jemil,Bizerte,North East,37.18679508,9.9475419,25.94599117,5,5,3890,1179,1402,10,76,4,3890,1179,1371,97.7889,96.5763,14,0.9986,-96.7903,17,1.2126,-96.5763,1402,saied,maghzaoui,96.5763,30.3085,80.0000
TN176351,Sidi Ali Chabab,سيدي علي الشباب,TN1763,El Alia,Bizerte,North East,37.19810104,10.04562364,8.8384362,2,1,655,183,178,0,5,1,655,183,167,93.8202,89.8876,7,3.9326,-89.8876,4,2.2472,-91.5730,178,saied,zammel,89.8876,27.9389,50.0000
TN176352,El Alia Nord,العالية الشمالية,TN1763,El Alia,Bizerte,North East,37.17592851,10.0018036,21.76663531,7,7,5392,2100,1991,37,72,6,5392,1845,1659,83.3250,68.9101,287,14.4149,-68.9101,45,2.2602,-81.0648,1991,saied,zammel,68.9101,34.2174,85.7143
TN176353,El Alia Sud,العالية الجنوبية,TN1763,El Alia,Bizerte,North East,37.16023142,10.03340294,12.20783218,10,10,8835,1892,1779,40,72,9,8835,1708,1559,87.6335,77.5155,180,10.1180,-77.5155,40,2.2485,-85.3850,1779,saied,zammel,77.5155,19.3322,90.0000
TN176354,El Khetmine,الختمين,TN1763,El Alia,Bizerte,North East,37.13817703,9.97184567,42.13033895,5,5,3941,845,893,9,58,4,3301,845,864,96.7525,94.7368,18,2.0157,-94.7368,11,1.2318,-95.5207,893,saied,zammel,94.7368,25.5983,80.0000
TN176451,Ras El Djebel Nord,رأس الجبل الشمالية,TN1764,Ras Jebel,Bizerte,North East,37.21658756,10.14453814,15.13593575,15,15,14862,5711,5442,64,205,14,14862,5248,4858,89.2687,80.4300,481,8.8387,-80.4300,103,1.8927,-87.3760,5442,saied,zammel,80.4300,35.3115,93.3333
TN176452,Ras El Djebel Sud,رأس الجبل الجنوبية,TN1764,Ras Jebel,Bizerte,North East,37.21200672,10.10538785,14.75305204,10,10,9796,3043,2887,32,124,9,9796,2752,2694,93.3149,88.0152,153,5.2996,-88.0152,40,1.3855,-91.9293,2887,saied,zammel,88.0152,28.0931,90.0000
TN176453,Metline,الماتلين,TN1764,Ras Jebel,Bizerte,North East,37.2422061,10.06773968,11.93573963,8,8,5658,1565,1485,21,59,7,5658,1282,1346,90.6397,84.1077,97,6.5320,-84.1077,42,2.8283,-87.8114,1485,saied,zammel,84.1077,22.6582,87.5000
TN176454,Metline Ouest,الماتلين الغربية,TN1764,Ras Jebel,Bizerte,North East,37.24021032,10.03117293,9.76165271,3,3,3288,1097,1031,11,55,3,3288,1097,918,89.0398,80.6014,87,8.4384,-80.6014,26,2.5218,-86.5179,1031,saied,zammel,80.6014,33.3637,100.0000
TN176455,Sounine,صونين,TN1764,Ras Jebel,Bizerte,North East,37.20470494,10.16298594,5.06955858,3,3,2044,518,677,10,30,2,2044,518,651,96.1595,92.9099,22,3.2496,-92.9099,4,0.5908,-95.5687,677,saied,zammel,92.9099,25.3425,66.6667
TN176456,Rafraf,رفراف,TN1764,Ras Jebel,Bizerte,North East,37.19238495,10.16939789,17.14124252,10,10,10295,2070,1990,23,57,10,10295,2070,1851,93.0151,86.8342,123,6.1809,-86.8342,16,0.8040,-92.2111,1990,saied,zammel,86.8342,20.1068,100.0000
TN176457,El Garia,القرية,TN1764,Ras Jebel,Bizerte,North East,37.21877288,10.03459974,10.32080267,2,2,929,394,367,5,22,1,929,158,337,91.8256,85.5586,23,6.2670,-85.5586,7,1.9074,-89.9183,367,saied,zammel,85.5586,17.0075,50.0000
TN215151,Beja,باجة,TN2151,Béja Nord,Béja,North West,36.72578038,9.18282886,0.57822498,11,11,11022,2337,2226,35,76,11,11022,2337,2047,91.9587,85.3549,147,6.6038,-85.3549,32,1.4376,-90.5211,2226,saied,zammel,85.3549,21.2030,100.0000
TN215152,El Mzara,المزارة,TN2151,Béja Nord,Béja,North West,36.73618531,9.19019379,3.91620233,10,10,10049,3077,2943,25,109,10,10049,3077,2659,90.3500,82.7047,225,7.6453,-82.7047,59,2.0048,-88.3452,2943,saied,zammel,82.7047,30.6200,100.0000
TN215153,Ksar Bardo,قصر باردو,TN2151,Béja Nord,Béja,North West,36.73510877,9.17520877,0.58175433,7,7,7476,2653,2511,45,97,7,7476,2653,2316,92.2342,85.8622,160,6.3720,-85.8622,35,1.3939,-90.8403,2511,saied,zammel,85.8622,35.4869,100.0000
TN215154,Zouabi,الزوابي,TN2151,Béja Nord,Béja,North West,36.72787939,9.17458904,0.30414927,5,5,5827,2121,1984,49,88,5,5827,2121,1874,94.4556,89.7177,94,4.7379,-89.7177,16,0.8065,-93.6492,1984,saied,zammel,89.7177,36.3995,100.0000
TN215155,El Manar,المنار,TN2151,Béja Nord,Béja,North West,36.7338835,9.16961819,0.57917782,6,6,6585,2531,2383,51,97,6,6585,2531,2276,95.5099,91.9849,84,3.5250,-91.9849,23,0.9652,-94.5447,2383,saied,zammel,91.9849,38.4358,100.0000
TN215156,El Kasba,القصبة,TN2151,Béja Nord,Béja,North West,36.7207632,9.17563535,0.66743391,3,3,2653,651,1011,12,38,2,1768,651,964,95.3511,91.5925,38,3.7587,-91.5925,9,0.8902,-94.4609,1011,saied,zammel,91.5925,36.8213,66.6667
TN215157,Azra,عزرة,TN2151,Béja Nord,Béja,North West,36.75223373,9.15608094,27.71309816,2,2,977,278,253,6,10,1,977,158,250,98.8142,98.0237,1,0.3953,-98.4190,2,0.7905,-98.0237,253,saied,maghzaoui,98.0237,16.1720,50.0000
TN215158,El Ghriria,الغيرية,TN2151,Béja Nord,Béja,North West,36.71803953,9.10905518,31.81342076,2,2,1947,597,562,3,32,2,1947,597,553,98.3986,97.5089,5,0.8897,-97.5089,4,0.7117,-97.6868,562,saied,zammel,97.5089,30.6626,100.0000
TN215159,El Mounchar,المنشار,TN2151,Béja Nord,Béja,North West,36.74037416,9.28698924,84.23195403,4,4,3407,1077,1025,16,36,4,3407,1077,1013,98.8293,97.6585,12,1.1707,-97.6585,0,0.0000,-98.8293,1025,saied,zammel,97.6585,31.6114,100.0000
TN215160,Ksar Mezouar,قصر مزوار,TN2151,Béja Nord,Béja,North West,36.82826643,9.33540159,75.22761264,4,4,3155,935,896,15,24,4,3155,935,879,98.1027,96.9866,7,0.7812,-97.3214,10,1.1161,-96.9866,896,saied,maghzaoui,96.9866,29.6355,100.0000
