id_2024,id_census,city_name_sources,city_name,id_geonames,caidat_1926,caidat_1931,controle_civil_1931,delegation_1956,lat,lon,sources_lat_lon,comments,geo_precision,name_key,id_delegation,delegation_name,governorate_name,region_name,match_method,match_score,match_km,match_margin_km
760,pop_tun_350,Sebaa-Biar,Sebaa-Biar,1037,Le Kef,Kef,Kef,,35.99722,9.15389,Geonames,,1,sebaa biar,2361,Es-Sers,Kef,Nord Ouest,centroid,,14.558,1.802
761,pop_tun_351,Djeradou,Djeradou,273,Le Kef,Kef,Kef,,36.26144,8.52309,Geonames,,1,djeradou,2354,Sakiet Sidi Youssef,Kef,Nord Ouest,centroid,,11.157,3.757
762,pop_tun_352,Lorbeus,Lorbeus,699,Le Kef,Kef,Kef,,36.08982,8.85424,Geonames,,1,lorbeus,2352,Kef Est,Kef,Nord Ouest,centroid,,11.190,4.110
763,pop_tun_353,El-Mardja,El-Mardja,454,Le Kef,Kef,Kef,,36.03499,9.06836,Geonames,Marja.,1,el mardja,2361,Es-Sers,Kef,Nord Ouest,centroid,,6.020,10.735
764,pop_tun_354,Elleus,Elleus,446,Le Kef,Kef,Kef,,35.948681,9.096841,Google Maps,Elles.,1,elleus,2457,Makthar,Siliana,Nord Ouest,centroid,,14.204,1.333
765,pop_tun_355,El-Touabaa,El-Touabaa,495,Le Kef,Kef,Kef,,35.949883,8.916584,Geonames,,1,el touabaa,2359,El Ksour,Kef,Nord Ouest,centroid,,6.773,0.907
766,pop_tun_356,Bahra,Bahra,65,Le Kef,Kef,Kef,,36.249051,8.91243,Google Maps,,1,bahra,2352,Kef Est,Kef,Nord Ouest,centroid,,7.575,8.992
767,pop_tun_357,Oued-Souani,Oued-Souani,845,Le Kef,Kef,Kef,,36.21543,8.98348,Geonames,,1,oued souani,2352,Kef Est,Kef,Nord Ouest,centroid,,10.510,2.937
768,pop_tun_359,Firchane,Firchane,524,Le Kef,Kef,Kef,,36.18715,8.47564,Geonames,Forchane.,1,firchane,2354,Sakiet Sidi Youssef,Kef,Nord Ouest,centroid,,3.307,10.670
769,pop_tun_36,Oulad-Amor,Ouled-Amor,864,Aradh,Aradh,Gabès,,33.769362,9.818196,Google Maps,Recensement 1956.,1,ouled amor,5159,Nouvelle Matmata,Gabès,Sud Est,centroid,,21.642,3.065
770,pop_tun_360,Tarmda,Tarmda,1140,Le Kef,Kef,Kef,,36.04224,8.8557,Geonames,Thermda.,1,tarmda,2360,Dahmani,Kef,Nord Ouest,centroid,,10.942,4.602
771,pop_tun_361,Bou-Seliaa,Bou-Seliaa,177,Le Kef,Kef,Kef,,36.029626,8.841954,Geonames,Bou Sliaa.,1,bou seliaa,2360,Dahmani,Kef,Nord Ouest,centroid,,9.369,6.170
772,pop_tun_362,Sakiet-Sidi-Youssef,Sakiet-Sidi-Youssef,1028,Le Kef,Kef,Kef,,36.22,8.355395,Google Maps,,1,sakiet sidi youssef,2354,Sakiet Sidi Youssef,Kef,Nord Ouest,name_and_centroid,1.0000,8.292,17.029
773,pop_tun_363,El-Morr,El-Morr,474,Le Kef,Kef,Kef,,36.399052,8.912434,Google Maps,Recensement 1956.,1,el morr,2251,Jendouba,Jendouba,Nord Ouest,centroid,,11.279,4.066
774,pop_tun_364,Oued-Remel,Oued-Remel,842,Le Kef,Kef,Kef,,36.19179,8.65015,Geonames,,1,oued remel,2351,Kef Ouest,Kef,Nord Ouest,centroid,,4.451,14.219
775,pop_tun_366,El-Ghorfa (nord),El-Ghorfa,375,Le Kef,Kef,Kef,,36.195056,9.062651,Google Maps,Recensement 1956.,1,el ghorfa,2456,Bourouis,Siliana,Nord Ouest,centroid,,6.006,7.702
776,pop_tun_368,Aiaicha,Aiaicha,10,Mahdia,Mahdia,Sousse,,35.631230370562,10.9629002140947,Google Maps,Téboulba.,1,aiaicha,3260,Teboulba,Monastir,Centre Est,centroid,,1.220,1.849
777,pop_tun_369,Merabtine (El-Djem),Merabtine (El-Djem),766,Mahdia,Mahdia,Sousse,,35.2964650075559,10.7068982120322,Google Maps,,1,merabtine el djem,3357,El Djem,Mahdia,Centre Est,centroid,,0.118,15.162
778,pop_tun_37,Oulad-Khalifa,Ouled-Khalifa,925,Aradh,Aradh,Gabès,,33.769362,9.818196,Google Maps,Recensement 1956.,1,ouled khalifa,5159,Nouvelle Matmata,Gabès,Sud Est,centroid,,21.642,3.065
779,pop_tun_370,Zaouia (El-Djem),Zaouia (El-Djem),1186,Mahdia,Mahdia,Sousse,,35.2964650075559,10.7068982120322,Google Maps,,1,zaouia el djem,3357,El Djem,Mahdia,Centre Est,centroid,,0.118,15.162
780,pop_tun_371,Karkar,Kerker,638,Mahdia,Mahdia,Sousse,,35.469196,10.655964,Google Maps,,1,kerker,3352,Bou Merdes,Mahdia,Centre Est,centroid,,6.731,6.759
781,pop_tun_372,Raoudha,Raoudha,992,Mahdia,Mahdia,Sousse,,35.507251,11.038307,Google Maps,"E.P. RAOUDHA - HIBOUN, (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,raoudha,3351,Mahdia,Mahdia,Centre Est,centroid,,1.950,8.079
782,pop_tun_373,Telalsa,Telalsa,1149,Mahdia,Mahdia,Sousse,,35.351311,10.789399,Google Maps,Tlelsa.,1,telalsa,3357,El Djem,Mahdia,Centre Est,centroid,,9.637,3.322
783,pop_tun_374,Bou-Merdas,Bou-Merdas,173,Mahdia,Mahdia,Sousse,,35.457134,10.728938,Google Maps,,1,bou merdas,3352,Bou Merdes,Mahdia,Centre Est,centroid,,0.000,12.932
784,pop_tun_376,Rejich,Rejich,1004,Mahdia,Mahdia,Sousse,,35.46661,11.042531,Google Maps,,1,rejich,3351,Mahdia,Mahdia,Centre Est,centroid,,4.381,1.929
785,pop_tun_377,Sidi-Assaker,Sidi-Assaker,1069,Mahdia,Mahdia,Sousse,,35.41676,10.88955,Geonames,,1,sidi assaker,3360,Sidi Alouane,Mahdia,Centre Est,centroid,,6.269,3.513
786,pop_tun_378,Oued-Béja,Oued-Béja,832,Mahdia,Mahdia,Sousse,,35.345298,10.878595,Google Maps,"E.P. OUED BEJA NORD (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,oued beja,3360,Sidi Alouane,Mahdia,Centre Est,centroid,,6.305,7.500
787,pop_tun_379,Hakaima,Hakaima,568,Mahdia,Mahdia,Sousse,,35.47,10.887296,Google Maps,Hkaima.,1,hakaima,3361,Ksour Essef,Mahdia,Centre Est,centroid,,11.223,0.165
788,pop_tun_38,Chaâl,Chaal,190,Aradh,Aradh,Gabès,,33.91667,9.41667,Geonames,,1,chaal,5157,El Hamma,Gabès,Sud Est,centroid,,16.054,22.561
789,pop_tun_380,Recharcha,Recharcha,1001,Mahdia,Mahdia,Sousse,,35.28156,10.96588,Geonames,,1,recharcha,3360,Sidi Alouane,Mahdia,Centre Est,centroid,,10.780,3.321
790,pop_tun_381,Beradaa,Beradaa,115,Mahdia,Mahdia,Sousse,,35.300589,11.003902,Google Maps,Bir Bradaa.,1,beradaa,3360,Sidi Alouane,Mahdia,Centre Est,centroid,,10.303,1.899
791,pop_tun_382,Sidi-Allouane,Sidi-Allouane,1064,Mahdia,Mahdia,Sousse,,35.371567,10.937811,Google Maps,,1,sidi allouane,3360,Sidi Alouane,Mahdia,Centre Est,centroid,,0.476,7.398
792,pop_tun_385,Sidi-Messaoud (Ksour-Essaf),Sidi-Messaoud (Ksour-Essaf),1092,Mahdia,Mahdia,Sousse,,35.4167923124299,10.9961352983127,Google Maps,,1,sidi messaoud ksour essaf,3361,Ksour Essef,Mahdia,Centre Est,centroid,,0.727,6.272
793,pop_tun_386,Zeraraa (Ksour-Essaf),Zeraraa (Ksour-Essaf),1201,Mahdia,Mahdia,Sousse,,35.4167923124299,10.9961352983127,Google Maps,,1,zeraraa ksour essaf,3361,Ksour Essef,Mahdia,Centre Est,centroid,,0.727,6.272
794,pop_tun_387,Tamezret,Tamezret,1137,Matmata,Matmata,Matmata,,33.5372087797527,9.86486338982921,Google Maps,,1,tamezret,5158,Matmata,Gabès,Sud Est,centroid,,9.513,10.516
795,pop_tun_388,Zraoua,Zraoua,1210,Matmata,Matmata,Matmata,,33.573594,9.823606,Google Maps,Zeraoua.,1,zraoua,5158,Matmata,Gabès,Sud Est,centroid,,13.639,6.950
796,pop_tun_389,Beni-Zelten,Beni-Zelten,114,Matmata,Matmata,Matmata,,33.5472398994148,10.0941118831629,Google Maps,,1,beni zelten,5158,Matmata,Gabès,Sud Est,centroid,,11.743,3.224
797,pop_tun_39,Zarat,Zarat,1189,Aradh,Aradh,Gabès,,33.67,10.352662,Google Maps,,1,zarat,5160,Mareth,Gabès,Sud Est,centroid,,8.457,13.214
798,pop_tun_390,Beni-Aissa,Beni-Aissa,101,Matmata,Matmata,Matmata,,33.6004200639301,9.89478041529441,Google Maps,,1,beni aissa,5158,Matmata,Gabès,Sud Est,centroid,,9.050,4.361
799,pop_tun_391,Toudjane,Toudjane,1163,Matmata,Matmata,Matmata,,33.466013,10.131121,Google Maps,,1,toudjane,5158,Matmata,Gabès,Sud Est,centroid,,17.560,4.561
800,pop_tun_392,Achaches,Achaches,3,Matmata,Matmata,Matmata,,33.5457225898706,9.96732528439603,Google Maps,"Dans ce cheikat est situé Matmata, siège du caidat.",1,achaches,5158,Matmata,Gabès,Sud Est,centroid,,0.022,14.062
801,pop_tun_393,Oulad-Slimane,Ouled-Slimane,963,Matmata,Matmata,Matmata,,33.395564,9.992454,Google Maps,http://excerpts.numilog.com/books/9782222037873.pdf.,1,ouled slimane,5158,Matmata,Gabès,Sud Est,centroid,,16.813,8.181
802,pop_tun_396,Testour,Testour,1155,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.55,9.441998,Google Maps,,1,testour,2157,Testour,Béja,Nord Ouest,name_and_centroid,1.0000,5.582,13.425
803,pop_tun_397,Messaid,Messaid,775,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.284723,9.535296,Google Maps,Recensement 1956.,2,messaid,2453,Bou Arada,Siliana,Nord Ouest,centroid,,10.837,2.029
804,pop_tun_398,Sloughia,Sloughia,1110,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.579621,9.512139,Google Maps,,1,sloughia,2157,Testour,Béja,Nord Ouest,centroid,,7.625,8.139
805,pop_tun_399,Oulad-Menaa,Ouled-Menaa,938,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.378898,9.707472,Google Maps,Recensement 1956.,2,ouled menaa,2453,Bou Arada,Siliana,Nord Ouest,centroid,,8.061,9.448
806,pop_tun_4,El-Atatfa,El-Atatfa,337,Ain-Draham,Ain-Draham,Tabarka,,36.81877,8.74065,Geonames,,1,el atatfa,2255,Ain Draham,Jendouba,Nord Ouest,centroid,,4.858,8.919
807,pop_tun_40,Aram,Aram,51,Aradh,Aradh,Gabès,,33.583574,10.318444,Google Maps,,1,aram,5160,Mareth,Gabès,Sud Est,centroid,,4.823,12.409
808,pop_tun_400,Oulad-Lamir,Ouled-Lamir,930,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.545696,9.662842,Google Maps,Recensement 1956.,1,ouled lamir,2158,Goubellat,Béja,Nord Ouest,centroid,,1.817,17.213
809,pop_tun_401,Sidi-Median,Sidi-Median,1091,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.64028,9.7502,Geonames,,1,sidi median,1455,Borj Amri,Mannouba,Nord Est,centroid,,12.025,0.416
810,pop_tun_402,Oulad-Akrim,Ouled-Akrim,859,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.498517,9.61615,Google Maps,Recensement 1956.,2,ouled akrim,2158,Goubellat,Béja,Nord Ouest,centroid,,7.665,8.719
811,pop_tun_403,Oued-Zarga,Oued-Zarga,847,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.666902,9.442015,Google Maps,,1,oued zarga,2157,Testour,Béja,Nord Ouest,centroid,,7.568,8.191
812,pop_tun_404,Oulad-Hezam,Ouled-Hezam,922,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.728004,9.665846,Google Maps,Recensement 1956.,1,ouled hezam,2159,Medjez El Bab,Béja,Nord Ouest,centroid,,5.290,4.609
813,pop_tun_405,Oulad-Slama,Ouled-Slama,962,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.515659,9.492695,Google Maps,"E.P. OULED SLAMA (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,ouled slama,2157,Testour,Béja,Nord Ouest,centroid,,10.837,4.776
814,pop_tun_406,Chaouache,Chaouache,193,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.71,9.54066,Google Maps,,1,chaouache,2159,Medjez El Bab,Béja,Nord Ouest,centroid,,6.168,9.560
815,pop_tun_407,Ed-Droua,Ed-Droua,303,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.247205,9.756077,Geonames,"E.P. SIDI NAOUI - EDROUAA (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022) - Zaghouan mais pas loin de Bouu Arada.",1,ed droua,2453,Bou Arada,Siliana,Nord Ouest,centroid,,16.502,2.717
816,pop_tun_408,Oulad-Abd-Ennour,Ouled-Abd-Ennour,855,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.298207,9.603701,Geonames,"E.P. SIDI ABDENNOUR (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,ouled abd ennour,2453,Bou Arada,Siliana,Nord Ouest,centroid,,6.145,10.152
817,pop_tun_409,Oussaltia,Oussaltia,980,Medjez-el-Bab,Medjez-el-Bab,Medjez-el-Bab,,36.26443,9.32108,Geonames,Douar Ousseltia.,1,oussaltia,2454,Gaafour,Siliana,Nord Ouest,centroid,,6.542,10.718
818,pop_tun_41,Mareth,Mareth,722,Aradh,Aradh,Gabès,,33.62,10.2828,Google Maps,,1,mareth,5160,Mareth,Gabès,Sud Est,name_and_centroid,1.0000,0.401,21.779
819,pop_tun_418,Zarmedine Beldia,Zeramdine,1200,Monastir,Monastir,Sousse,,35.575462,10.735922,Google Maps,,1,zeramdine,3254,Zermadine,Monastir,Centre Est,centroid,,0.384,5.438
820,pop_tun_419,Touza Beldia,Touza,1166,Monastir,Monastir,Sousse,,35.6320931507089,10.8277401977649,Geonames,,1,touza,3261,Ksar Helal,Monastir,Centre Est,centroid,,5.704,0.399
821,pop_tun_42,Zarkin,Zarkin,1190,Aradh,Aradh,Gabès,,33.67,10.228828,Google Maps,,1,zarkin,5160,Mareth,Gabès,Sud Est,centroid,,7.858,11.731
822,pop_tun_421,Beni-Hassen,Beni-Hassen,104,Monastir,Monastir,Sousse,,35.566893,10.808155,Google Maps,,1,beni hassen,3255,Beni Hassen,Monastir,Centre Est,name_and_centroid,1.0000,0.046,6.840
823,pop_tun_422,Masdour et Menzel-Harb,Menzel-Harb,761,Monastir,Monastir,Sousse,,35.701949,10.742805,Google Maps,,1,menzel harb,3257,Bembla,Monastir,Centre Est,centroid,,4.595,1.253
824,pop_tun_423,Menzel-Khir et Bou-Othman,Bou-Othman,175,Monastir,Monastir,Sousse,,35.67757,10.697122,Google Maps,Sidi Bou Othman.,1,bou othman,3252,Ouerdanine,Monastir,Centre Est,centroid,,3.861,4.223
825,pop_tun_423,Menzel-Khir et Bou-Othman,Menzel-Khir,764,Monastir,Monastir,Sousse,,35.696796,10.711245,Google Maps,,1,menzel khir,3252,Ouerdanine,Monastir,Centre Est,centroid,,3.243,2.663
826,pop_tun_424,Mesjed-Aissa,Mesjed-Aissa,771,Monastir,Monastir,Sousse,,35.724094,10.714614,Google Maps,,1,mesjed aissa,3253,Sahline,Monastir,Centre Est,centroid,,2.905,0.761
827,pop_tun_425,Djenaiha et El-Gheraiba (Amira),Amiret Jnayha,269,Monastir,Monastir,Sousse,,35.5279892700769,10.7750311297545,Google Maps,,1,amiret jnayha,3255,Beni Hassen,Monastir,Centre Est,centroid,,5.290,1.075
828,pop_tun_425,Djenaiha et El-Gheraiba (Amira),Amiret El-Gheraiba,372,Monastir,Monastir,Sousse,,35.5279892700769,10.7750311297545,Google Maps,"JORT (8 Octobre 1957), délégation de Jammel.",1,amiret el gheraiba,3255,Beni Hassen,Monastir,Centre Est,centroid,,5.290,1.075
829,pop_tun_426,El-Hadjaj (Amira),Amiret El Hojjaj,394,Monastir,Monastir,Sousse,,35.5014867942005,10.8204970163584,Google Maps,,1,amiret el hojjaj,3255,Beni Hassen,Monastir,Centre Est,centroid,,7.391,2.237
830,pop_tun_427,El-Fehoul (Amira),Amiret El Fhoul,362,Monastir,Monastir,Sousse,,35.4441808656406,10.8274989561875,Google Maps,,1,amiret el fhoul,3352,Bou Merdes,Mahdia,Centre Est,centroid,,9.028,3.468
831,pop_tun_428,Touazra (Amira),Amiret Touazra,1162,Monastir,Monastir,Sousse,,35.4885396169006,10.761601737463,Google Maps,,1,amiret touazra,3352,Bou Merdes,Mahdia,Centre Est,centroid,,4.568,5.134
832,pop_tun_429,Beni-Rabia,Beni-Rabia,111,Monastir,Monastir,Sousse,,35.672525,10.568485,Google Maps,"E.P. BENI RABIAA MSAKEN (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,beni rabia,3164,M’saken,Sousse,Centre Est,centroid,,6.167,4.543
833,pop_tun_43,Ketana,Ketana,640,Aradh,Aradh,Gabès,,33.76,10.20837,Google Maps,Kettena.,1,ketana,5153,Gabes Sud,Gabès,Sud Est,centroid,,14.460,2.701
834,pop_tun_430,Menzel-Kamel,Menzel-Kamel,763,Monastir,Monastir,Sousse,,35.624047,10.667211,Google Maps,,1,menzel kamel,3254,Zermadine,Monastir,Centre Est,centroid,,8.116,0.130
835,pop_tun_431,Djemia de Cherahil,Djemia de Cherahil,268,Monastir,Monastir,Sousse,,35.508192,10.854063,Google Maps,Chrahil.,1,djemia de cherahil,3255,Beni Hassen,Monastir,Centre Est,centroid,,7.764,4.883
836,pop_tun_432,Bembela et Menara,Bembla,92,Monastir,Monastir,Sousse,,35.695591,10.793047,Google Maps,,1,bembla,3257,Bembla,Monastir,Centre Est,name_and_centroid,1.0000,0.021,4.522
837,pop_tun_432,Bembela et Menara,Menara,749,Monastir,Monastir,Sousse,,35.695469,10.793304,Google Maps,,1,menara,3257,Bembla,Monastir,Centre Est,centroid,,0.030,4.486
838,pop_tun_433,Boudher,Boudher,161,Monastir,Monastir,Sousse,,35.66,10.82902,Google Maps,,1,boudher,3262,Ksibet El Mediouni,Monastir,Centre Est,centroid,,3.208,1.176
839,pop_tun_434,Zaouit Gonteche,Zaouiet-Gonteche,1188,Monastir,Monastir,Sousse,,35.6400889859661,10.7656371177773,Google Maps,Zaouiet. Qontech.,1,zaouiet gonteche,3256,Jammel,Monastir,Centre Est,centroid,,1.837,4.821
840,pop_tun_435,Bir-Taieb,Bir-Taieb,137,Monastir,Monastir,Sousse,,35.651259,10.695194,Google Maps,,1,bir taieb,3256,Jammel,Monastir,Centre Est,centroid,,6.442,0.130
841,pop_tun_436,Bordjine,Bordjine,152,Monastir,Monastir,Sousse,,35.67,10.581464,Google Maps,,1,bordjine,3164,M’saken,Sousse,Centre Est,centroid,,6.323,3.433
842,pop_tun_437,Bou-Hadjar,Bou-Hadjar,166,Monastir,Monastir,Sousse,,35.67,10.861169,Google Maps,,1,bou hadjar,3263,Sayada-Lamta Bou-Hjar,Monastir,Centre Est,centroid,,1.320,1.208
843,pop_tun_439,Damous,Damous,226,Monastir,Monastir,Sousse,,35.668068,10.77733,Google Maps,"Menzel Nourr (Wikipedia, ancien nom).",1,damous,3257,Bembla,Monastir,Centre Est,centroid,,3.388,1.729
844,pop_tun_44,El-Gheraira,El-Gheraira,373,Aradh,Aradh,Gabès,,34.170221,9.942375,Google Maps,"E.P. EL GHRAIRA EL HICHA (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,el gheraira,3464,Skhira,Sfax,Centre Est,centroid,,18.692,5.936
845,pop_tun_440,Khenis,Khenis,650,Monastir,Monastir,Sousse,,35.71,10.815102,Google Maps,,1,khenis,3257,Bembla,Monastir,Centre Est,centroid,,2.531,1.020
846,pop_tun_443,Ksibet-el-Médiouni,Ksibet-El-Médiouni,673,Monastir,Monastir,Sousse,,35.69,10.844557,Google Maps,,1,ksibet el mediouni,3262,Ksibet El Mediouni,Monastir,Centre Est,name_and_centroid,1.0000,0.409,3.120
847,pop_tun_444,Lamta,Lamta,686,Monastir,Monastir,Sousse,,35.675369,10.880429,Google Maps,,1,lamta,3263,Sayada-Lamta Bou-Hjar,Monastir,Centre Est,centroid,,0.657,2.865
848,pop_tun_447,Saiada,Saiada,1018,Monastir,Monastir,Sousse,,35.66,10.899901,Google Maps,,1,saiada,3261,Ksar Helal,Monastir,Centre Est,centroid,,1.983,0.502
849,pop_tun_448,Sidi-Naidja,Sidi-Naidja,1095,Monastir,Monastir,Sousse,,35.55,10.868096,Google Maps,Menzel Fersi (ancien nom Sidi Naidja).,1,sidi naidja,3255,Beni Hassen,Monastir,Centre Est,centroid,,5.746,3.488
850,pop_tun_45,Oudref,Oudref,831,Aradh,Aradh,Gabès,,33.98,9.967346,Google Maps,,1,oudref,5155,El Metouia,Gabès,Sud Est,centroid,,4.919,5.082
851,pop_tun_451,Zaouit El-Fehri,Zaouiet-El-Fehri,1187,Nabeul,Nabeul,Grombalia,,36.449627,10.755929,Google Maps,Recensement 1956.,1,zaouiet el fehri,1551,Nabeul,Nabeul,Nord Est,centroid,,1.843,0.072
852,pop_tun_452,Dar-Chaabane,Dar-Chaabane,229,Nabeul,Nabeul,Grombalia,,36.463378,10.747529,Google Maps,,1,dar chaabane,1552,Dar Chaabane El Fehri,Nabeul,Nord Est,centroid,,0.272,1.448
853,pop_tun_454,El-Maamoura,El-Maamoura,447,Nabeul,Nabeul,Grombalia,,36.46,10.806427,Google Maps,,1,el maamoura,1553,Beni Khiar,Nabeul,Nord Est,centroid,,2.143,3.084
854,pop_tun_455,Tazerka,Tazerka,1143,Nabeul,Nabeul,Grombalia,,36.55,10.8329,Google Maps,,1,tazerka,1554,Korba,Nabeul,Nord Est,centroid,,3.632,6.909
855,pop_tun_456,Somaa,Somaa,1114,Nabeul,Nabeul,Grombalia,,36.54,10.780334,Google Maps,,1,somaa,1554,Korba,Nabeul,Nord Est,centroid,,8.024,0.422
856,pop_tun_458,Hammamet,Hammamet,575,Nabeul,Nabeul,Grombalia,,36.41,10.622471,Google Maps,,1,hammamet,1566,Hammamet,Nabeul,Nord Est,name_and_centroid,1.0000,0.998,10.084
857,pop_tun_459,M'Rada et Ferjane,Ferjane,519,Nabeul,Nabeul,Grombalia,,36.416389,10.460325,Google Maps,"Sidi Jedidi - Aneti (Mrada Ferjane Sidi jedidi, codde postale 8032).",1,ferjane,3161,Bouficha,Sousse,Centre Est,centroid,,12.736,0.932
858,pop_tun_459,M'Rada et Ferjane,M'Rada,806,Nabeul,Nabeul,Grombalia,,36.416389,10.460325,Google Maps,"Sidi Jedidi - Aneti (Mrada Ferjane Sidi jedidi, codde postale 8032).",1,mrada,3161,Bouficha,Sousse,Centre Est,centroid,,12.736,0.932
859,pop_tun_46,Methouia,Methouia,780,Aradh,Aradh,Gabès,,33.96,10.004755,Google Maps,,1,methouia,5155,El Metouia,Gabès,Sud Est,centroid,,0.822,5.129
860,pop_tun_460,Menzel-Temime,Menzel-Temime,765,Nabeul,Nabeul,Grombalia,,36.78,10.98853,Google Maps,,1,menzel temime,1555,Menzel Temime,Nabeul,Nord Est,name_and_centroid,1.0000,0.482,11.368
861,pop_tun_461,Slkalba,Slkalba,1109,Nabeul,Nabeul,Grombalia,,36.818486,10.890637,Google Maps,Skalba.,1,slkalba,1555,Menzel Temime,Nabeul,Nord Est,centroid,,10.080,1.285
862,pop_tun_462,El-Medaissa,El-Medaissa,458,Nabeul,Nabeul,Grombalia,,36.805469,10.874203,Google Maps,Recensement 1956.,1,el medaissa,1556,El Mida,Nabeul,Nord Est,centroid,,9.456,1.524
863,pop_tun_463,Kelibia,Kelibia,636,Nabeul,Nabeul,Grombalia,,36.8455913215579,11.094512414525,Google Maps,,1,kelibia,1557,Kelibia,Nabeul,Nord Est,name_and_centroid,1.0000,0.077,3.518
864,pop_tun_464,El-Haouaria et Brodj Kelib,Brodj-Kelib,182,Nabeul,Nabeul,Grombalia,,37.038915,11.059476,Google Maps,Haouaria vers fort (Est).,1,brodj kelib,1559,El Haouaria,Nabeul,Nord Est,centroid,,4.376,14.223
865,pop_tun_465,Zaouit-Bou-Krim,Boukrim,170,Nabeul,Nabeul,Grombalia,,36.9208980048332,10.9331547868581,Google Maps,,1,boukrim,1559,El Haouaria,Nabeul,Nord Est,centroid,,15.972,0.366
866,pop_tun_466,Tazeghrane,Tazeghrane,1142,Nabeul,Nabeul,Grombalia,,36.893973,10.869376,Google Maps,,1,tazeghrane,1555,Menzel Temime,Nabeul,Nord Est,centroid,,16.729,2.143
867,pop_tun_467,Menzel-Horr,Menzel-Horr,762,Nabeul,Nabeul,Grombalia,,36.727424,10.955501,Google Maps,,1,menzel horr,1555,Menzel Temime,Nabeul,Nord Est,centroid,,6.838,3.848
868,pop_tun_468,Drada,Drada,292,Nabeul,Nabeul,Grombalia,,,,,,,drada,1564,Grombalia,Nabeul,Nord Est,hist_unit_delegation,,,
869,pop_tun_469,Oum-Dhouil,Oum-Dhouil,974,Nabeul,Nabeul,Grombalia,,36.71,10.830714,Google Maps,,1,oum dhouil,1556,El Mida,Nabeul,Nord Est,centroid,,1.840,13.338
870,pop_tun_47,Ghennouche,Ghennouche,549,Aradh,Aradh,Gabès,,33.94,10.0646,Google Maps,Ghannouche.,1,ghennouche,5154,Ghanouch,Gabès,Sud Est,centroid,,0.028,5.107
871,pop_tun_470,Fartouna,Fartouna,509,Nabeul,Nabeul,Grombalia,,36.75,10.780321,Google Maps,,1,fartouna,1556,El Mida,Nabeul,Nord Est,centroid,,5.568,8.986
872,pop_tun_471,El-Menchia,El-Menchia,468,Nefzaoua,Nefzaoua,Kebili,,33.7828,8.8558,Google Maps,,1,el menchia,6353,Souk El Ahed,Kébili,Sud Ouest,centroid,,1.041,12.895
873,pop_tun_472,El-Kalaa,El-Kalaa,420,Nefzaoua,Nefzaoua,Kebili,,33.484854,9.007165,Google Maps,El Golâa.,1,el kalaa,6354,Douz Nord,Kébili,Sud Ouest,centroid,,3.320,0.000
874,pop_tun_473,El-Mansoura,El-Mansoura,453,Nefzaoua,Nefzaoua,Kebili,,33.7261,8.9386,Google Maps,,1,el mansoura,6351,Kebili Sud,Kébili,Sud Ouest,centroid,,4.040,0.000
875,pop_tun_474,Telmine,Telmine,1150,Nefzaoua,Nefzaoua,Kebili,,33.716877,8.919184,Google Maps,,1,telmine,6351,Kebili Sud,Kébili,Sud Ouest,centroid,,5.178,0.000
876,pop_tun_476,Gherib,Gherib,551,Nefzaoua,Nefzaoua,Kebili,,33.368538,8.673538,Google Maps,"Faouar, E.P. EL HOUDA - GHRIB (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,gherib,6356,Faouar,Kébili,Sud Ouest,centroid,,1.343,33.227
877,pop_tun_477,Sabria,Sabria,1016,Nefzaoua,Nefzaoua,Kebili,,33.354274,8.74764,Google Maps,Es Sabria.,1,sabria,6356,Faouar,Kébili,Sud Ouest,centroid,,6.969,21.742
878,pop_tun_478,Al-Aouina,El-Aouina,325,Nefzaoua,Nefzaoua,Kebili,,33.449203,9.041363,Google Maps,E.P LAOUINA.,1,el aouina,6354,Douz Nord,Kébili,Sud Ouest,centroid,,1.748,0.000
