bureau_code,delegation_key_2014,governorate_isie,delegation_isie,governorate_name,delegation_name,id_delegation,region_name,polling_centre,essebsi,marzouki,valid_votes,essebsi_share_pct,margin_pp
21020503101,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الفــرجان - سيدي بوهلال مكتب 1,112,62,174,64.37,28.74
21020603201,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الجميعات - الشريشيرة مكتب 1,186,117,303,61.39,22.77
21020603202,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الجميعات - الشريشيرة مكتب 2,110,99,209,52.63,5.26
21020603301,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية السلايمية - الشريشيرة مكتب 1,99,47,146,67.81,35.62
21020603401,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية المرابطية - الشريشيرة مكتب 1,166,52,218,76.15,52.29
21020703501,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الكساسبة مكتب 1,225,130,355,63.38,26.76
21020703502,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الكساسبة مكتب 2,78,94,172,45.35,-9.3
21020703601,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية أولاد عبد الله - الكساسبة مكتب 1,198,122,320,61.88,23.75
21020703701,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية أولاد عون - الكساسبة مكتب 1,120,31,151,79.47,58.94
21020803801,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الزعيرات مكتب 1,136,111,247,55.06,10.12
21020903901,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية أولاد مولاهم الشرقية مكتب 1,168,68,236,71.19,42.37
21020903902,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية أولاد مولاهم الشرقية مكتب 2,109,41,150,72.67,45.33
21020904001,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الحثرمين - أولاد مولاهم الشمالية مكتب 1,134,156,290,46.21,-7.59
21020904101,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية أولاد خليفة - أولاد مولاهم الشمالية مكتب 1,182,81,263,69.2,38.4
21021004201,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية أولاد مولاهم الغربية مكتب 1,203,120,323,62.85,25.7
21021004301,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الرجيبات - أولاد مولاهم الغربية مكتب 1,266,72,338,78.7,57.4
21021104401,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الشحيمات الجنوبية - الشحيمات القبلية مكتب 1,133,68,201,66.17,32.34
21021104402,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الشحيمات الجنوبية - الشحيمات القبلية مكتب 2,75,78,153,49.02,-1.96
21021104501,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الستوت - الشحيمات القبلية مكتب 1,156,28,184,84.78,69.57
21021104601,2102,Mahdia,Souassi,Mahdia,Essouassi,3356,Centre Est,م إبتدائية الطوالب السواسي - الشحيمات القبلية مكتب 1,164,123,287,57.14,14.29
21030104701,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الوسطى - الشابة الشمالية مكتب 1,313,67,380,82.37,64.74
21030104702,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الوسطى - الشابة الشمالية مكتب 2,275,64,339,81.12,62.24
21030104703,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الوسطى - الشابة الشمالية مكتب 3,291,74,365,79.73,59.45
21030104704,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الوسطى - الشابة الشمالية مكتب 4,263,96,359,73.26,46.52
21030104705,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الوسطى - الشابة الشمالية مكتب 5,209,96,305,68.52,37.05
21030104706,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الوسطى - الشابة الشمالية مكتب 6,179,108,287,62.37,24.74
21030104707,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الوسطى - الشابة الشمالية مكتب 7,191,94,285,67.02,34.04
21030104801,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الشرقية - الشابة الشمالية مكتب 1,346,78,424,81.6,63.21
21030104802,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الشرقية - الشابة الشمالية مكتب 2,295,75,370,79.73,59.46
21030104803,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الشرقية - الشابة الشمالية مكتب 3,330,100,430,76.74,53.49
21030104804,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الشرقية - الشابة الشمالية مكتب 4,286,109,395,72.41,44.81
21030104805,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الشرقية - الشابة الشمالية مكتب 5,234,107,341,68.62,37.24
21030104806,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الشرقية - الشابة الشمالية مكتب 6,206,109,315,65.4,30.79
21030104901,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية طريق المرسى - الشابة الشمالية مكتب 1,290,79,369,78.59,57.18
21030104902,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية طريق المرسى - الشابة الشمالية مكتب 2,202,97,299,67.56,35.12
21030205001,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الوهاب - الشابة الجنوبية مكتب 1,301,98,399,75.44,50.88
21030205002,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الوهاب - الشابة الجنوبية مكتب 2,260,116,376,69.15,38.3
21030205003,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الوهاب - الشابة الجنوبية مكتب 3,247,129,376,65.69,31.38
21030205004,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الوهاب - الشابة الجنوبية مكتب 4,223,127,350,63.71,27.43
21030205005,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة الوهاب - الشابة الجنوبية مكتب 5,159,146,305,52.13,4.26
21030205101,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الفراحتة - الشابة الجنوبية مكتب 1,309,99,408,75.74,51.47
21030205201,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة حشاد - الشابة الجنوبية مكتب 1,353,95,448,78.79,57.59
21030205202,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية الشابة حشاد - الشابة الجنوبية مكتب 2,279,101,380,73.42,46.84
21030305301,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية السعفات مكتب 1,191,59,250,76.4,52.8
21030305302,2103,Mahdia,LaChebba,Mahdia,Chebba,3358,Centre Est,م إبتدائية السعفات مكتب 2,124,75,199,62.31,24.62
21040105401,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية ابن رشد - المهدية مكتب 1,342,64,406,84.24,68.47
21040105402,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية ابن رشد - المهدية مكتب 2,362,43,405,89.38,78.77
21040105403,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية ابن رشد - المهدية مكتب 3,351,78,429,81.82,63.64
21040105404,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية ابن رشد - المهدية مكتب 4,325,84,409,79.46,58.92
21040105405,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية ابن رشد - المهدية مكتب 5,246,90,336,73.21,46.43
21040105406,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية ابن رشد - المهدية مكتب 6,246,52,298,82.55,65.1
21040105407,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية ابن رشد - المهدية مكتب 7,240,54,294,81.63,63.27
21040105501,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية سيدي القديدي - المهدية مكتب 1,346,52,398,86.93,73.87
21040105502,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية سيدي القديدي - المهدية مكتب 2,276,107,383,72.06,44.13
21040105503,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية سيدي القديدي - المهدية مكتب 3,268,66,334,80.24,60.48
21040105601,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية شارع علي البلهوان - المهدية مكتب 1,276,92,368,75.0,50.0
21040105602,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية شارع علي البلهوان - المهدية مكتب 2,293,90,383,76.5,53.0
21040105603,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية شارع علي البلهوان - المهدية مكتب 3,252,86,338,74.56,49.11
21040105604,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية شارع علي البلهوان - المهدية مكتب 4,224,83,307,72.96,45.93
21040105605,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية شارع علي البلهوان - المهدية مكتب 5,188,86,274,68.61,37.23
21040105701,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية الدخيلة - المهدية مكتب 1,193,28,221,87.33,74.66
21040105801,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية البشير صفر المهدية مكتب 1,365,92,457,79.87,59.74
21040105802,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية البشير صفر المهدية مكتب 2,361,85,446,80.94,61.88
21040105803,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية البشير صفر المهدية مكتب 3,335,96,431,77.73,55.45
21040105804,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية البشير صفر المهدية مكتب 4,299,110,409,73.11,46.21
21040105805,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية البشير صفر المهدية مكتب 5,259,86,345,75.07,50.14
21040105806,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية البشير صفر المهدية مكتب 6,224,93,317,70.66,41.32
21040105807,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية البشير صفر المهدية مكتب 7,256,85,341,75.07,50.15
21040105901,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية برج عريف - المهدية مكتب 1,263,73,336,78.27,56.55
21040105902,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية برج عريف - المهدية مكتب 2,193,66,259,74.52,49.03
21040105903,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية برج عريف - المهدية مكتب 3,173,61,234,73.93,47.86
21040206001,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية رجيش شارع بورقيبة مكتب 1,289,89,378,76.46,52.91
21040206002,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية رجيش شارع بورقيبة مكتب 2,246,127,373,65.95,31.9
21040206003,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية رجيش شارع بورقيبة مكتب 3,225,133,358,62.85,25.7
21040206004,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية رجيش شارع بورقيبة مكتب 4,186,111,297,62.63,25.25
21040206005,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية رجيش شارع بورقيبة مكتب 5,158,112,270,58.52,17.04
21040206101,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية رجيش حشاد مكتب 1,314,145,459,68.41,36.82
21040206102,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية رجيش حشاد مكتب 2,302,150,452,66.81,33.63
21040206103,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية رجيش حشاد مكتب 3,251,156,407,61.67,23.34
21040206104,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية رجيش حشاد مكتب 4,184,158,342,53.8,7.6
21040306201,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية شيبة مكتب 1,187,47,234,79.91,59.83
21040306202,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية شيبة مكتب 2,114,51,165,69.09,38.18
21040406301,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية السعد مكتب 1,225,40,265,84.91,69.81
21040406302,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية السعد مكتب 2,115,45,160,71.88,43.75
21040406401,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية أولاد بلعيد - السعد مكتب 1,114,35,149,76.51,53.02
21040506501,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية الجواودة مكتب 1,179,87,266,67.29,34.59
21040506601,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية الجواودة -المنصوريّة مكتب 1,152,30,182,83.52,67.03
21040606701,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية الأكواش - الزهراء مكتب 1,283,85,368,76.9,53.8
21040606702,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية الأكواش - الزهراء مكتب 2,248,107,355,69.86,39.72
21040606703,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية الأكواش - الزهراء مكتب 3,240,96,336,71.43,42.86
21040606704,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية الأكواش - الزهراء مكتب 4,192,101,293,65.53,31.06
21040606801,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية 2مارس الزقانة - الزهراء مكتب 1,292,107,399,73.18,46.37
21040606802,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية 2مارس الزقانة - الزهراء مكتب 2,248,144,392,63.27,26.53
21040606803,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية 2مارس الزقانة - الزهراء مكتب 3,211,111,322,65.53,31.06
21040606901,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية السلام بالزهراء مكتب 1,203,57,260,78.08,56.15
21040606902,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية السلام بالزهراء مكتب 2,132,66,198,66.67,33.33
21040707001,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية هيبون بورقيبة مكتب 1,355,83,438,81.05,62.1
21040707002,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية هيبون بورقيبة مكتب 2,345,84,429,80.42,60.84
21040707003,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية هيبون بورقيبة مكتب 3,334,91,425,78.59,57.18
21040707004,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية هيبون بورقيبة مكتب 4,238,102,340,70.0,40.0
21040707005,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية هيبون بورقيبة مكتب 5,210,79,289,72.66,45.33
21040707006,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية هيبون بورقيبة مكتب 6,226,94,320,70.62,41.25
21040707101,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية هيبون الفتح مكتب 1,274,61,335,81.79,63.58
21040707102,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية هيبون الفتح مكتب 2,215,89,304,70.72,41.45
21040707103,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية هيبون الفتح مكتب 3,164,72,236,69.49,38.98
21040707201,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية سيدي مسعود - هيبون مكتب 1,321,79,400,80.25,60.5
21040707202,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية سيدي مسعود - هيبون مكتب 2,285,72,357,79.83,59.66
21040707203,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية سيدي مسعود - هيبون مكتب 3,190,117,307,61.89,23.78
21040707204,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية سيدي مسعود - هيبون مكتب 4,242,71,313,77.32,54.63
21040707205,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية سيدي مسعود - هيبون مكتب 5,198,75,273,72.53,45.05
21040707301,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية الروضة - هيبون مكتب 1,265,77,342,77.49,54.97
21040707302,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية الروضة - هيبون مكتب 2,211,97,308,68.51,37.01
21040707303,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية الروضة - هيبون مكتب 3,175,82,257,68.09,36.19
21040807401,2104,Mahdia,Mahdia,Mahdia,Mahdia,3351,Centre Est,م إبتدائية الحكايمية - الحكايمة الشرقية مكتب 1,202,71,273,73.99,47.99
