governorate,delegation,constituency,registered,voters,votes_valid,votes_spoilt,votes_blank,candidate_sum,n_candidates,outcome,winner,ballot_identity_ok,candidate_sum_ok,year,decision_date_raw,block_index,delegation_folder,source_file,drive_id
جندوبة,وادي مليز,حكيم الجنوبيه,3603,896,849,37,10,537,3,runoff,,true,false,2023,27 ديسمبر 2023,3,وادي مليز,قرار الهيئة لمعتمدية وادي مليز__57__جندوبة.pdf,1SCWiOF7FWwGdOp1nJBN9p62dghM9ZWQu
جندوبة,وادي مليز,حكيم الشماليه,685,133,17,,,127,1,,,,false,2023,27 ديسمبر 2023,4,وادي مليز,قرار الهيئة لمعتمدية وادي مليز__57__جندوبة.pdf,1SCWiOF7FWwGdOp1nJBN9p62dghM9ZWQu
جندوبة,وادي مليز,وادي مليز الشرقيه,4,838,4,25,19,594,3,,,false,false,2023,27 ديسمبر 2023,5,وادي مليز,قرار الهيئة لمعتمدية وادي مليز__57__جندوبة.pdf,1SCWiOF7FWwGdOp1nJBN9p62dghM9ZWQu
جندوبة,وادي مليز,وادي مليز الشرقيه,1448,164,153,4,7,153,1,,,true,true,2023,27 ديسمبر 2023,6,وادي مليز,قرار الهيئة لمعتمدية وادي مليز__57__جندوبة.pdf,1SCWiOF7FWwGdOp1nJBN9p62dghM9ZWQu
زغوان,الزريبه,,,3,,,,0,0,,,,,2023,77 ديسمبر 2023,1,الزريبة,قرار الهيئة لمعتمدية الزريبة__124__زغوان.PDF,1ISKBWGv0kRUFnQgSINORyJ_3PHUZvAEc
زغوان,الزريبه,الجوف الشرقيه يتقدم,,986,,25,4,947,5,runoff,,,,2023,77 ديسمبر 2023,2,الزريبة,قرار الهيئة لمعتمدية الزريبة__124__زغوان.PDF,1ISKBWGv0kRUFnQgSINORyJ_3PHUZvAEc
زغوان,الزريبه,الجوف الغربيه يتقدم,1601,842,5,23,9,647,4,,,false,false,2023,77 ديسمبر 2023,3,الزريبة,قرار الهيئة لمعتمدية الزريبة__124__زغوان.PDF,1ISKBWGv0kRUFnQgSINORyJ_3PHUZvAEc
زغوان,الزريبه,الزريبه الحمام,,827,803,0,4,250,1,elected,محرزيه الشاوش,false,false,2023,77 ديسمبر 2023,4,الزريبة,قرار الهيئة لمعتمدية الزريبة__124__زغوان.PDF,1ISKBWGv0kRUFnQgSINORyJ_3PHUZvAEc
زغوان,الزريبه,الزريبه الحمام,,398,385,7,6,385,2,elected,ابتسام مبارك,true,true,2023,77 ديسمبر 2023,5,الزريبة,قرار الهيئة لمعتمدية الزريبة__124__زغوان.PDF,1ISKBWGv0kRUFnQgSINORyJ_3PHUZvAEc
زغوان,الزريبه,"الزريبه القربه, تصرح",,,,,,530,3,elected,عبدالمجيد خضر,,,2023,77 ديسمبر 2023,6,الزريبة,قرار الهيئة لمعتمدية الزريبة__124__زغوان.PDF,1ISKBWGv0kRUFnQgSINORyJ_3PHUZvAEc
زغوان,الزريبه,"بوعشير, تصرح البييه",1153,551,,10,6,100,1,elected,المنذر الشايب,,,2023,77 ديسمبر 2023,7,الزريبة,قرار الهيئة لمعتمدية الزريبة__124__زغوان.PDF,1ISKBWGv0kRUFnQgSINORyJ_3PHUZvAEc
زغوان,الزريبه,جرادو - (الزريبه),1187,287,,6,2,279,2,elected,غازي الزواري,,,2023,77 ديسمبر 2023,8,الزريبة,قرار الهيئة لمعتمدية الزريبة__124__زغوان.PDF,1ISKBWGv0kRUFnQgSINORyJ_3PHUZvAEc
زغوان,الزريبه,عين الباطريه يتقدم,1941,847,,28,1,809,3,,,,,2023,77 ديسمبر 2023,9,الزريبة,قرار الهيئة لمعتمدية الزريبة__124__زغوان.PDF,1ISKBWGv0kRUFnQgSINORyJ_3PHUZvAEc
زغوان,الفحص,ا,,6,,,,0,0,,,,,2023,20 ديسمبر 2012,1,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,احوازالفحص يتقدم,13271,1296,,49,19,1228,5,,,,,2023,20 ديسمبر 2012,2,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,الدروع يتقدم الها,4,648,0,14,9,594,4,runoff,,false,false,2023,20 ديسمبر 2012,3,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,العمايم الشماليه,,422,1,,,412,2,elected,ه) المقداد نصر,,false,2023,20 ديسمبر 2012,4,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,"الغريفات, تصرح",,384,369,9,6,369,2,elected,عزالدين الرياحي,true,true,2023,20 ديسمبر 2012,5,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,"الفحص, تصرح",8954,3797,75,13,9,260,2,elected,صالح بن امبارك,false,false,2023,20 ديسمبر 2012,6,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,ام الابواب» تصرح,1393,,67,10,2,57,1,elected,رفيق الشنوفي,,false,2023,20 ديسمبر 2012,7,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,اولاد الزوابيء,21,104,95,0,9,95,1,,,true,true,2023,20 ديسمبر 2012,8,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,بنت سعيدان يتقدم,612,388,300,3,,280,2,runoff,,,false,2023,20 ديسمبر 2012,9,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,"بيرمقره, تصرح البييه",985,359,346,11,2,685,5,elected,انيس شوادحي,true,false,2023,20 ديسمبر 2012,10,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,"جوقار, تصرح البييه",1431,478,455,14,9,2267,3,elected,خالد بن عليه,true,false,2023,20 ديسمبر 2012,11,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,وادي الخضراءي,680,0,,6,2,194,2,elected,عزالدين العبدلي,,,2023,20 ديسمبر 2012,12,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,,,6,,,,0,0,,,,,2023,20 ديسمبر 2012,13,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,احواز الفحص يتقدم,1,1296,1228,49,19,1033,4,,,true,false,2023,20 ديسمبر 2012,14,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,الدروع يتقدم الها,,648,625,14,9,511,3,,,true,false,2023,20 ديسمبر 2012,15,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,الدروع يتقدم الها,2589,5,1,4,3,119,1,,,false,false,2023,20 ديسمبر 2012,16,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,"العمايم الشماليه, تصرح",2315,7,1,,,412,2,elected,المقداد نصر,,false,2023,20 ديسمبر 2012,17,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,"الغريفات, تصرح",674,384,,9,6,270,1,elected,عزالدين الرياحي,,,2023,20 ديسمبر 2012,18,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,"الفحص, تصرح",8954,397,775,13,9,375,3,elected,صالح بن امبارك,false,false,2023,20 ديسمبر 2012,19,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,"ام الابواب, تصرح",1393,5,63,10,2,263,2,elected,رفيق الشنوفي,false,false,2023,20 ديسمبر 2012,20,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,اولاد الزوابي,21,104,5,0,9,95,1,,,false,false,2023,20 ديسمبر 2012,21,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,بنت سعيدان يتقدم,1612,388,780,3,5,380,2,runoff,,false,false,2023,20 ديسمبر 2012,22,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,"بيرمقره, تصرح البييه",985,359,7,1,2,346,3,elected,انيس شوادحي,false,false,2023,20 ديسمبر 2012,23,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,تليل الصالحيء تصرح,946,77,363,6,8,363,3,elected,جمال الصالحي,false,true,2023,20 ديسمبر 2012,24,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,"جوقار, تصرح البييه",1477,478,455,14,9,455,3,elected,خالد بن عليه,true,true,2023,20 ديسمبر 2012,25,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الفحص,وادي الخضراء,1680,202,,6,2,194,2,elected,عزالدين العبدلي,,,2023,20 ديسمبر 2012,26,الفحص,قرار الهيئة لمعتمدية الفحص__122__زغوان.PDF,11vXM-VAzv7QVSvHW0YbDRKxi1RmGgNew
زغوان,الناظور,الناذ,,8635,,,,0,0,,,,,2023,27 ديسمبر 2023,1,الناظور,قرار الهيئة لمعتمدية الناظور__120__زغوان.PDF,1N1GSHEIO9WEtWAjhEwAoSnrcnBOGtIMd
زغوان,الناظور,الناظور - (الناظور),1,1461,,33,10,841,4,runoff,,,,2023,27 ديسمبر 2023,2,الناظور,قرار الهيئة لمعتمدية الناظور__120__زغوان.PDF,1N1GSHEIO9WEtWAjhEwAoSnrcnBOGtIMd
زغوان,الناظور,بيرالشاوش يتقدم الها,4879,2353,,64,26,2263,6,runoff,,,,2023,27 ديسمبر 2023,3,الناظور,قرار الهيئة لمعتمدية الناظور__120__زغوان.PDF,1N1GSHEIO9WEtWAjhEwAoSnrcnBOGtIMd
زغوان,الناظور,سوغاس يتقدم الها,3925,799,7,19,6,545,2,runoff,,false,false,2023,27 ديسمبر 2023,4,الناظور,قرار الهيئة لمعتمدية الناظور__120__زغوان.PDF,1N1GSHEIO9WEtWAjhEwAoSnrcnBOGtIMd
زغوان,الناظور,صوارء تصرح البييه العليا,1564,612,3,25,4,583,5,elected,بشير حمده,false,false,2023,27 ديسمبر 2023,5,الناظور,قرار الهيئة لمعتمدية الناظور__120__زغوان.PDF,1N1GSHEIO9WEtWAjhEwAoSnrcnBOGtIMd
زغوان,الناظور,عين البطوم يتقدم,,,,,,0,0,runoff,,,,2023,27 ديسمبر 2023,6,الناظور,قرار الهيئة لمعتمدية الناظور__120__زغوان.PDF,1N1GSHEIO9WEtWAjhEwAoSnrcnBOGtIMd
زغوان,بير مشارقه,بوشه,,15,,,,0,0,,,,,2023,27 ديسمبر 2023,1,بئر مشارقة,قرار الهيئة لمعتمدية بئر مشارقة__123__زغوان.PDF,1fio4hlDdEQ5r9yvftEfS-VX6G_hgaKrM
زغوان,بير مشارقه,بوشه يتقدم الها,794,,7029,10,10,302,4,runoff,,,false,2023,27 ديسمبر 2023,2,بئر مشارقة,قرار الهيئة لمعتمدية بئر مشارقة__123__زغوان.PDF,1fio4hlDdEQ5r9yvftEfS-VX6G_hgaKrM
زغوان,بير مشارقه,"بيرمشارقه المحطه, تصرح",1845,699,73,38,,241,1,elected,جبر دريدي,,false,2023,27 ديسمبر 2023,3,بئر مشارقة,قرار الهيئة لمعتمدية بئر مشارقة__123__زغوان.PDF,1fio4hlDdEQ5r9yvftEfS-VX6G_hgaKrM
زغوان,بير مشارقه,بثر مشارقه يتقدم,5641,744,4,28,2,450,3,runoff,,false,false,2023,27 ديسمبر 2023,4,بئر مشارقة,قرار الهيئة لمعتمدية بئر مشارقة__123__زغوان.PDF,1fio4hlDdEQ5r9yvftEfS-VX6G_hgaKrM
زغوان,بير مشارقه,جبل الوسط يتقدم,4561,4,65,18,1,765,4,runoff,,false,false,2023,27 ديسمبر 2023,5,بئر مشارقة,قرار الهيئة لمعتمدية بئر مشارقة__123__زغوان.PDF,1fio4hlDdEQ5r9yvftEfS-VX6G_hgaKrM
زغوان,بير مشارقه,دلايل العروس»,708,230,7278,7,2,221,2,elected,الشادلي بن عمار,false,false,2023,27 ديسمبر 2023,6,بئر مشارقة,قرار الهيئة لمعتمدية بئر مشارقة__123__زغوان.PDF,1fio4hlDdEQ5r9yvftEfS-VX6G_hgaKrM
زغوان,بير مشارقه,"سمنجه, تصرح",2654,409,7,7,,397,2,elected,سلاف عياري,,false,2023,27 ديسمبر 2023,7,بئر مشارقة,قرار الهيئة لمعتمدية بئر مشارقة__123__زغوان.PDF,1fio4hlDdEQ5r9yvftEfS-VX6G_hgaKrM
زغوان,بير مشارقه,"عين الصفصاف,",1061,,6,,1,346,2,elected,طارق مبروك,,false,2023,27 ديسمبر 2023,8,بئر مشارقة,قرار الهيئة لمعتمدية بئر مشارقة__123__زغوان.PDF,1fio4hlDdEQ5r9yvftEfS-VX6G_hgaKrM
زغوان,بير مشارقه,"عين عسكر, تصرح",155113,491,7,5,7,10,1,elected,منتصر الهمامي,false,false,2023,27 ديسمبر 2023,9,بئر مشارقة,قرار الهيئة لمعتمدية بئر مشارقة__123__زغوان.PDF,1fio4hlDdEQ5r9yvftEfS-VX6G_hgaKrM
زغوان,زغوان,,,65,,,,0,0,,,,,2023,27 ديسمبر 2023,1,زغوان,قرار الهيئة لمعتمدية زغوان__125__زغوان.PDF,1Yr-0N1mNp_hXWmbvEXex10ERuN6vLHp-
زغوان,زغوان,العيثه - (زغوان) يتقدم,2223,461,,5,,419,4,,,,,2023,27 ديسمبر 2023,2,زغوان,قرار الهيئة لمعتمدية زغوان__125__زغوان.PDF,1Yr-0N1mNp_hXWmbvEXex10ERuN6vLHp-
زغوان,زغوان,"بيرحليمه, تصرح البييه",662,,7,27,4,720,3,elected,خليفه النفاتي,,false,2023,27 ديسمبر 2023,3,زغوان,قرار الهيئة لمعتمدية زغوان__125__زغوان.PDF,1Yr-0N1mNp_hXWmbvEXex10ERuN6vLHp-
زغوان,زغوان,جيمله,1473,4,0,2,2,42,1,,,true,false,2023,27 ديسمبر 2023,4,زغوان,قرار الهيئة لمعتمدية زغوان__125__زغوان.PDF,1Yr-0N1mNp_hXWmbvEXex10ERuN6vLHp-
زغوان,زغوان,زغوان الجنوبيه يتقدم,4440,597,568,21,15,561,3,runoff,,false,false,2023,27 ديسمبر 2023,5,زغوان,قرار الهيئة لمعتمدية زغوان__125__زغوان.PDF,1Yr-0N1mNp_hXWmbvEXex10ERuN6vLHp-
زغوان,زغوان,زغوان الشماليه يتقدم,10228,917,843,47,27,1050,5,,,true,false,2023,27 ديسمبر 2023,6,زغوان,قرار الهيئة لمعتمدية زغوان__125__زغوان.PDF,1Yr-0N1mNp_hXWmbvEXex10ERuN6vLHp-
زغوان,زغوان,زغوان المدينه يتقدم,4631,445,5,14,7,424,3,runoff,,false,false,2023,27 ديسمبر 2023,7,زغوان,قرار الهيئة لمعتمدية زغوان__125__زغوان.PDF,1Yr-0N1mNp_hXWmbvEXex10ERuN6vLHp-
زغوان,زغوان,مقرن,4464,1052,1,17,11,1024,2,elected,وليد شابي,false,false,2023,27 ديسمبر 2023,8,زغوان,قرار الهيئة لمعتمدية زغوان__125__زغوان.PDF,1Yr-0N1mNp_hXWmbvEXex10ERuN6vLHp-
زغوان,زغوان,وادي الرمل - (زغوان),1983,564,5,20,9,448,2,runoff,,false,false,2023,27 ديسمبر 2023,9,زغوان,قرار الهيئة لمعتمدية زغوان__125__زغوان.PDF,1Yr-0N1mNp_hXWmbvEXex10ERuN6vLHp-
زغوان,زغوان,"وادي الزيت, تصرح",77,76,709,4,,709,2,elected,سالم البرهومي,,true,2023,27 ديسمبر 2023,10,زغوان,قرار الهيئة لمعتمدية زغوان__125__زغوان.PDF,1Yr-0N1mNp_hXWmbvEXex10ERuN6vLHp-
زغوان,صواف,ا,,448,,,,0,0,,,,,2023,27 ديسمبر 2023,1,صواف,قرار الهيئة لمعتمدية صواف__121__زغوان.PDF,1W4ScuYW6b5JSFSbCHAPFynO7J5y4eqx_
زغوان,صواف,الحميره يتقدم اليها,,583,535,33,15,535,4,runoff,,true,true,2023,27 ديسمبر 2023,2,صواف,قرار الهيئة لمعتمدية صواف__121__زغوان.PDF,1W4ScuYW6b5JSFSbCHAPFynO7J5y4eqx_
زغوان,صواف,الدغافله الشرقيه,2103,559,29,24,6,329,3,runoff,,false,false,2023,27 ديسمبر 2023,3,صواف,قرار الهيئة لمعتمدية صواف__121__زغوان.PDF,1W4ScuYW6b5JSFSbCHAPFynO7J5y4eqx_
زغوان,صواف,الدغافله الغربيه,1050,8,,15,10,367,4,runoff,,,,2023,27 ديسمبر 2023,4,صواف,قرار الهيئة لمعتمدية صواف__121__زغوان.PDF,1W4ScuYW6b5JSFSbCHAPFynO7J5y4eqx_
زغوان,صواف,"صواف الشرقيه,",12,367,759,6,2,359,2,elected,سامي بوشريط,false,false,2023,27 ديسمبر 2023,5,صواف,قرار الهيئة لمعتمدية صواف__121__زغوان.PDF,1W4ScuYW6b5JSFSbCHAPFynO7J5y4eqx_
زغوان,صواف,صواف الغربيه,,47,,16,,422,3,elected,صالح بن سليمان,,,2023,27 ديسمبر 2023,6,صواف,قرار الهيئة لمعتمدية صواف__121__زغوان.PDF,1W4ScuYW6b5JSFSbCHAPFynO7J5y4eqx_
سليانة,الروحيه,,,715,,,,0,0,,,,,2023,27 ديسمبر 2023,1,الروحية,قرار الهيئة لمعتمدية الروحية__78__سليانة.PDF,1dRgYDWyGVDh6cs4bUDJs4B7PMUG1Yecc
سليانة,الروحيه,الجميلات يتقدم الها,1141,3794,73,9,2,383,4,runoff,,false,false,2023,27 ديسمبر 2023,2,الروحية,قرار الهيئة لمعتمدية الروحية__78__سليانة.PDF,1dRgYDWyGVDh6cs4bUDJs4B7PMUG1Yecc
سليانة,الروحيه,"الحبابسه الجنوبيه, تصرح",2195,,64,14,,352,3,elected,خالد حامد,,false,2023,27 ديسمبر 2023,3,الروحية,قرار الهيئة لمعتمدية الروحية__78__سليانة.PDF,1dRgYDWyGVDh6cs4bUDJs4B7PMUG1Yecc
سليانة,الروحيه,الحبابسه,,466,717,8,,253,2,elected,محمدالحبيب دغبوج,,false,2023,27 ديسمبر 2023,4,الروحية,قرار الهيئة لمعتمدية الروحية__78__سليانة.PDF,1dRgYDWyGVDh6cs4bUDJs4B7PMUG1Yecc
سليانة,الروحيه,الحميمه - (الروحيه)»,1334,304,,6,0,298,2,elected,حلمي الحمودي,,,2023,27 ديسمبر 2023,5,الروحية,قرار الهيئة لمعتمدية الروحية__78__سليانة.PDF,1dRgYDWyGVDh6cs4bUDJs4B7PMUG1Yecc
