constituency,rank,rank_printed,rank_check,list_name,votes,votes_read,share_pct,share_recomputed,share_check,constituency_valid_votes,total_matches_sum,source_pages
نابل 1,29,29,agree,قائمة عيش تونسي,3189,,2.64,2.64,agree,120850,1,11 12
نابل 1,30,30,agree,قائمة الحزب الاشتراكي الدستوري,1194,,0.99,0.99,agree,120850,1,11 12
نابل 1,31,31,agree,,761,,0.63,0.63,agree,120850,1,11 12
نابل 1,32,32,agree,قائمة حركة مشروع تونس,1459,,1.21,1.21,agree,120850,1,11 12
نابل 1,33,33,agree,قائمة الوطن القبلي,2250,,1.86,1.86,agree,120850,1,11 12
نابل 1,34,34,agree,قائمة من أجل تأسيس جديد,1391,,1.15,1.15,agree,120850,1,11 12
نابل 1,35,35,agree,قائمة ورقة قرطاج,475,,0.39,0.39,agree,120850,1,11 12
نابل 1,36,36,agree,القائمة المستقلة تونس الأعماق,293,,0.24,0.24,agree,120850,1,11 12
نابل 1,37,37,agree,قائمة فلوكة,211,,0.17,0.17,agree,120850,1,11 12
نابل 1,38,38,agree,قائمة نابل 1 للجميع,1367,,1.13,1.13,agree,120850,1,11 12
نابل 1,39,39,agree,قائمة الجبهة الشعبية,654,,0.54,0.54,agree,120850,1,11 12
نابل 1,40,40,agree,قائمة حركة الشعب,3878,,3.21,3.21,agree,120850,1,11 12
نابل 1,41,41,agree,قائمة التيار الديمقراطي,7172,,5.93,5.93,agree,120850,1,11 12
نابل 1,42,42,agree,قائمة نخدموا بلادنا,372,,0.31,0.31,agree,120850,1,11 12
نابل 1,43,43,agree,قائمة قلب تونس,18454,,15.27,15.27,agree,120850,1,11 12
نابل 1,44,44,agree,قائمة الشباب أملي,698,,0.58,0.58,agree,120850,1,11 12
نابل 1,45,45,agree,قائمة كلنا للوطن,427,,0.35,0.35,agree,120850,1,11 12
نابل 1,46,46,agree,قائمة حركة شباب تونس الوطني,513,,0.42,0.42,agree,120850,1,11 12
نابل 1,47,47,agree,قائمة نابل تجمعنا,881,,0.73,0.73,agree,120850,1,11 12
سوسة,1,1,agree,قائمة الجبية,2208,,1.28,1.28,agree,172296,1,13
سوسة,2,2,agree,قائمة الحزب الدستوري الحر,21317,,12.37,12.37,agree,172296,1,13
سوسة,3,3,agree,قائمة حزب تيّار المحبة,806,,0.47,0.47,agree,172296,1,13
سوسة,4,4,agree,قائمة الشباب يتحدى,2695,,1.56,1.56,agree,172296,1,13
سوسة,5,5,agree,قائمة سوسة للناس الكل,901,,0.52,0.52,agree,172296,1,13
سوسة,6,6,agree,قائمة حركة نداء تونس,1607,,0.93,0.93,agree,172296,1,13
سوسة,7,,unread,قائمة كلنا للوطن,2231,,1.29,1.29,agree,172296,1,13
سوسة,8,8,agree,قائمة مواطنون و نشارك,802,,0.47,0.47,agree,172296,1,13
سوسة,9,9,agree,القائمة المستقلة للنسور,773,,0.45,0.45,agree,172296,1,13
سوسة,10,10,agree,قائمة حزب حركة شباب تونس الوطي,1304,,0.76,0.76,agree,172296,1,13
سوسة,11,11,agree,قائمة التيار الديمقراطي,10407,,6.04,6.04,agree,172296,1,13
سوسة,12,12,agree,قائمة آفاق تونس,4405,,2.56,2.56,agree,172296,1,13
سوسة,13,13,agree,قائمة حركة تحيا تونس,9010,,5.23,5.23,agree,172296,1,13
سوسة,14,14,agree,قائمة البديل التونسي,7761,,4.5,4.5,agree,172296,1,13
سوسة,15,15,agree,قائمة قلب تونس,30451,,17.67,17.67,agree,172296,1,13
سوسة,16,16,agree,قائمة بني وطني,1081,,0.63,0.63,agree,172296,1,13
سوسة,17,17,agree,قائمة الاتحاد الديمقراطي الاجتماعي,862,,0.5,0.5,agree,172296,1,13
سوسة,18,18,agree,قائمة حركة مشروع تونس,781,,0.45,0.45,agree,172296,1,13
سوسة,19,19,agree,قائمة تونسنا الكل,259,,0.15,0.15,agree,172296,1,13
سوسة,20,20,agree,قائمة الاتحاد الشعبي الجمبوري,3448,,2.0,2.0,agree,172296,1,13
سوسة,21,21,agree,قائمة المزارعين,704,,0.41,0.41,agree,172296,1,13
سوسة,22,22,agree,,973,,0.56,0.56,agree,172296,1,13
سوسة,23,23,agree,قائمة عيش تونسي,2539,,1.47,1.47,agree,172296,1,13
سوسة,24,24,agree,القائمة المستقلة ربوع الخضراء,696,,0.4,0.4,agree,172296,1,13
سوسة,25,25,agree,قائمة منارة تونس,523,,0.3,0.3,agree,172296,1,13
سوسة,26,26,agree,قائمة الساحل الجديد,645,,0.37,0.37,agree,172296,1,13
سوسة,27,27,agree,قائمة حركة اليضة بسوسة,32013,,18.58,18.58,agree,172296,1,13
سوسة,28,28,agree,قائمة الشباب هو الحل,439,,0.25,0.25,agree,172296,1,13
سوسة,29,29,agree,قائمة التحالف من أجل تونس,1148,,0.67,0.67,agree,172296,1,13
سوسة,30,30,agree,قائمة النصر لتونس,305,,0.18,0.18,agree,172296,1,13
سوسة,31,31,agree,قائمة في خدمة سوسة,602,,0.35,0.35,agree,172296,1,13
سوسة,32,32,agree,قائمة الحزب الاشتراي الدستوري,913,,0.53,0.53,agree,172296,1,13
سوسة,33,33,agree,قائمة حزب الأمل,1742,,1.01,1.01,agree,172296,1,13
سوسة,34,34,agree,قائمة زهرة الساحل,297,,0.17,0.17,agree,172296,1,13
سوسة,35,35,agree,قائمة الوطن الجديد,740,,0.43,0.43,agree,172296,1,13
سوسة,36,36,agree,قائمة تونس أخرى,1477,,0.86,0.86,agree,172296,1,13
سوسة,37,37,agree,قائمة الجهة الشعبية,1161,,0.67,0.67,agree,172296,1,13
سوسة,38,38,agree,قائمة حركة هلموا لتونس,219,,0.13,0.13,agree,172296,1,13
سوسة,39,39,agree,قائمة حزب الخيار الثالث,183,,0.11,0.11,agree,172296,1,13
سوسة,40,40,agree,قائمة الود,2973,,1.73,1.73,agree,172296,1,13
سوسة,41,41,agree,قائمة الحزب الاشتراي,319,,0.19,0.19,agree,172296,1,13
سوسة,42,42,agree,,2525,,1.47,1.47,agree,172296,1,13
سوسة,43,43,agree,قائمة ائتلاف الكرامة,9525,,5.53,5.53,agree,172296,1,13
سوسة,44,44,agree,,1450,,0.84,0.84,agree,172296,1,13
سوسة,45,45,agree,قائمة أمل و عمل المستقلة,3300,,1.92,1.92,agree,172296,1,13
سوسة,46,46,agree,قائمة التحالف الاجتماعي بسوسة,436,,0.25,0.25,agree,172296,1,13
سوسة,47,47,agree,قائمة فلإحتنا أولا,529,,0.31,0.31,agree,172296,1,13
سوسة,48,48,agree,قائمة إذا الشعب يوما أراد الحياة,126,,0.07,0.07,agree,172296,1,13
سوسة,49,49,agree,قائمة نسمة سوسة,685,,,0.4,differ,172296,1,13
املهدية,1,1,agree,قائمة الجهة,912,,0.92,0.92,agree,99415,1,14 15
املهدية,2,2,agree,قائمة حزب التحالف من أجل تونس,743,,0.75,0.75,agree,99415,1,14 15
املهدية,3,3,agree,قائمة حزب تيّار المحبة,1296,,1.3,1.3,agree,99415,1,14 15
املهدية,4,4,agree,قائمة الحزب الدستوري الحر,6550,,6.59,6.59,agree,99415,1,14 15
املهدية,5,5,agree,قائمة آفاق تونس,3810,,3.83,3.83,agree,99415,1,14 15
املهدية,6,6,agree,,1371,,1.38,1.38,agree,99415,1,14 15
املهدية,7,7,agree,قائمة حركة الشعب,3163,,3.18,3.18,agree,99415,1,14 15
املهدية,8,8,agree,قائمة التيار الديمقراطي,4583,,4.61,4.61,agree,99415,1,14 15
املهدية,9,9,agree,قائمة العبور,1329,,1.34,1.34,agree,99415,1,14 15
املهدية,10,10,agree,قائمة النصر لتونس,302,,0.3,0.3,agree,99415,1,14 15
املهدية,11,11,agree,قائمة حركة مشروع تونس,983,,0.99,0.99,agree,99415,1,14 15
املهدية,12,12,agree,قائمة مستقبل أفضل,1741,,1.75,1.75,agree,99415,1,14 15
املهدية,13,13,agree,قائمة الاتحاد الديمقراطي الاجتماعي,2085,,2.1,2.1,agree,99415,1,14 15
املهدية,14,14,agree,قائمة نضال كريم دكتور في الحقوق,293,,0.29,0.29,agree,99415,1,14 15
املهدية,15,15,agree,قائمة قلب تونس,16475,,16.57,16.57,agree,99415,1,14 15
املهدية,16,16,agree,قائمة حزب حركة شباب تونس الوطني,715,,0.72,0.72,agree,99415,1,14 15
املهدية,17,17,agree,قائمة أمل و عمل المستقلة,1186,,1.19,1.19,agree,99415,1,14 15
املهدية,18,18,agree,,843,,0.85,0.85,agree,99415,1,14 15
املهدية,19,19,agree,قائمة كلنا للوطن,1470,,1.48,1.48,agree,99415,1,14 15
املهدية,20,20,agree,قائمة حركة هلموا لتونس,155,,0.16,0.16,agree,99415,1,14 15
املهدية,21,21,agree,قائمة حركة نداء تونبس,1797,,1.81,1.81,agree,99415,1,14 15
املهدية,22,22,agree,قائمة الفلاإحة هي الحل,1083,,1.09,1.09,agree,99415,1,14 15
املهدية,23,23,agree,قائمة حزب حركة الشباب نحن لها,534,,0.54,0.54,agree,99415,1,14 15
املهدية,24,24,agree,قائمة عيش تونبسي,1339,,1.35,1.35,agree,99415,1,14 15
املهدية,25,25,agree,قائمة ائتلاف الكرامة,5578,,5.61,5.61,agree,99415,1,14 15
املهدية,26,26,agree,قائمة تونس متاعنا,554,,0.56,0.56,agree,99415,1,14 15
املهدية,27,27,agree,قائمة بني وطني,439,,0.44,0.44,agree,99415,1,14 15
املهدية,28,28,agree,قائمة التحدّي,656,,0.66,0.66,agree,99415,1,14 15
املهدية,29,29,agree,قائمة حزب العدالة والتنمية,376,,0.38,0.38,agree,99415,1,14 15
املهدية,30,30,agree,قائمة البديل التونسي,2168,,2.18,2.18,agree,99415,1,14 15
املهدية,31,31,agree,قائمة الشموخ,484,,0.49,0.49,agree,99415,1,14 15
املهدية,32,32,agree,قائمة الفعل و الطموح,847,,0.85,0.85,agree,99415,1,14 15
املهدية,33,33,agree,قائمة حزب الأمل,2547,,2.56,2.56,agree,99415,1,14 15
املهدية,34,34,agree,قائمة الحزب الاشتراكي الدستوري,2288,,2.3,2.3,agree,99415,1,14 15
املهدية,35,35,agree,قائمة أبناء الشعب العامل,609,,0.61,0.61,agree,99415,1,14 15
املهدية,36,36,agree,قائمة معا نستطيع,199,,0.2,0.2,agree,99415,1,14 15
املهدية,37,37,agree,قائمة صوت الأرياف,1972,,1.98,1.98,agree,99415,1,14 15
املهدية,38,38,agree,اام حوب لكلل اللشرالي من لجل,1311,,1.32,1.32,agree,99415,1,14 15
املهدية,39,39,agree,قائمة المستقلون الديمقراطيون,243,,0.24,0.24,agree,99415,1,14 15
املهدية,40,40,agree,قائمة حركة تحيا تونس,2366,,2.38,2.38,agree,99415,1,14 15
املهدية,41,41,agree,قائمة حزب حركة أوفياء للوطن,532,,0.54,0.54,agree,99415,1,14 15
املهدية,42,42,agree,قائمة الجهة الشعبية,1860,,1.87,1.87,agree,99415,1,14 15
املهدية,43,43,agree,قائمة الوطن الجديد,409,,0.41,0.41,agree,99415,1,14 15
املهدية,44,44,agree,,1444,,1.45,1.45,agree,99415,1,14 15
املهدية,45,45,agree,قائمة حركة الهضة بالمهدية,16632,,16.73,16.73,agree,99415,1,14 15
املهدية,46,46,agree,قائمة شباب المهدية,482,,0.48,0.48,agree,99415,1,14 15
املهدية,47,47,agree,قائمة الوفاق,254,,0.26,0.26,agree,99415,1,14 15
املهدية,48,48,agree,القائمة المستقلة شبابنا,407,,0.41,0.41,agree,99415,1,14 15
