governorate_ar,constituency_ar,imada_ar,adm4_pcode,adm4_name_ar,adm4_name,adm3_pcode,delegation_name,governorate_name,lat,lon,area_sqkm,registry_voters,match_score,match_method,match_scope
القصرين,ماجل بالعباس - فريانة,صولة,TN426356,صولة,Soula,TN4263,Majel Belabbes,Kassérine,34.82409144,8.43583092,143.775029,3969,1.0000,scoped,constituency
القصرين,ماجل بالعباس - فريانة,عبد العظيم,TN426262,عبد العظيم,Abdeladhim,TN4262,Feriana,Kassérine,35.19116945,8.56025941,119.665596,581,1.0000,scoped,constituency
القصرين,ماجل بالعباس - فريانة,فريانة,TN426251,فريانة,Feriana,TN4262,Feriana,Kassérine,34.96014709,8.58660015,11.351226,10123,1.0000,scoped,constituency
القصرين,ماجل بالعباس - فريانة,قارة النعام,TN426257,قارة النعام,Garet En-Naam,TN4262,Feriana,Kassérine,35.03449593,8.52997814,120.211764,3023,1.0000,scoped,constituency
القصرين,ماجل بالعباس - فريانة,قروع الجدرة,TN426357,قروع الجدرة,Groua El Jedra,TN4263,Majel Belabbes,Kassérine,34.82088894,8.66534491,148.941542,1056,1.0000,scoped,constituency
القصرين,ماجل بالعباس - فريانة,ماجل بلعباس الجنوبية,TN426352,ماجل بالعباس الجنوبية,Majel Bel Abbes Sud,TN4263,Majel Belabbes,Kassérine,34.68801343,8.56452766,155.645600,2616,0.9730,scoped,constituency
القصرين,ماجل بالعباس - فريانة,ماجل بلعباس الشمالية,TN426351,ماجل بالعباس الشمالية,Majel Bel Abbes Nord,TN4263,Majel Belabbes,Kassérine,34.80411803,8.55542272,80.689819,6294,0.9730,scoped,constituency
القصرين,ماجل بالعباس - فريانة,هنشير أم الخير,TN426355,هنشير أم الخير,Henchir Oum El Khir,TN4263,Majel Belabbes,Kassérine,34.77641268,8.75206114,73.759608,506,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,البحاير,TN415561,البحاير,El Behair,TN4155,Oueslatia,Kairouan,35.85590626,9.55120682,75.041592,2216,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,الدخيلة,TN415455,الدخيلة,Ed-Dekhila,TN4154,Sbikha,Kairouan,35.85473304,9.99092315,91.688583,3418,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,الذريعات,TN415456,الدريعات,Ed-Dheriaat,TN4154,Sbikha,Kairouan,35.96685243,10.12809702,106.954844,7046,0.8750,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,السبيخة المركز,TN415451,السبيخة المركز,Sbikha Centre,TN4154,Sbikha,Kairouan,35.95113469,10.01868644,24.452385,8990,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,الشرفة,TN415462,الشرفة,Ech-Chorfa,TN4154,Sbikha,Kairouan,35.83624151,9.89733411,85.442963,2034,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,الشقافية,TN415463,الشقافية,Chogafia,TN4154,Sbikha,Kairouan,35.90374039,9.85132444,90.403767,2933,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,العلم,TN415458,العلم,El Alam,TN4154,Sbikha,Kairouan,35.86837382,10.09689929,144.086182,3825,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,العويثة,TN415460,العويثة,El Aouitha,TN4154,Sbikha,Kairouan,36.00468230,10.22892530,52.992247,5248,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,الفريوات,TN415453,الفريوات,El Friouet,TN4154,Sbikha,Kairouan,35.99204137,9.98002858,53.135645,2594,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,القطيفة,TN415459,القطيفة,El Katifa,TN4154,Sbikha,Kairouan,35.91967381,10.12548586,57.296104,1349,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,القفي,TN415457,القفى,El Gfi,TN4154,Sbikha,Kairouan,36.08672967,10.17692270,64.752340,3740,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,المنزل,TN415554,المنزل,El Menzel,TN4155,Oueslatia,Kairouan,35.75907626,9.56063116,103.924096,1501,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,الوسلاتية الشرقية,TN415552,الوسلاتية الشرقية,El Ooueslatia Est,TN4155,Oueslatia,Kairouan,35.85330899,9.60666079,11.265813,2455,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,الوسلاتية الغربية,TN415553,الوسلاتية الغربية,El Ooueslatia Ouest,TN4155,Oueslatia,Kairouan,35.84962984,9.58655846,0.694844,7325,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,جبل الريحان,TN415558,جبل الريحان,Djebel Erreihane,TN4155,Oueslatia,Kairouan,35.79749709,9.65771264,71.938864,1462,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,جبل السرج,TN415555,جبل السرج,Djebel Essarj,TN4155,Oueslatia,Kairouan,35.93414173,9.60190420,91.762111,3033,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,جبل وسلات,TN415557,جبل وسلات,Djebel Oouestat,TN4155,Oueslatia,Kairouan,35.78525592,9.73041837,100.437022,1767,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,زغدود,TN415556,زغدود,Zaghdoud,TN4155,Oueslatia,Kairouan,35.91390074,9.71735600,176.327437,2286,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,سرديانة,TN415464,سرديانة,Serdiania,TN4154,Sbikha,Kairouan,35.92920393,9.95194066,51.619734,2378,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,سيدي مسعود,TN415454,سيدي مسعود,Sidi Messaoud,TN4154,Sbikha,Kairouan,36.01035646,9.88178685,116.150591,4103,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,سيسب,TN415461,سيسب,Sisseb,TN4154,Sbikha,Kairouan,35.98895217,10.18101396,53.613462,3552,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,عين بومرة,TN415452,عين بومرة,Ain Bou Morra,TN4154,Sbikha,Kairouan,35.96766339,9.93618321,32.236860,2366,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,عين جلولة,TN415559,عين جلولة,Ain Djeloula,TN4155,Oueslatia,Kairouan,35.79865818,9.80281336,95.295678,4403,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,معروف,TN415551,معروف,Maarouf,TN4155,Oueslatia,Kairouan,36.00571178,9.70001470,103.990275,2361,1.0000,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,وادي الخريوع,TN415465,واد الخريوع,Oued El Khraouia,TN4154,Sbikha,Kairouan,36.06225644,10.09158269,33.391351,1879,0.9524,scoped,constituency
القيروان,السبيخة - الوسلاتية - عين جلولة,وادي القصب,TN415560,وادي القصب,Oued El Ksab,TN4155,Oueslatia,Kairouan,36.05818669,9.76979175,81.786379,1660,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,أولاد خلف اللّه,TN415658,أولاد خلف الله,Ouled Khalfallah,TN4156,Haffouz,Kairouan,35.51668697,9.78323236,55.270691,2025,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,الجواودة,TN415352,الجواودة,Jaouaouda,TN4153,Chebika,Kairouan,35.68858162,9.91270628,64.904096,3659,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,الحوفية,TN415655,الحوفية,El Houfia,TN4156,Haffouz,Kairouan,35.62163061,9.76724213,95.059686,4215,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,الرويسات,TN415354,الرويسات,Errouisset,TN4153,Chebika,Kairouan,35.76722130,9.91060640,119.432736,2100,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,الشبيكة,TN415351,الشبيكة,Echbika,TN4153,Chebika,Kairouan,35.62494939,9.90639061,85.408023,7596,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,الشريشيرة,TN415656,الشريشيرة,Cherichira,TN4156,Haffouz,Kairouan,35.69011632,9.78006605,120.596603,3406,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,العوامرية,TN415353,العوامرية,El Aouamria,TN4153,Chebika,Kairouan,35.67431906,9.98486254,25.767558,3244,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,العين البيضاء,TN415654,العين البيضاء,El Ain El Beidha,TN4156,Haffouz,Kairouan,35.49918958,9.71214232,74.978030,6613,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,الكرمة,TN415358,الكرمة,El Karma,TN4153,Chebika,Kairouan,35.54237668,9.82048972,68.848965,2284,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,حفوز المركز,TN415651,حفوز المركز,Hafouz Centre,TN4156,Haffouz,Kairouan,35.63446360,9.68558555,27.091018,9889,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,خيط الوادي,TN415652,خيط الوادي,Khit El Oued,TN4156,Haffouz,Kairouan,35.71765110,9.63027093,103.702656,5146,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,سيدي علي بن سالم,TN415356,سيدي علي بن سالم,Sidi Ali Ben Salem,TN4153,Chebika,Kairouan,35.57761477,9.89499838,30.318474,2471,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,طرزة الجنوبية,TN415657,طرزة الجنوبية,Traza Sud,TN4156,Haffouz,Kairouan,35.53806195,9.63332214,77.550918,2206,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,عبيدة,TN415355,عبيدة,Abida,TN4153,Chebika,Kairouan,35.57402616,10.00199148,73.149605,4404,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,هماد,TN415357,هماد,Hammed,TN4153,Chebika,Kairouan,35.52716641,9.90205412,44.800117,2338,1.0000,scoped,constituency
القيروان,الشبيكة - حفوز,وادي الجباس,TN415653,وادي الجباس,Oued El Jabbes,TN4156,Haffouz,Kairouan,35.62976439,9.64672435,57.059319,1971,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,أحواز الحاجب,TN415852,أحواز الحاجب,Ahouaz El Hajeb,TN4158,Hajeb El Ayoun,Kairouan,35.34879820,9.52804883,46.048638,1637,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,أولاد عمر,TN415758,أولاد عمر,Ouled Amor,TN4157,Alaa,Kairouan,35.67052917,9.52185493,25.328564,2008,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,الحاجب المركز,TN415851,الحاجب المركز,El Hajeb Centre,TN4158,Hajeb El Ayoun,Kairouan,35.39810434,9.53538783,14.172673,9922,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,الرحيمة,TN415859,الرحيمة,Errehima,TN4158,Hajeb El Ayoun,Kairouan,35.47563193,9.62944115,52.261691,2291,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,السرجة,TN415854,السرجة,Esserja,TN4158,Hajeb El Ayoun,Kairouan,35.53854269,9.45615038,50.901799,2905,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,الشواشي,TN415853,الشواشي,Chaouachi,TN4158,Hajeb El Ayoun,Kairouan,35.53212814,9.52328962,87.591662,2964,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,العلا,TN415751,العلا,El Alaa,TN4157,Alaa,Kairouan,35.62522866,9.59111209,23.684760,6825,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,الغويبة,TN415857,الغويبة,El Ghouiba,TN4158,Hajeb El Ayoun,Kairouan,35.37181898,9.57932285,37.420113,3158,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,القطار,TN415753,القطار,El Guettar,TN4157,Alaa,Kairouan,35.61953852,9.52111591,19.383414,3000,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,القنطرة,TN415855,القنطرة,El Kantra,TN4158,Hajeb El Ayoun,Kairouan,35.44792536,9.51207126,39.156343,1706,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,المساعيد,TN415752,المساعيد,El Messaid,TN4157,Alaa,Kairouan,35.70882097,9.49091816,49.336181,2693,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,الهدايا,TN415856,الهدايا,El Hadaya,TN4158,Hajeb El Ayoun,Kairouan,35.42780072,9.63872747,106.498825,2468,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,صيادة الجنوبية,TN415757,صيادة الجنوبية,Sayada Sud,TN4157,Alaa,Kairouan,35.61900096,9.39210689,52.843372,1687,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,صيادة الشمالية,TN415756,صيادة الشمالية,Sayada Nord,TN4157,Alaa,Kairouan,35.67304144,9.34292666,60.006999,2013,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,طرزة الشمالية,TN415759,طرزة الشمالية,Tarza Nord,TN4157,Alaa,Kairouan,35.56506983,9.57493169,53.867620,2422,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,مسيوتة النقاز,TN415755,مسيوتة النقاز,Messiouta Ennaguaz,TN4157,Alaa,Kairouan,35.63498167,9.47578095,43.075629,2340,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,مسيوتة الهناشير,TN415754,مسيوتة الهناشير,Messiouta El Hanachir,TN4157,Alaa,Kairouan,35.66415449,9.42530323,33.767433,1850,1.0000,scoped,constituency
القيروان,العلاء - حاجب العيون,وادي الحجل,TN415858,وادي الحجل,Oued El Hajel,TN4158,Hajeb El Ayoun,Kairouan,35.31385728,9.63448364,148.886395,3334,1.0000,scoped,constituency
القيروان,القيروان الجنوبية,أولاد نهار,TN415258,أولاد نهار,Ouled Nhar,TN4152,Kairouan Sud,Kairouan,35.64455865,10.22402026,50.732246,1956,1.0000,scoped,constituency
القيروان,القيروان الجنوبية,التبان,TN415257,التبان,Ettaen,TN4152,Kairouan Sud,Kairouan,35.65991099,10.11480612,4.252668,5664,1.0000,scoped,constituency
القيروان,القيروان الجنوبية,الحمام,TN415264,الحمام,El Hammam,TN4152,Kairouan Sud,Kairouan,35.51114991,9.98666476,37.131351,3275,1.0000,scoped,constituency
القيروان,القيروان الجنوبية,الخزازية,TN415259,الخزازية,Khazazia,TN4152,Kairouan Sud,Kairouan,35.61300257,10.22771105,42.929937,3742,1.0000,scoped,constituency
القيروان,القيروان الجنوبية,الخضراء,TN415263,الخضراء,El Khadra,TN4152,Kairouan Sud,Kairouan,35.47911197,9.96718598,22.514191,1642,1.0000,scoped,constituency
القيروان,القيروان الجنوبية,القبلية الجنوبية,TN415253,القبلية الجنوبية,Keblia Sud,TN4152,Kairouan Sud,Kairouan,35.65880576,10.10220115,2.735668,8839,1.0000,scoped,constituency
القيروان,القيروان الجنوبية,المخصومة,TN415260,المخصومة,El Makhsouma,TN4152,Kairouan Sud,Kairouan,35.57282797,10.20622613,42.418472,2512,1.0000,scoped,constituency
القيروان,القيروان الجنوبية,المنصورة الجنوبية,TN415252,المنصورة الجنوبية,Elmansoura Sud,TN4152,Kairouan Sud,Kairouan,35.65501841,10.09244925,2.058028,19120,1.0000,scoped,constituency
القيروان,القيروان الجنوبية,المنصورة الشمالية,TN415251,المنصورة الشمالية,Elmansoura Nord,TN4152,Kairouan Sud,Kairouan,35.66028619,10.08204530,2.638456,12889,1.0000,scoped,constituency
القيروان,القيروان الجنوبية,النبش,TN415261,النبش,El Nebech,TN4152,Kairouan Sud,Kairouan,35.51059722,10.20775141,44.643012,2438,1.0000,scoped,constituency
