bureau_code,isie_code,governorate_ar,delegation_ar_published,delegation_ar,governorate_name,delegation_name,id_delegation,label_change
20030710401,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030710402,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030710403,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030710404,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030810101,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030810201,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030810301,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030810401,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030810402,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030810501,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030910201,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030910301,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20030910401,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031010101,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031010201,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031010202,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031110101,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031110201,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031110301,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031110401,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031110501,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031110502,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031110601,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031110701,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031110801,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031110802,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031210101,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031210103,2003,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20031210201,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031210202,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031210301,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031210401,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031210501,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031210601,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031310101,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031310201,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20031310202,2003,المنستير,المكنين,المكنين,Monastir,Moknine,3258,
20040110101,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040110102,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040110201,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040110202,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040110203,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040110301,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040110302,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040210101,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040210102,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040210103,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040210201,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040210202,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040210301,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040210302,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040210401,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040210402,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040210403,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040310101,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040310102,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040310103,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040310201,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040310202,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040310203,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040310204,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040410101,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040410201,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040410202,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040410203,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040410204,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040410205,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040410206,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040510101,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040510102,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040510103,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040510201,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040510202,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040510203,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040510204,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610101,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610102,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610103,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610104,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610105,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610106,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610201,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610202,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610203,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610301,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610302,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610303,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610304,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610305,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040610306,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040710101,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040710102,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040710103,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040710104,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040710201,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040710202,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040710203,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040810101,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040810102,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040810201,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910101,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910102,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910103,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910104,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910105,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910106,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910107,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910201,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910202,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910203,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910204,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910205,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910301,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20040910302,2004,المنستير,المنستير,المنستير,Monastir,Monastir,3251,
20050110101,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050110102,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050110201,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050110202,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050110203,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050110204,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050110301,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050110302,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050110303,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050110401,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050210101,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050210102,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050210103,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050210201,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050210202,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050310101,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050410101,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20050510101,2005,المنستير,الوردانين,الوردانين,Monastir,Ouerdanine,3252,
20060110101,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060110102,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060210101,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060210102,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060210201,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060310101,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060310102,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060310103,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060310201,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060310202,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060410101,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060410201,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060410202,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060410203,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060510101,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060510201,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060510202,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060510301,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060510302,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060510303,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060510304,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060510305,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060510306,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20060610101,2006,المنستير,بنبلة,بنبلة,Monastir,Bembla,3257,
20070110101,2007,المنستير,بني حسان,بني حسان,Monastir,Beni Hassen,3255,
20070210101,2007,المنستير,بني حسان,بني حسان,Monastir,Beni Hassen,3255,
20070210201,2007,المنستير,بني حسان,بني حسان,Monastir,Beni Hassen,3255,
20070210202,2007,المنستير,بني حسان,بني حسان,Monastir,Beni Hassen,3255,
20070310101,2007,المنستير,بني حسان,بني حسان,Monastir,Beni Hassen,3255,
20070310102,2007,المنستير,بني حسان,بني حسان,Monastir,Beni Hassen,3255,
20070410101,2007,المنستير,بني حسان,بني حسان,Monastir,Beni Hassen,3255,
20070410102,2007,المنستير,بني حسان,بني حسان,Monastir,Beni Hassen,3255,
20070410103,2007,المنستير,بني حسان,بني حسان,Monastir,Beni Hassen,3255,
20070410104,2007,المنستير,بني حسان,بني حسان,Monastir,Beni Hassen,3255,
20070510101,2007,المنستير,بني حسان,بني حسان,Monastir,Beni Hassen,3255,
20080110101,2008,المنستير,جمال,جمال,Monastir,Jammel,3256,
20080210101,2008,المنستير,جمال,جمال,Monastir,Jammel,3256,
20080310101,2008,المنستير,جمال,جمال,Monastir,Jammel,3256,
20080410101,2008,المنستير,جمال,جمال,Monastir,Jammel,3256,
20080410102,2008,المنستير,جمال,جمال,Monastir,Jammel,3256,
20080510101,2008,المنستير,جمال,جمال,Monastir,Jammel,3256,
20080510201,2008,المنستير,جمال,جمال,Monastir,Jammel,3256,
20080510202,2008,المنستير,جمال,جمال,Monastir,Jammel,3256,
20080510203,2008,المنستير,جمال,جمال,Monastir,Jammel,3256,
20080510301,2008,المنستير,جمال,جمال,Monastir,Jammel,3256,
