bureau_code,reps_rows_filled,rep_row1,rep_row2,rep_row3,row1_score,row2_score,row3_score,register_cc,row_shift
01100910102,1,1,0,0,0.11213,0.00000,0.00000,0.9433,-1
01100910103,1,1,0,0,0.11845,0.00000,0.00000,0.9194,-1
01100910201,0,0,0,0,0.00000,0.00000,0.00000,0.9189,1
01100910202,1,1,0,0,0.05708,0.00000,0.00000,0.9248,-1
01100910203,1,1,0,0,0.08612,0.00000,0.00000,0.9744,-2
01100910204,0,0,0,0,0.00000,0.00000,0.00000,0.9491,3
01100910205,0,0,0,0,0.00000,0.00000,0.00000,0.7966,0
01101010101,1,1,0,0,0.09795,0.00000,0.00000,0.9282,2
01110110101,1,1,0,0,0.07973,0.00000,0.00000,0.9369,1
01110210101,1,1,0,0,0.14725,0.00000,0.00000,0.9787,1
01110210102,0,0,0,0,0.00000,0.00000,0.00000,0.9764,-1
01110210104,1,1,0,0,0.04318,0.00000,0.00000,0.9713,0
01110210105,0,0,0,0,0.00000,0.00000,0.00000,0.9704,0
01110210201,1,1,0,0,0.09955,0.00000,0.00000,0.5415,12
01110210202,2,1,1,0,0.01591,0.01364,0.00682,0.9762,0
01110210203,0,0,0,0,0.00000,0.00000,0.00000,0.9556,0
01110210204,2,1,1,0,0.10909,0.05467,0.00000,0.9759,-1
01110210301,1,1,0,0,0.09339,0.00000,0.00000,0.9662,-1
01110210302,1,1,0,0,0.09112,0.00000,0.00000,0.9795,1
01110210303,0,0,0,0,0.00000,0.00000,0.00000,0.9634,-1
01110210304,0,0,0,0,0.00000,0.00000,0.00000,0.9845,-1
01110210305,0,0,0,0,0.00000,0.00000,0.00000,0.9838,-1
01110210401,0,0,0,0,0.00000,0.00000,0.00000,0.8853,5
01110310101,1,1,0,0,0.06150,0.00000,0.00000,0.9510,1
01110310102,0,0,0,0,0.00000,0.00000,0.00000,0.9723,-1
01110310103,0,0,0,0,0.00000,0.00000,0.00000,0.9783,-1
01110310201,0,0,0,0,0.00000,0.00000,0.00000,0.9204,2
01110310202,1,1,0,0,0.03774,0.00000,0.00000,0.9138,3
01110410101,0,0,0,0,0.00000,0.00000,0.00000,0.9530,0
01110410102,0,0,0,0,0.00000,0.00000,0.00000,0.9684,1
01110410103,0,0,0,0,0.00000,0.00000,0.00000,0.8735,4
01110410104,0,0,0,0,0.00000,0.00000,0.00000,0.9774,0
01110410105,0,0,0,0,0.00000,0.00000,0.00000,0.8733,2
01110410201,0,0,0,0,0.00000,0.00000,0.00000,0.9797,1
01110410202,1,1,0,0,0.13864,0.00000,0.00000,0.9781,1
01110410203,0,0,0,0,0.00000,0.00000,0.00000,0.9757,1
01110410301,0,0,0,0,0.00000,0.00000,0.00000,0.9551,1
01110510101,0,0,0,0,0.00000,0.00000,0.00000,0.9781,-1
01110510102,0,0,0,0,0.00000,0.00000,0.00000,0.9628,1
01110510103,0,0,0,0,0.00000,0.00000,0.00000,0.9726,1
01110510104,1,1,0,0,0.05896,0.00000,0.00000,0.9715,0
01110510201,0,0,0,0,0.00000,0.00000,0.00000,0.9838,-2
01110510202,0,0,0,0,0.00000,0.00000,0.00000,0.9608,0
01120110101,0,0,0,0,0.00000,0.00000,0.00000,0.9653,1
01120210101,0,0,0,0,0.00000,0.00000,0.00000,0.9173,3
01120210102,1,1,0,0,0.10478,0.00000,0.00000,0.9583,1
01120210103,2,1,1,0,0.03774,0.05366,0.00000,0.8694,3
01120210104,1,1,0,0,0.05660,0.00000,0.00000,0.9389,1
01120210105,0,0,0,0,0.00000,0.00000,0.00000,0.9632,0
01120210106,0,0,0,0,0.00000,0.00000,0.00000,0.9409,3
01120210107,1,1,0,0,0.17211,0.00000,0.00000,0.5368,11
01120210108,0,0,0,0,0.00000,0.00000,0.00000,0.9058,3
01120210109,1,1,0,0,0.09868,0.00000,0.00000,0.9289,2
01120210110,0,0,0,0,0.00000,0.00000,0.00000,0.9215,3
01120210111,0,0,0,0,0.00000,0.00000,0.00000,0.9717,0
01120210112,0,0,0,0,0.00000,0.00000,0.00000,0.9784,0
01120210113,0,0,0,0,0.00000,0.00000,0.00000,0.9600,1
01120310101,2,1,0,1,0.17312,0.00000,0.08428,0.9591,1
01120310102,0,0,0,0,0.00000,0.00000,0.00000,0.9688,1
01120310103,0,0,0,0,0.00000,0.00000,0.00000,0.9619,0
01120310104,0,0,0,0,0.00000,0.00000,0.00000,0.9932,-1
01120410101,0,0,0,0,0.00000,0.00000,0.00000,0.9758,0
01120410102,1,1,0,0,0.09091,0.00000,0.00000,0.8654,4
01120410201,1,1,0,0,0.10746,0.00000,0.00000,0.9703,1
01120410202,0,0,0,0,0.00000,0.00000,0.00000,0.9673,2
01120510101,0,0,0,0,0.00000,0.00000,0.00000,0.9710,1
01120510102,2,1,1,0,0.10849,0.07289,0.00000,0.9584,1
01120510103,0,0,0,0,0.00000,0.00000,0.00000,0.9578,1
01120510201,0,0,0,0,0.00000,0.00000,0.00000,0.9738,1
01120510202,0,0,0,0,0.00000,0.00000,0.00000,0.9740,1
01120610101,0,0,0,0,0.00000,0.00000,0.00000,0.9730,1
01120610102,1,1,0,0,0.04328,0.00000,0.00000,0.9147,3
01120610103,1,1,0,0,0.08636,0.00000,0.00000,0.9367,2
01121110301,1,1,0,0,0.08200,0.00000,0.00000,0.9155,1
01130110101,0,0,0,0,0.00000,0.00000,0.00232,0.9591,1
01130110102,0,0,0,0,0.00000,0.00000,0.00000,0.7696,6
01130110103,0,0,0,0,0.00000,0.00000,0.00000,0.9535,-1
01130110104,0,0,0,0,0.00000,0.00000,0.00000,0.9605,-2
01130110105,0,0,0,0,0.00000,0.00000,0.00000,0.9590,-2
01130210101,0,0,0,0,0.00000,0.00000,0.00000,0.9288,-2
01130210102,0,0,0,0,0.00000,0.00000,0.00000,0.9465,-1
01130210103,0,0,0,0,0.00000,0.00000,0.00000,0.7882,0
01130210104,0,0,0,0,0.00000,0.00000,0.00000,0.9474,0
01130210105,0,0,0,0,0.00000,0.00000,0.00000,0.9477,-3
01130310101,0,0,0,0,0.00000,0.00000,0.00000,0.9779,-2
01130410101,0,0,0,0,0.00000,0.00000,0.00000,0.9757,-2
01130510101,0,0,0,0,0.00000,0.00000,0.00000,0.9189,0
01130510102,0,0,0,0,0.00000,0.00000,0.00000,0.9577,1
01130510103,0,0,0,0,0.00000,0.00000,0.00000,0.9404,3
01130610101,1,1,0,0,0.10769,0.00000,0.00000,0.9260,2
01130610102,0,0,0,0,0.00000,0.00000,0.00000,0.9008,2
01130610103,1,1,0,0,0.02370,0.00000,0.00000,0.9694,0
01130610104,0,0,0,0,0.00000,0.00000,0.00000,0.8276,2
01130610105,0,0,0,0,0.00000,0.00000,0.00000,0.9621,-1
01130610106,0,0,0,0,0.00000,0.00000,0.00000,0.9608,1
01130610201,0,0,0,0,0.00000,0.00000,0.00000,0.8837,0
01130610202,1,1,0,0,0.07565,0.00000,0.00000,0.9286,-2
01130610203,0,0,0,0,0.00000,0.00000,0.00000,0.9238,1
01130610204,0,0,0,0,0.00000,0.00000,0.00000,0.9331,-2
01130710101,0,0,0,0,0.00000,0.00000,0.00000,0.9782,1
01130710102,0,0,0,0,0.00000,0.00000,0.00000,0.7609,2
01130810101,0,0,0,0,0.00000,0.00000,0.00000,0.9737,0
01130810102,0,0,0,0,0.00000,0.00000,0.00000,0.9724,1
01130810103,0,0,0,0,0.00000,0.00000,0.00000,0.9500,0
01130810104,0,0,0,0,0.00000,0.00000,0.00000,0.9752,-1
01130810105,0,0,0,0,0.00000,0.00000,0.00000,0.9190,4
01140110101,0,0,0,0,0.00000,0.00000,0.00000,0.9743,1
01140110102,0,0,0,0,0.00000,0.00000,0.00000,0.9802,0
01140110103,1,1,0,0,0.05000,0.00000,0.00000,0.9818,2
01140110104,1,1,0,0,0.14588,0.00000,0.00219,0.9749,2
01140110105,0,0,0,0,0.00000,0.00000,0.00000,0.9808,1
01140110106,0,0,0,0,0.00000,0.00000,0.00000,0.9792,0
01140110107,0,0,0,0,0.00000,0.00000,0.00000,0.9778,1
01140210101,1,1,0,0,0.14318,0.00000,0.00000,0.9809,2
01140310101,1,1,0,0,0.09112,0.00000,0.00000,0.8735,1
01140310102,1,1,0,0,0.05570,0.00000,0.00000,0.8612,0
01140310103,0,0,0,0,0.00000,0.00000,0.00000,0.9167,2
01140310104,0,0,0,0,0.00000,0.00000,0.00000,0.8969,1
01140310105,0,0,0,0,0.00000,0.00000,0.00000,0.9274,0
01140310201,1,1,0,0,0.10550,0.00000,0.00000,0.9666,-2
01140310202,0,0,0,0,0.00000,0.00000,0.00000,0.8683,-1
01140310203,0,0,0,0,0.00000,0.00000,0.00000,0.9781,-2
01140310204,0,0,0,0,0.00000,0.00000,0.00000,0.8875,0
01140310205,0,0,0,0,0.00000,0.00000,0.00000,0.8212,3
01140410101,0,0,0,0,0.00000,0.00000,0.00000,0.9023,0
01140510101,1,1,0,0,0.07820,0.00000,0.00000,0.9575,1
01140510102,0,0,0,0,0.00000,0.00228,0.00000,0.9453,2
01140510103,0,0,0,0,0.00000,0.00000,0.00000,0.9745,0
01140510104,0,0,0,0,0.00000,0.00000,0.00000,0.9196,2
01140510105,0,0,0,0,0.00000,0.00000,0.00000,0.9842,2
01140710101,1,1,0,0,0.01655,0.00000,0.00000,0.9280,1
01140810101,1,1,0,0,0.12273,0.00000,0.00000,0.9676,1
01140910101,1,1,0,0,0.05923,0.00000,0.00000,0.9325,3
01140910102,1,1,0,0,0.07745,0.00000,0.00000,0.8697,3
01140910103,1,1,0,0,0.06181,0.00000,0.00000,0.9792,0
01140910104,0,0,0,0,0.00000,0.00000,0.00000,0.9692,1
01140910105,0,0,0,0,0.00000,0.00000,0.00000,0.9633,-1
01140910106,1,1,0,0,0.03855,0.00000,0.00000,0.9656,0
01140910107,1,1,0,0,0.11818,0.00000,0.00000,0.9706,1
01141010101,0,0,0,0,0.00000,0.00000,0.00000,0.9663,1
01141110101,2,1,1,0,0.09773,0.12308,0.00000,0.9684,2
01150110101,0,0,0,0,0.00000,0.00000,0.00000,0.9485,2
01150110102,0,0,0,0,0.00000,0.00000,0.00000,0.9689,0
01150210101,0,0,0,0,0.00000,0.00000,0.00000,0.9728,0
01150210201,0,0,0,0,0.00000,0.00000,0.00000,0.9634,2
01150310101,0,0,0,0,0.00000,0.00000,0.00000,0.9739,-1
01150410101,0,0,0,0,0.00000,0.00000,0.00000,0.9716,1
01150510101,0,0,0,0,0.00000,0.00228,0.00236,0.9838,-1
01150510102,0,0,0,0,0.00000,0.00000,0.00000,0.9685,0
01150510103,0,0,0,0,0.00000,0.00456,0.00000,0.9526,1
01150510201,0,0,0,0,0.00000,0.00000,0.00000,0.8882,1
01150610101,0,0,0,0,0.00000,0.00000,0.00000,0.9737,0
01150710101,1,1,0,0,0.15802,0.00000,0.00000,0.9419,2
01150710102,0,0,0,0,0.00000,0.00000,0.00000,0.9475,1
01150710103,0,0,0,0,0.00000,0.00000,0.00000,0.8550,3
01150710104,0,0,0,0,0.00000,0.00000,0.00000,0.8743,3
01150710105,2,1,1,0,0.06573,0.01951,0.00704,0.8753,4
01150710106,1,1,0,0,0.05455,0.00000,0.00000,0.9649,1
01150710107,1,0,0,1,0.00000,0.00000,0.01707,0.9057,2
01150710108,0,0,0,0,0.00000,0.00000,0.00000,0.9310,0
01150710109,0,0,0,0,0.00000,0.00000,0.00000,0.9105,1
01150710110,0,0,0,0,0.00000,0.00000,0.00000,0.9668,0
01150710111,0,0,0,0,0.00000,0.00000,0.00000,0.9418,1
01150810101,1,1,0,0,0.08844,0.00000,0.00000,0.7977,4
01150810102,0,0,0,0,0.00000,0.00000,0.00000,0.8935,4
01150810103,0,0,0,0,0.00000,0.00000,0.00000,0.9268,2
01150810104,0,0,0,0,0.00000,0.00000,0.00000,0.9401,2
01150910101,2,1,1,0,0.04235,0.05227,0.00000,0.9261,2
01150910102,0,0,0,0,0.00000,0.00000,0.00000,0.9180,1
01150910103,0,0,0,0,0.00000,0.00000,0.00000,0.9205,3
01150910104,0,0,0,0,0.00000,0.00000,0.00000,0.9045,3
01150910201,0,0,0,0,0.00000,0.00000,0.00000,0.8959,3
01150910202,0,0,0,0,0.00000,0.00000,0.00000,0.8911,4
01151010101,1,1,0,0,0.10478,0.00000,0.00000,0.9647,1
01151010102,0,0,0,0,0.00000,0.00000,0.00000,0.9380,2
01151010103,0,0,0,0,0.00000,0.00000,0.00000,0.9705,1
01151010104,0,0,0,0,0.00000,0.00000,0.00000,0.4550,10
01151010201,0,0,0,0,0.00000,0.00000,0.00000,0.8703,1
01151010202,0,0,0,0,0.00000,0.00000,0.00000,0.9186,2
01151010203,0,0,0,0,0.00000,0.00000,0.00000,0.9722,0
01151110101,1,1,0,0,0.05674,0.00000,0.00000,0.9431,1
01151110102,0,0,0,0,0.00000,0.00000,0.00000,0.8726,5
01151110103,1,1,0,0,0.07289,0.00000,0.00000,0.9447,2
01151110104,0,0,0,0,0.00000,0.00000,0.00000,0.9508,1
01151110105,0,0,0,0,0.00000,0.00000,0.00000,0.9506,0
01151110106,0,0,0,0,0.00000,0.00000,0.00000,0.9632,0
01151110107,0,0,0,0,0.00000,0.00000,0.00000,0.8537,4
01151110108,0,0,0,0,0.00000,0.00000,0.00000,0.9795,1
01151110201,0,0,0,0,0.00000,0.00000,0.00000,0.9181,4
01151110202,0,0,0,0,0.00220,0.00000,0.00441,0.9379,1
01151110203,1,1,0,0,0.03546,0.00000,0.00000,0.9224,2
01151110204,0,0,0,0,0.00000,0.00000,0.00000,0.9119,2
01151210101,0,0,0,0,0.00000,0.00000,0.00000,0.9670,2
01151210102,0,0,0,0,0.00000,0.00000,0.00000,0.9637,1
01151210103,0,0,0,0,0.00000,0.00000,0.00000,0.9750,2
01151310101,1,1,0,0,0.13409,0.00000,0.00000,0.8744,4
01151310102,0,0,0,0,0.00000,0.00000,0.00000,0.9734,1
01151310103,0,0,0,0,0.00000,0.00000,0.00000,0.9561,2
01151410101,0,0,0,0,0.00000,0.00000,0.00000,0.9689,1
01151410102,0,0,0,0,0.00000,0.00000,0.00000,0.9534,1
01151410103,0,0,0,0,0.00000,0.00000,0.00000,0.9388,1
01151410201,0,0,0,0,0.00000,0.00000,0.00000,0.9686,2
01151410202,0,0,0,0,0.00000,0.00000,0.00000,0.9610,1
01160110101,0,0,0,0,0.00000,0.00000,0.00000,0.9504,-1
01160110102,1,1,0,0,0.05924,0.00000,0.00000,0.9562,0
01160210101,0,0,0,0,0.00000,0.00000,0.00000,0.9323,1
01160310101,0,0,0,0,0.00000,0.00000,0.00000,0.9540,1
01160310102,1,1,0,0,0.08511,0.00000,0.00000,0.9639,1
01160410101,1,1,0,0,0.11187,0.00000,0.00000,0.9592,1
01160410102,0,0,0,0,0.00000,0.00000,0.00000,0.9590,2
01160410103,1,1,0,0,0.06651,0.00000,0.00000,0.9663,-1
01160510101,0,0,0,0,0.00000,0.00000,0.00000,0.8659,3
01160510102,1,1,0,0,0.07205,0.00000,0.00000,0.8205,6
01160510103,1,1,0,0,0.04492,0.00000,0.00000,0.9396,1
01160510104,0,0,0,0,0.00000,0.00000,0.00000,0.9164,3
01160510201,1,1,0,0,0.11883,0.00000,0.00000,0.9249,0
01160510202,1,1,0,0,0.07517,0.00000,0.00000,0.9597,0
01160610101,1,1,0,0,0.09693,0.00000,0.00000,0.9047,4
01160610102,1,1,0,0,0.10274,0.00000,0.00000,0.9743,1
01160710101,1,1,0,0,0.05908,0.00000,0.00000,0.8930,3
01160710202,1,1,0,0,0.05882,0.00000,0.00000,0.8534,3
01170110101,0,0,0,0,0.00685,0.00000,0.00000,0.9711,1
01170110102,1,1,0,0,0.06150,0.00000,0.00000,0.9184,4
01170110103,1,1,0,0,0.08038,0.00000,0.00000,0.9435,0
01170110104,0,0,0,0,0.00000,0.00000,0.00000,0.9440,0
01170110105,0,0,0,0,0.00000,0.00000,0.00000,0.9319,3
01170110201,1,1,0,0,0.09361,0.00000,0.00000,0.9651,1
01170110202,1,1,0,0,0.10849,0.00000,0.00000,0.8810,3
01170110203,0,0,0,0,0.00000,0.00000,0.00000,0.9419,2
01170110204,1,1,0,0,0.05023,0.00000,0.00000,0.9594,1
01170110205,0,0,0,0,0.00000,0.00000,0.00000,0.9073,3
01170110301,1,1,0,0,0.04784,0.00000,0.00000,0.9334,3
01170110304,0,0,0,0,0.00000,0.00000,0.00000,0.5746,9
01170110401,0,0,0,0,0.00000,0.00000,0.00000,0.9345,2
01170110402,1,1,0,0,0.06840,0.00000,0.00000,0.9188,3
01170110403,0,0,0,0,0.00000,0.00000,0.00000,0.9083,3
01170110404,1,1,0,0,0.06349,0.00000,0.00000,0.8853,4
01170110405,1,1,0,0,0.06161,0.00000,0.00000,0.9417,2
01170110501,0,0,0,0,0.00000,0.00000,0.00000,0.9486,2
01170210101,1,1,0,0,0.10110,0.00000,0.00000,0.9014,2
01170210102,1,1,0,0,0.04657,0.00000,0.00000,0.9455,0
01170210103,0,0,0,0,0.00683,0.00000,0.00000,0.9662,0
01170210104,1,1,0,0,0.08491,0.00000,0.00000,0.9397,2
01170210105,0,0,0,0,0.00000,0.00000,0.00000,0.8986,4
01170210106,0,0,0,0,0.00000,0.00000,0.00000,0.9149,2
01170210107,1,1,0,0,0.09268,0.00000,0.00000,0.9293,2
01170210108,1,1,0,0,0.05213,0.00000,0.00000,0.9678,-1
01170310101,1,1,0,0,0.05637,0.00000,0.00000,0.9314,2
01170410102,0,0,0,0,0.00000,0.00000,0.00000,0.9627,1
01170510101,0,0,0,0,0.00000,0.00000,0.00000,0.9695,1
01170510102,1,1,0,0,0.08747,0.00000,0.00000,0.9346,2
01170510103,0,0,0,0,0.00000,0.00000,0.00000,0.9569,1
01180110101,2,1,1,0,0.06634,0.06856,0.00236,0.9646,0
01180110102,2,1,1,0,0.06818,0.06818,0.00000,0.9084,2
01180110103,2,1,1,0,0.06147,0.01139,0.00000,0.9189,3
01180110104,2,1,1,0,0.06621,0.05392,0.00000,0.9709,1
01180110201,1,1,0,0,0.08467,0.00000,0.00000,0.9611,1
01180110202,3,1,1,1,0.03189,0.05263,0.09242,0.9687,1
01180110203,1,1,0,0,0.05201,0.00000,0.00000,0.9514,2
01180210101,1,1,0,0,0.04615,0.00000,0.00000,0.9009,2
01180210102,1,1,0,0,0.08182,0.00000,0.00000,0.9446,3
01180210103,1,1,0,0,0.04255,0.00000,0.00000,0.9431,1
01180310101,1,1,0,0,0.05286,0.00000,0.00000,0.9744,0
01180310102,0,0,0,0,0.00000,0.00000,0.00000,0.9214,3
01180310103,1,1,0,0,0.04556,0.00000,0.00000,0.9193,3
01180310104,1,1,0,0,0.04914,0.00000,0.00000,0.9715,1
01180410101,1,1,0,0,0.06619,0.00000,0.00000,0.8966,2
01180510101,2,1,0,1,0.04739,0.00000,0.09456,0.9592,1
01180510102,2,1,1,0,0.07125,0.06634,0.00000,0.9413,1
01180510103,1,1,0,0,0.04293,0.00000,0.00000,0.9579,1
01180610101,2,1,1,0,0.06378,0.07329,0.00000,0.9358,2
01180610102,2,1,1,0,0.06136,0.03538,0.00000,0.9135,0
01180610103,1,1,0,0,0.08864,0.00000,0.00000,0.9157,4
01180610104,1,1,0,0,0.06326,0.00000,0.00000,0.9352,3
01180610105,1,1,0,0,0.05910,0.00000,0.00000,0.9261,2
01180610106,2,1,1,0,0.12264,0.13443,0.00000,0.9277,3
01180710101,1,1,0,0,0.12128,0.00000,0.00000,0.9698,0
01180810101,0,0,0,0,0.00473,0.00000,0.00000,0.9294,2
01190110101,0,0,0,0,0.00000,0.00000,0.00000,0.9505,-1
01190110102,0,0,0,0,0.00000,0.00000,0.00000,0.9764,0
01190110103,0,0,0,0,0.00000,0.00000,0.00000,0.8800,5
01190110201,0,0,0,0,0.00000,0.00000,0.00000,0.9757,0
01190110202,0,0,0,0,0.00000,0.00000,0.00000,0.4905,11
01190210101,0,0,0,0,0.00000,0.00000,0.00000,0.9761,0
01190210102,0,0,0,0,0.00000,0.00000,0.00000,0.9553,-1
01190210103,1,1,0,0,0.07991,0.00000,0.00000,0.7884,4
01190210104,0,0,0,0,0.00000,0.00000,0.00000,0.9773,1
01190310101,0,0,0,0,0.00000,0.00000,0.00000,0.9280,3
01190310102,0,0,0,0,0.00228,0.00000,0.00000,0.9574,1
01190410101,0,0,0,0,0.00000,0.00000,0.00000,0.4950,5
01190510101,0,0,0,0,0.00000,0.00000,0.00000,0.9726,0
01190510102,0,0,0,0,0.00000,0.00000,0.00000,0.9568,0
01190510103,0,0,0,0,0.00000,0.00000,0.00000,0.9522,-2
01190510104,0,0,0,0,0.00000,0.00000,0.00000,0.9519,-1
01190510201,0,0,0,0,0.00000,0.00000,0.00000,0.9628,-2
01190510202,0,0,0,0,0.00000,0.00000,0.00000,0.9466,0
01190510203,0,0,0,0,0.00000,0.00000,0.00000,0.8808,2
01190610101,0,0,0,0,0.00000,0.00000,0.00000,0.9433,2
01200110101,1,1,0,0,0.10875,0.00000,0.00000,0.9839,0
01200110102,1,1,0,0,0.06364,0.00000,0.00000,0.9832,0
01200110103,1,1,0,0,0.11617,0.00000,0.00000,0.9843,-1
01200110104,0,0,0,0,0.00000,0.00000,0.00000,0.9807,-1
01200110201,1,1,0,0,0.13636,0.00000,0.00000,0.9799,2
01200110202,1,1,0,0,0.04751,0.00000,0.00000,0.9701,0
01200110203,2,1,1,0,0.13636,0.10455,0.00000,0.9756,0
01200110204,2,1,1,0,0.12719,0.08864,0.00000,0.9762,1
01200110205,1,1,0,0,0.14773,0.00000,0.00000,0.9742,1
01200110206,1,1,0,0,0.13679,0.00000,0.00000,0.9820,2
01200210101,3,1,1,1,0.10000,0.11136,0.11818,0.9806,0
01200210102,0,0,0,0,0.00000,0.00000,0.00000,0.9875,-1
01200210103,1,1,0,0,0.12273,0.00000,0.00000,0.9831,-2
01200210104,1,1,0,0,0.10407,0.00000,0.00000,0.9726,1
01200210105,1,1,0,0,0.08511,0.00000,0.00000,0.9911,0
01200310101,1,1,0,0,0.07710,0.00000,0.00000,0.3689,11
01200310102,1,1,0,0,0.08789,0.00000,0.00000,0.9763,1
01200310201,1,1,0,0,0.06818,0.00000,0.00000,0.9716,1
01200310202,2,1,1,0,0.08747,0.07565,0.00000,0.9848,-1
01200310203,1,1,0,0,0.15000,0.00000,0.00000,0.9776,2
01200410101,1,1,0,0,0.11597,0.00000,0.00000,0.9685,1
01200410102,0,0,0,0,0.00000,0.00000,0.00000,0.9724,0
01200410103,1,1,0,0,0.10706,0.00000,0.00000,0.9785,1
01200410104,0,0,0,0,0.00000,0.00000,0.00000,0.9855,0
01200410105,0,0,0,0,0.00000,0.00000,0.00000,0.9807,2
01200410106,0,0,0,0,0.00000,0.00000,0.00000,0.9861,0
01200410107,0,0,0,0,0.00000,0.00000,0.00000,0.9756,2
01200410108,0,0,0,0,0.00000,0.00000,0.00000,0.9853,1
01200510101,1,1,0,0,0.09091,0.00000,0.00000,0.9786,0
01200510102,1,1,0,0,0.10330,0.00000,0.00000,0.9732,0
01200510103,0,0,0,0,0.00000,0.00000,0.00000,0.9798,0
01200510201,1,1,0,0,0.01754,0.00455,0.00000,0.9811,2
01200510202,1,1,0,0,0.09513,0.00000,0.00000,0.9544,3
01200510301,1,1,0,0,0.12235,0.00000,0.00000,0.9779,2
01200610101,2,1,1,0,0.07745,0.17089,0.00000,0.9705,2
01200610102,1,1,0,0,0.12500,0.00000,0.00000,0.9743,1
01200610103,1,1,0,0,0.09220,0.00000,0.00000,0.9885,0
01200610104,1,1,0,0,0.12869,0.00000,0.00000,0.9708,1
01200610105,1,1,0,0,0.10638,0.00000,0.00000,0.9767,0
01200710101,1,1,0,0,0.12984,0.00000,0.00000,0.9898,1
01200710102,1,1,0,0,0.08571,0.00000,0.00000,0.9826,1
01200710103,0,0,0,0,0.00228,0.00000,0.00000,0.9675,0
01200710104,2,1,1,0,0.11820,0.09339,0.00000,0.9612,2
01200710105,1,1,0,0,0.06834,0.00000,0.00000,0.9843,-2
01200710106,1,1,0,0,0.08511,0.00000,0.00000,0.9936,0
01200710107,1,1,0,0,0.09953,0.00000,0.00000,0.9878,0
01200710108,0,0,0,0,0.00000,0.00000,0.00000,0.9745,2
01200710109,1,1,0,0,0.07955,0.00000,0.00000,0.9770,0
01200710110,0,0,0,0,0.00000,0.00000,0.00000,0.9814,0
01200710111,1,1,0,0,0.12085,0.00000,0.00000,0.9852,0
01200810101,1,1,0,0,0.18907,0.00227,0.00000,0.9802,2
01200810201,0,0,0,0,0.00000,0.00000,0.00000,0.9826,-1
01200810202,1,1,0,0,0.12293,0.00000,0.00000,0.9823,1
01200810203,0,0,0,0,0.00000,0.00000,0.00000,0.9931,0
01200810301,2,1,1,0,0.03189,0.02500,0.00000,0.9691,2
01200810302,2,1,1,0,0.09977,0.18141,0.00000,0.9702,1
01200810303,1,1,0,0,0.09430,0.00000,0.00000,0.9754,1
01200810304,1,1,0,0,0.08884,0.00000,0.00000,0.9762,0
01200810305,1,1,0,0,0.09091,0.00000,0.00000,0.9674,1
01200910101,1,1,0,0,0.12128,0.00000,0.00000,0.9744,2
01200910201,1,1,0,0,0.13158,0.00000,0.00000,0.9686,1
01200910202,1,1,0,0,0.12035,0.00000,0.00000,0.9782,2
01200910301,1,1,0,0,0.07062,0.00000,0.00000,0.9894,0
01200910401,2,1,1,0,0.08409,0.12955,0.00000,0.9664,1
01200910402,2,1,1,0,0.09977,0.05470,0.00000,0.9632,1
01210110101,0,0,0,0,0.00000,0.00000,0.00000,0.9756,-1
01210110102,0,0,0,0,0.00000,0.00000,0.00000,0.9567,2
01210110103,0,0,0,0,0.00000,0.00000,0.00000,0.9284,1
01210110104,0,0,0,0,0.00000,0.00000,0.00000,0.9323,3
01210110105,0,0,0,0,0.00000,0.00000,0.00000,0.9544,0
01210210101,1,1,0,0,0.05437,0.00000,0.00000,0.9689,1
01210210102,0,0,0,0,0.00000,0.00000,0.00000,0.8722,5
01210310101,0,0,0,0,0.00000,0.00000,0.00000,0.9468,2
01210310102,0,0,0,0,0.00000,0.00000,0.00000,0.9589,1
01210410101,0,0,0,0,0.00000,0.00000,0.00000,0.9679,0
01210410102,1,1,0,0,0.05467,0.00000,0.00000,0.9517,1
01210410103,0,0,0,0,0.00000,0.00000,0.00000,0.9592,0
01210410104,0,0,0,0,0.00000,0.00000,0.00000,0.9301,1
01210510101,0,0,0,0,0.00000,0.00000,0.00000,0.8860,5
01210510102,0,0,0,0,0.00000,0.00000,0.00000,0.9252,0
01210510103,0,0,0,0,0.00000,0.00000,0.00000,0.9155,0
01210610101,0,0,0,0,0.00000,0.00000,0.00000,0.9001,2
01210610102,0,0,0,0,0.00000,0.00000,0.00000,0.9701,0
01210610103,0,0,0,0,0.00000,0.00000,0.00000,0.9283,1
01210610104,0,0,0,0,0.00000,0.00000,0.00000,0.9374,0
01210610201,0,0,0,0,0.00000,0.00000,0.00000,0.9510,1
01210610202,0,0,0,0,0.00000,0.00000,0.00000,0.9442,1
01210610203,0,0,0,0,0.00000,0.00000,0.00000,0.8470,5
01210610204,0,0,0,0,0.00000,0.00000,0.00000,0.9149,1
01210610205,0,0,0,0,0.00000,0.00000,0.00000,0.8830,2
02010110101,0,0,0,0,0.00228,0.00000,0.00000,0.9592,-1
02010110102,0,0,0,0,0.00000,0.00000,0.00000,0.9472,2
02010110201,0,0,0,0,0.00000,0.00000,0.00000,0.9443,2
02010110202,0,0,0,0,0.00000,0.00000,0.00000,0.4619,11
02010110203,0,0,0,0,0.00000,0.00000,0.00000,0.9109,3
02010110204,0,0,0,0,0.00000,0.00000,0.00000,0.9311,2
02010210101,1,1,0,0,0.04167,0.00000,0.00000,0.9332,2
02010210102,1,1,0,0,0.10909,0.00000,0.00000,0.8992,4
